0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2073034644126892]","[-0.06513671576976776, 0.002993068192154169, 0.21698321402072906]","[-0.04727831855416298, 0.028537334874272346, 0.16321276128292084]","[-0.028617247939109802, 0.05327559635043144, 0.14463762938976288]","[0.0050700074061751366, -0.004739778582006693, 0.1598842740058899]","[0.06614111363887787, 0.022153934463858604, 0.05839446187019348]","[0.10518860071897507, 0.03050313889980316, 0.0]","[-0.046375855803489685, 0.002501676557585597, 0.23417645692825317]","[-0.09886664152145386, -0.03187783062458038, 0.3100380599498749]","[-0.13303028047084808, -0.03735446557402611, 0.39136505126953125]","[-0.13177300989627838, -0.03967330977320671, 0.41026973724365234]","[-0.01802215538918972, -0.034694015979766846, 0.24516722559928894]","[0.02929864451289177, -0.062485337257385254, 0.1144169270992279]","[0.04653967171907425, -0.04914874956011772, 0.06823974847793579]","[-0.23192626237869263, -0.05520002916455269, 0.39584046602249146]","[-0.23615118861198425, -0.025409908965229988, 0.34357166290283203]","[-0.16590575873851776, -0.011789640411734581, 0.2544948160648346]"
"[-0.0, 0.0, 0.2115480899810791]","[-0.06655389070510864, 0.0036412973422557116, 0.22210460901260376]","[-0.04427868500351906, 0.028517497703433037, 0.16529980301856995]","[-0.020771117880940437, 0.053250085562467575, 0.1425609588623047]","[0.00501251220703125, -0.004198573529720306, 0.16521704196929932]","[0.07176665961742401, 0.02232777699828148, 0.05647130310535431]","[0.10351336747407913, 0.028009090572595596, 0.0]","[-0.046514831483364105, 0.0032981708645820618, 0.2390248328447342]","[-0.09804626554250717, -0.03073335438966751, 0.31458842754364014]","[-0.12505480647087097, -0.033916208893060684, 0.3914680778980255]","[-0.1228390485048294, -0.03734300285577774, 0.4094717502593994]","[-0.01684899814426899, -0.03282948210835457, 0.2513555884361267]","[0.02320403978228569, -0.060694072395563126, 0.1269877851009369]","[0.06330694258213043, -0.04718213155865669, 0.054091304540634155]","[-0.23126934468746185, -0.05410024896264076, 0.3988805413246155]","[-0.23340319097042084, -0.023781925439834595, 0.3442283272743225]","[-0.15314696729183197, -0.010446748696267605, 0.24630150198936462]"
"[-0.0, 0.0, 0.20022857189178467]","[-0.0685194730758667, 0.006127178203314543, 0.2098054140806198]","[-0.04467480629682541, 0.0306394100189209, 0.15306267142295837]","[-0.010489257983863354, 0.055300407111644745, 0.12244927138090134]","[0.010781981982290745, -0.0033816976938396692, 0.14550402760505676]","[0.08221545070409775, 0.02386952005326748, 0.03415106236934662]","[0.08643505722284317, 0.02595825493335724, 0.0]","[-0.04739581421017647, 0.004382047336548567, 0.2252534180879593]","[-0.1040969267487526, -0.02901691384613514, 0.30453601479530334]","[-0.11515741050243378, -0.027712011709809303, 0.3719414472579956]","[-0.11226227134466171, -0.03348146751523018, 0.3898259401321411]","[-0.01857135072350502, -0.030694980174303055, 0.23917217552661896]","[0.006247375626116991, -0.0571940541267395, 0.1344495713710785]","[0.08278173953294754, -0.04023638367652893, 0.015575125813484192]","[-0.24223852157592773, -0.052240803837776184, 0.3929407000541687]","[-0.21705670654773712, -0.017518164590001106, 0.3105542063713074]","[-0.12455163896083832, -0.007994969375431538, 0.20844385027885437]"
"[-0.0, 0.0, 0.17536480724811554]","[-0.06723162531852722, 0.007775113917887211, 0.18224011361598969]","[-0.045045167207717896, 0.03289913013577461, 0.12878069281578064]","[-0.006192260887473822, 0.05676451697945595, 0.09488324075937271]","[0.018533019348978996, -0.004485769663006067, 0.11157122999429703]","[0.09105493128299713, 0.024459948763251305, 0.002926573157310486]","[0.05827111750841141, 0.023447398096323013, 0.0030426084995269775]","[-0.044114381074905396, 0.005155894439667463, 0.19651013612747192]","[-0.10188788175582886, -0.025974299758672714, 0.2763434648513794]","[-0.10385412722826004, -0.019110193476080894, 0.3361769914627075]","[-0.10207537561655045, -0.026011647656559944, 0.3568272590637207]","[-0.01694042980670929, -0.030202846974134445, 0.21273919939994812]","[-0.00025689697940833867, -0.05560528486967087, 0.11551062017679214]","[0.07216040045022964, -0.03933899477124214, 0.0]","[-0.2409249246120453, -0.04820822551846504, 0.36239245533943176]","[-0.21047498285770416, -0.012873920612037182, 0.27390217781066895]","[-0.15058666467666626, -0.00866873748600483, 0.20879778265953064]"
"[-0.0, 0.0, 0.17991864681243896]","[-0.06506628543138504, 0.013823538087308407, 0.18387988209724426]","[-0.036033447831869125, 0.03452296555042267, 0.12436005473136902]","[0.0023372191935777664, 0.058545783162117004, 0.09097076952457428]","[0.012702086940407753, 0.0024250196292996407, 0.11851215362548828]","[0.0897604376077652, 0.022823916748166084, 0.0]","[0.03298254311084747, 0.026653125882148743, 0.028990551829338074]","[-0.045035768300294876, 0.009758306667208672, 0.19936877489089966]","[-0.09823577851057053, -0.017523711547255516, 0.27940911054611206]","[-0.06500323116779327, -0.0043715788051486015, 0.31380459666252136]","[-0.0690755620598793, -0.019749294966459274, 0.334677129983902]","[-0.0223078615963459, -0.019294792786240578, 0.22455468773841858]","[-0.0163570549339056, -0.03937002643942833, 0.13752125203609467]","[0.04056231677532196, -0.034607894718647, 0.03292199969291687]","[-0.2279285341501236, -0.039380453526973724, 0.3579394817352295]","[-0.14766693115234375, -0.0009410405182279646, 0.22405818104743958]","[-0.06253106892108917, -0.0014189704088494182, 0.14703668653964996]"
"[-0.0, 0.0, 0.155731201171875]","[-0.06164410337805748, 0.017272310331463814, 0.15888433158397675]","[-0.025992492213845253, 0.03566208481788635, 0.09208245575428009]","[0.0073350220918655396, 0.059318915009498596, 0.0628117099404335]","[0.005809997674077749, 0.005414321552962065, 0.10393811017274857]","[0.0620567612349987, 0.018590793013572693, 0.0]","[0.02878008969128132, 0.02790345996618271, 0.00968170166015625]","[-0.04158245772123337, 0.012605688534677029, 0.17647814750671387]","[-0.08105908334255219, -0.009762758389115334, 0.2516973614692688]","[-0.045394591987133026, 0.007791316136717796, 0.2766162157058716]","[-0.04939599707722664, -0.008960875682532787, 0.2983032166957855]","[-0.019031554460525513, -0.011353629641234875, 0.2048904448747635]","[-0.033696044236421585, -0.025289516896009445, 0.13521045446395874]","[0.01036364771425724, -0.025073563680052757, 0.04374951124191284]","[-0.20197150111198425, -0.029664967209100723, 0.32365214824676514]","[-0.1160663440823555, 0.0050988816656172276, 0.18256285786628723]","[-0.03611358627676964, -0.0018411376513540745, 0.10252722352743149]"
"[-0.0, 0.0, 0.1336699277162552]","[-0.07487725466489792, 0.016057977452874184, 0.14698761701583862]","[-0.036087218672037125, 0.03243359178304672, 0.07792456448078156]","[-0.008647583425045013, 0.056585900485515594, 0.05570556968450546]","[-0.0014307860983535647, 0.004590251483023167, 0.0894087553024292]","[0.042765989899635315, 0.014325069263577461, 0.0]","[0.018960755318403244, 0.026644598692655563, 0.002869144082069397]","[-0.043180909007787704, 0.011238687671720982, 0.15599371492862701]","[-0.06699652224779129, -0.009728946723043919, 0.21991929411888123]","[-0.024207457900047302, 0.011115842498838902, 0.2378034144639969]","[-0.031231261789798737, -0.006493886932730675, 0.25921496748924255]","[-0.009726196527481079, -0.012737677432596684, 0.17389503121376038]","[-0.041076112538576126, -0.02215353399515152, 0.1171347126364708]","[-0.004272399935871363, -0.01823894865810871, 0.03731732815504074]","[-0.19085034728050232, -0.029887031763792038, 0.29526248574256897]","[-0.12079565227031708, 0.006619610823690891, 0.16874444484710693]","[0.0005568237393163145, -0.005763438064604998, 0.0963808000087738]"
"[-0.0, 0.0, 0.14230798184871674]","[-0.08225005865097046, 0.0175167303532362, 0.1580750048160553]","[-0.041705138981342316, 0.03335314989089966, 0.08484740555286407]","[-0.021330993622541428, 0.05645855888724327, 0.06951037794351578]","[-0.006200134288519621, 0.006225861608982086, 0.09920679032802582]","[0.04312567040324211, 0.015764787793159485, 0.0]","[0.018015380948781967, 0.02784649096429348, 0.0037388354539871216]","[-0.044093016535043716, 0.011887663044035435, 0.16281738877296448]","[-0.05965777486562729, -0.009555789642035961, 0.22019632160663605]","[-0.01420910656452179, 0.020052576437592506, 0.2428400218486786]","[-0.01374200452119112, -0.0030847082380205393, 0.2620358169078827]","[-0.0018380737164989114, -0.014671005308628082, 0.17011089622974396]","[-0.03315374627709389, -0.02609153278172016, 0.11379370093345642]","[0.002221496542915702, -0.01942119374871254, 0.026205994188785553]","[-0.1801271289587021, -0.026511257514357567, 0.2984933853149414]","[-0.11314044147729874, 0.00963560864329338, 0.17004968225955963]","[-0.00957782007753849, -0.009392299689352512, 0.07824432104825974]"
"[-0.0, 0.0, 0.21316015720367432]","[-0.11120501905679703, 0.0036426133010536432, 0.21996264159679413]","[-0.04687628149986267, 0.03246322646737099, 0.14122667908668518]","[-0.0706026628613472, 0.058270007371902466, 0.15879669785499573]","[-0.0136339720338583, -0.0012534420238807797, 0.14299634099006653]","[0.04155096411705017, 0.019394442439079285, 0.051768675446510315]","[0.007981567643582821, 0.035682011395692825, 0.07089880108833313]","[-0.05368847772479057, -0.0020692325197160244, 0.210536926984787]","[-0.05694622918963432, -0.029643042013049126, 0.2602000832557678]","[0.022183716297149658, -0.0024144945200532675, 0.27606871724128723]","[0.01451873779296875, -0.024115318432450294, 0.29967978596687317]","[0.017841065302491188, -0.03780011087656021, 0.19254980981349945]","[-0.004679565317928791, -0.04865071177482605, 0.10008392482995987]","[0.06004888936877251, -0.02237098291516304, 0.0]","[-0.2089560478925705, -0.05268460512161255, 0.36439770460128784]","[-0.24400641024112701, -0.024096118286252022, 0.3066041171550751]","[-0.14554168283939362, 0.00037179136415943503, 0.19271789491176605]"
"[-0.0, 0.0, 0.24799445271492004]","[-0.1161271333694458, -0.0027436527889221907, 0.2592771649360657]","[-0.04120397940278053, 0.028529314324259758, 0.1694667935371399]","[-0.08395691215991974, 0.049979932606220245, 0.19556720554828644]","[-0.012989318929612637, -0.0041527156718075275, 0.17795856297016144]","[0.03301342949271202, 0.021573934704065323, 0.09432868659496307]","[-0.0017385253449901938, 0.039851535111665726, 0.11891162395477295]","[-0.052835509181022644, -0.006414652802050114, 0.24587586522102356]","[-0.054942138493061066, -0.038036368787288666, 0.2937275469303131]","[0.0218278206884861, -0.01542527973651886, 0.30543482303619385]","[0.013798095285892487, -0.044050902128219604, 0.33024919033050537]","[0.022992737591266632, -0.04324553161859512, 0.219008669257164]","[0.036200135946273804, -0.04932587966322899, 0.08778680860996246]","[0.1015007346868515, -0.021388201043009758, 0.0]","[-0.20660577714443207, -0.06528882682323456, 0.4029734134674072]","[-0.2751411199569702, -0.03879281505942345, 0.3852037191390991]","[-0.19659778475761414, -0.009197410196065903, 0.27584826946258545]"
