0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.35568761825561523]","[-0.04223846271634102, -0.015137440524995327, 0.3537871539592743]","[0.07858020067214966, 0.03363725543022156, 0.17915868759155273]","[0.25181370973587036, 0.058425627648830414, 0.0]","[0.001619079615920782, 0.008609329350292683, 0.3231353759765625]","[0.058424804359674454, 0.04958361014723778, 0.19944848120212555]","[0.20393487811088562, 0.07119183242321014, 0.03005853295326233]","[-0.11279711872339249, -0.019908493384718895, 0.4501974582672119]","[-0.2648777961730957, -0.0755390003323555, 0.6556177139282227]","[-0.320405513048172, -0.09110690653324127, 0.7580746412277222]","[-0.324800044298172, -0.09586438536643982, 0.7723748683929443]","[-0.22687481343746185, -0.04332077130675316, 0.6158708333969116]","[-0.04340844601392746, -0.006315748207271099, 0.3903857469558716]","[-0.018800292164087296, -0.006082220934331417, 0.306652694940567]","[-0.3050830066204071, -0.10118556767702103, 0.6994515657424927]","[-0.18225610256195068, -0.07069842517375946, 0.4605945348739624]","[-0.12720978260040283, -0.032824207097291946, 0.38494884967803955]"
"[-0.0, 0.0, 0.3687169849872589]","[-0.03584521636366844, -0.014896261505782604, 0.35847631096839905]","[0.0983419194817543, 0.03217608109116554, 0.16726447641849518]","[0.26679638028144836, 0.05537768453359604, 0.0]","[-0.0007168579031713307, 0.008396461606025696, 0.33448511362075806]","[0.04232263192534447, 0.04804214835166931, 0.2283225804567337]","[0.18082623183727264, 0.07377474009990692, 0.06177014112472534]","[-0.1128850132226944, -0.01942799985408783, 0.46072423458099365]","[-0.26777783036231995, -0.07603881508111954, 0.6688460111618042]","[-0.32560229301452637, -0.09167659282684326, 0.7786660194396973]","[-0.3307245969772339, -0.09694260358810425, 0.7959885597229004]","[-0.2289758324623108, -0.0424329973757267, 0.6289310455322266]","[-0.04833068698644638, 0.0002976472314912826, 0.4131925702095032]","[-0.022846192121505737, -0.0036991704255342484, 0.3248608410358429]","[-0.3058634102344513, -0.1012435033917427, 0.711760938167572]","[-0.18913866579532623, -0.07534481585025787, 0.4781087636947632]","[-0.16965435445308685, -0.04807738587260246, 0.4419876039028168]"
"[-0.0, 0.0, 0.36989423632621765]","[-0.03540167212486267, -0.014819185249507427, 0.3588954508304596]","[0.09904864430427551, 0.03217263147234917, 0.16682679951190948]","[0.26661235094070435, 0.055323805660009384, 0.0]","[-0.001256286632269621, 0.00862178485840559, 0.3356547951698303]","[0.04496374353766441, 0.04857029393315315, 0.22554047405719757]","[0.18132007122039795, 0.0738353580236435, 0.06144776940345764]","[-0.11235296726226807, -0.019276151433587074, 0.4612422585487366]","[-0.26693078875541687, -0.07589033246040344, 0.6688586473464966]","[-0.3253715932369232, -0.09150446951389313, 0.7798503637313843]","[-0.32961156964302063, -0.0967472717165947, 0.7951323986053467]","[-0.2279154658317566, -0.041842665523290634, 0.6288588047027588]","[-0.048831358551979065, 0.0019560083746910095, 0.41569581627845764]","[-0.02337988279759884, -0.0027616352308541536, 0.3269633948802948]","[-0.3051547706127167, -0.10119829326868057, 0.711810827255249]","[-0.18834203481674194, -0.0754433274269104, 0.47821664810180664]","[-0.16979913413524628, -0.04840483516454697, 0.4429921507835388]"
"[-0.0, 0.0, 0.39030230045318604]","[-0.03298785537481308, -0.013360771350562572, 0.36883410811424255]","[0.10734399408102036, 0.028916504234075546, 0.17045757174491882]","[0.29155564308166504, 0.049861107021570206, 0.0]","[-0.003235473530367017, 0.009443238377571106, 0.34686774015426636]","[0.024442993104457855, 0.04801005870103836, 0.26326602697372437]","[0.1249772310256958, 0.08195409178733826, 0.1270124912261963]","[-0.10720721632242203, -0.016438337042927742, 0.47018957138061523]","[-0.26086145639419556, -0.07265274971723557, 0.6723747253417969]","[-0.3290465176105499, -0.0905943438410759, 0.807012677192688]","[-0.3323042094707489, -0.09746097773313522, 0.8208247423171997]","[-0.20681023597717285, -0.035030119121074677, 0.6122734546661377]","[-0.05874517932534218, 0.017174724489450455, 0.45064884424209595]","[-0.028891967609524727, 0.0036413169000297785, 0.3445574939250946]","[-0.30520689487457275, -0.1000034436583519, 0.7313870191574097]","[-0.2090269774198532, -0.08363313227891922, 0.5214272737503052]","[-0.23202477395534515, -0.0763605535030365, 0.5297453999519348]"
"[-0.0, 0.0, 0.4098261594772339]","[-0.03783959895372391, -0.011182716116309166, 0.39302366971969604]","[0.10440893471240997, 0.03217829018831253, 0.18138909339904785]","[0.2947240471839905, 0.05175912007689476, 0.0]","[-0.007961425930261612, 0.0130660654976964, 0.3717952072620392]","[0.024327576160430908, 0.05103917792439461, 0.2772457003593445]","[0.1422399878501892, 0.0846116840839386, 0.11634403467178345]","[-0.10439526289701462, -0.016114890575408936, 0.48972225189208984]","[-0.2434965819120407, -0.07031703740358353, 0.6821606755256653]","[-0.3030516505241394, -0.08778838068246841, 0.8015940189361572]","[-0.3081674873828888, -0.09527073800563812, 0.820989191532135]","[-0.1919168084859848, -0.03185202553868294, 0.6183550357818604]","[-0.054304320365190506, 0.019102318212389946, 0.4557560384273529]","[-0.03246826305985451, 0.012023313902318478, 0.36461973190307617]","[-0.2872772216796875, -0.09935373812913895, 0.7456901669502258]","[-0.1913985013961792, -0.08198434859514236, 0.5343236923217773]","[-0.19066718220710754, -0.06307359784841537, 0.5132200717926025]"
"[-0.0, 0.0, 0.40847858786582947]","[-0.037516601383686066, -0.011029108427464962, 0.3914879858493805]","[0.10320422053337097, 0.03193770349025726, 0.18227821588516235]","[0.2940898537635803, 0.05174300819635391, 0.0]","[-0.0076976316049695015, 0.013049864210188389, 0.3701573610305786]","[0.023600218817591667, 0.05071009695529938, 0.27741187810897827]","[0.1413404494524002, 0.08460407704114914, 0.11700087785720825]","[-0.10489251464605331, -0.016171876341104507, 0.4885992407798767]","[-0.24482659995555878, -0.0705120638012886, 0.6823258996009827]","[-0.3053734004497528, -0.0883605033159256, 0.8047696352005005]","[-0.309664785861969, -0.09543685615062714, 0.8219325542449951]","[-0.193339541554451, -0.03220550715923309, 0.6184536218643188]","[-0.05400121957063675, 0.01850251480937004, 0.45310914516448975]","[-0.03317803889513016, 0.012197454459965229, 0.3642405569553375]","[-0.28843018412590027, -0.09957368671894073, 0.745859682559967]","[-0.19095081090927124, -0.08121874928474426, 0.5320982336997986]","[-0.19005785882472992, -0.06228617578744888, 0.5113420486450195]"
"[-0.0, 0.0, 0.3962886929512024]","[-0.03702520579099655, -0.010130582377314568, 0.38359972834587097]","[0.08644146472215652, 0.03344056010246277, 0.196662038564682]","[0.27392658591270447, 0.053015291690826416, 0.0]","[-0.009640868753194809, 0.012580830603837967, 0.3642745912075043]","[0.034225281327962875, 0.053116440773010254, 0.25804322957992554]","[0.1449769288301468, 0.08311998099088669, 0.10965833067893982]","[-0.10447344928979874, -0.01575770229101181, 0.4773610532283783]","[-0.24199682474136353, -0.06858350336551666, 0.6650131940841675]","[-0.3052072823047638, -0.08697731792926788, 0.7915369272232056]","[-0.31110912561416626, -0.09304988384246826, 0.8121808171272278]","[-0.19001446664333344, -0.03286658599972725, 0.597596287727356]","[-0.052514221519231796, 0.01044867280870676, 0.42546898126602173]","[-0.027287596836686134, 0.006323653273284435, 0.3416821360588074]","[-0.28846997022628784, -0.09814059734344482, 0.7325338125228882]","[-0.2006223201751709, -0.08385885506868362, 0.5351424217224121]","[-0.1687014102935791, -0.0526626892387867, 0.4759295582771301]"
"[-0.0, 0.0, 0.3205775022506714]","[-0.04959478601813316, -0.012147457338869572, 0.3280329406261444]","[0.04477069154381752, 0.03553038090467453, 0.19339171051979065]","[0.21025988459587097, 0.05004904046654701, 0.0]","[-0.007420593407005072, 0.005065826699137688, 0.3007819652557373]","[0.055930908769369125, 0.052070289850234985, 0.1783958077430725]","[0.175775945186615, 0.06851950287818909, 0.03792557120323181]","[-0.09843725711107254, -0.012908111326396465, 0.3978838622570038]","[-0.22885839641094208, -0.0634608119726181, 0.551339328289032]","[-0.31699854135513306, -0.08429854363203049, 0.6922780275344849]","[-0.32673218846321106, -0.09024164080619812, 0.7186809182167053]","[-0.16740728914737701, -0.03615029156208038, 0.48374396562576294]","[-0.021243590861558914, -0.030473923310637474, 0.2990182340145111]","[-0.005704223643988371, -0.01747121289372444, 0.24121928215026855]","[-0.29267919063568115, -0.09151223301887512, 0.6225095391273499]","[-0.21812383830547333, -0.07719177007675171, 0.4675603210926056]","[-0.11682513356208801, -0.03210325911641121, 0.3409835696220398]"
"[-0.0, 0.0, 0.3046490550041199]","[-0.04144909605383873, -0.009198757819831371, 0.30688196420669556]","[0.035923585295677185, 0.037594765424728394, 0.1871630847454071]","[0.17265424132347107, 0.050356052815914154, 0.01411372423171997]","[0.003434875514358282, 0.007453153841197491, 0.2760637402534485]","[0.07903943210840225, 0.05384993180632591, 0.13571521639823914]","[0.20001409947872162, 0.06638920307159424, 0.0]","[-0.08603564649820328, -0.007413080893456936, 0.3748966157436371]","[-0.21854747831821442, -0.06049375608563423, 0.5272459387779236]","[-0.31333789229393005, -0.08417654782533646, 0.6774957180023193]","[-0.32171350717544556, -0.09082923829555511, 0.700819730758667]","[-0.17094843089580536, -0.03129441663622856, 0.473588764667511]","[-0.040288880467414856, -0.015014939941465855, 0.29674774408340454]","[-0.03899981826543808, -0.0007093080203048885, 0.2626163959503174]","[-0.2780948579311371, -0.09051308780908585, 0.5857306122779846]","[-0.21765734255313873, -0.0798569917678833, 0.45519769191741943]","[-0.09984930604696274, -0.026098014786839485, 0.31059595942497253]"
"[-0.0, 0.0, 0.32491979002952576]","[-0.04223376512527466, -0.00845813937485218, 0.32783758640289307]","[0.017255736514925957, 0.03626582399010658, 0.2268478274345398]","[0.13083800673484802, 0.05225284397602081, 0.07206645607948303]","[0.007200134452432394, 0.007561158388853073, 0.291751891374588]","[0.09169653058052063, 0.05256034806370735, 0.14064128696918488]","[0.22184668481349945, 0.061664097011089325, 0.0]","[-0.08164685219526291, -0.004937120247632265, 0.3920400142669678]","[-0.21082110702991486, -0.05886884406208992, 0.5400936603546143]","[-0.30484095215797424, -0.0824938714504242, 0.6840546727180481]","[-0.31710559129714966, -0.08990807086229324, 0.7142907381057739]","[-0.16957922279834747, -0.029359696432948112, 0.4926717281341553]","[-0.050842590630054474, -0.009123072028160095, 0.3255050480365753]","[-0.03161981329321861, -0.0013026684755459428, 0.27230486273765564]","[-0.26744556427001953, -0.08964415639638901, 0.5923675298690796]","[-0.20457318425178528, -0.07847892493009567, 0.4618903696537018]","[-0.11816821247339249, -0.03358907997608185, 0.3494589626789093]"
