0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2797647714614868]","[-0.04416858032345772, -0.0022785079199820757, 0.2880919277667999]","[0.04031134024262428, 0.031787436455488205, 0.16609027981758118]","[0.1399497091770172, 0.04970172420144081, 0.0394119918346405]","[0.0019080810016021132, 0.00884029921144247, 0.25601404905319214]","[0.073380246758461, 0.041162461042404175, 0.12653912603855133]","[0.16908025741577148, 0.053744491189718246, 0.0]","[-0.07252679765224457, 0.00028468394884839654, 0.3404889702796936]","[-0.1844206005334854, -0.04766232892870903, 0.4604874849319458]","[-0.293662965297699, -0.07218089699745178, 0.6069225072860718]","[-0.30327942967414856, -0.08003367483615875, 0.6329114437103271]","[-0.14240753650665283, -0.021996086463332176, 0.4233844578266144]","[-0.04242517054080963, -0.007598406169563532, 0.28662919998168945]","[-0.031273435801267624, -0.0031336077954620123, 0.24276043474674225]","[-0.23706543445587158, -0.07230319082736969, 0.500450611114502]","[-0.16958697140216827, -0.04820609837770462, 0.3782197833061218]","[-0.10618945211172104, -0.02043941058218479, 0.29738420248031616]"
"[-0.0, 0.0, 0.282744437456131]","[-0.04147723317146301, -0.0023407763801515102, 0.2878735363483429]","[0.035151977092027664, 0.03131663799285889, 0.17461363971233368]","[0.13951647281646729, 0.04860927164554596, 0.042455196380615234]","[0.002175109926611185, 0.008533777669072151, 0.2574078440666199]","[0.07516064494848251, 0.04148058593273163, 0.1273707151412964]","[0.1753590703010559, 0.05392523482441902, 0.0]","[-0.0723327025771141, 0.0001247574109584093, 0.34197095036506653]","[-0.18676739931106567, -0.04837232083082199, 0.46351057291030884]","[-0.2986528277397156, -0.0730571448802948, 0.6140211820602417]","[-0.30821263790130615, -0.08062449842691422, 0.6393561363220215]","[-0.1449725329875946, -0.02271503023803234, 0.42684924602508545]","[-0.04582470655441284, -0.00628020940348506, 0.29133331775665283]","[-0.03639886528253555, -0.0014419802464544773, 0.24998314678668976]","[-0.23855432868003845, -0.07307320833206177, 0.5027304291725159]","[-0.17296069860458374, -0.049845192581415176, 0.38300246000289917]","[-0.1060633510351181, -0.02091696485877037, 0.2988419830799103]"
"[-0.0, 0.0, 0.2973507046699524]","[-0.04189709573984146, -0.0025641126558184624, 0.30227014422416687]","[0.03132861480116844, 0.03160162270069122, 0.19266729056835175]","[0.12639757990837097, 0.0472366027534008, 0.06522808969020844]","[0.002278869738802314, 0.008744901977479458, 0.2719566524028778]","[0.08543725311756134, 0.04249728471040726, 0.13015112280845642]","[0.19395147264003754, 0.054118383675813675, 0.0]","[-0.07125640660524368, 0.0006317539373412728, 0.3557865023612976]","[-0.18436071276664734, -0.04761980473995209, 0.4758428633213043]","[-0.2933957576751709, -0.07156986743211746, 0.6196128129959106]","[-0.3049105107784271, -0.07965357601642609, 0.6482869982719421]","[-0.14294226467609406, -0.0210553091019392, 0.44010740518569946]","[-0.04669482260942459, -0.003690225537866354, 0.30760881304740906]","[-0.036368224769830704, 8.54544632602483e-05, 0.2647802233695984]","[-0.23691357672214508, -0.07291345298290253, 0.514396607875824]","[-0.17260882258415222, -0.05022730305790901, 0.3970491290092468]","[-0.09968853741884232, -0.01910853572189808, 0.30730852484703064]"
"[-0.0, 0.0, 0.2994551360607147]","[-0.042721495032310486, -0.003240811638534069, 0.3045862913131714]","[0.028673889115452766, 0.03159056231379509, 0.1974484920501709]","[0.12734009325504303, 0.048453010618686676, 0.06700842082500458]","[0.002743774326518178, 0.008401613682508469, 0.2728901207447052]","[0.09123095870018005, 0.04269487038254738, 0.12586937844753265]","[0.19589123129844666, 0.0542740561068058, 0.0]","[-0.07255028933286667, -0.0002695362491067499, 0.35848212242126465]","[-0.18762390315532684, -0.04911184683442116, 0.4807800054550171]","[-0.2986016869544983, -0.07328075170516968, 0.6294090747833252]","[-0.30821850895881653, -0.08110122382640839, 0.6552420854568481]","[-0.14426037669181824, -0.022272713482379913, 0.4436379671096802]","[-0.04688262939453125, -0.004547083284705877, 0.3103151321411133]","[-0.031370848417282104, -0.002621432300657034, 0.26137077808380127]","[-0.24093982577323914, -0.07424647361040115, 0.5207477807998657]","[-0.1738031655550003, -0.05136705935001373, 0.39934641122817993]","[-0.09969024360179901, -0.01997947320342064, 0.3084799647331238]"
"[-0.0, 0.0, 0.2910139858722687]","[-0.042563050985336304, -0.0032547260634601116, 0.2968662679195404]","[0.03977075219154358, 0.03186791017651558, 0.17763203382492065]","[0.14630872011184692, 0.04979930818080902, 0.04482489824295044]","[0.0022732543293386698, 0.008483980782330036, 0.2665204405784607]","[0.08162646740674973, 0.04180896282196045, 0.12882965803146362]","[0.18427428603172302, 0.05394517257809639, 0.0]","[-0.07309625297784805, -9.924817277351394e-05, 0.3511196970939636]","[-0.18779797852039337, -0.048846300691366196, 0.4726090133190155]","[-0.29651379585266113, -0.07255809754133224, 0.6175757646560669]","[-0.30880311131477356, -0.08070915937423706, 0.6475195288658142]","[-0.14466246962547302, -0.022366104647517204, 0.4341757893562317]","[-0.046890441328287125, -0.004698202945291996, 0.30086633563041687]","[-0.03534112498164177, -0.0008491483749821782, 0.2577543258666992]","[-0.24147436022758484, -0.07396145910024643, 0.5138399004936218]","[-0.1731547862291336, -0.050681568682193756, 0.39112696051597595]","[-0.09981542825698853, -0.020089419558644295, 0.30091384053230286]"
"[-0.0, 0.0, 0.30154499411582947]","[-0.04321875050663948, -0.003922493662685156, 0.307777464389801]","[0.03619079664349556, 0.03156327083706856, 0.19123291969299316]","[0.14118872582912445, 0.04828709363937378, 0.05436781048774719]","[0.0011703490745276213, 0.00924500823020935, 0.27880409359931946]","[0.09150677174329758, 0.043662700802087784, 0.12792573869228363]","[0.1962672770023346, 0.055306561291217804, 0.0]","[-0.07303881645202637, -0.0004968956927768886, 0.3619958162307739]","[-0.18594957888126373, -0.04950747638940811, 0.48244738578796387]","[-0.29968103766441345, -0.07440173625946045, 0.6365271806716919]","[-0.30919885635375977, -0.08219505846500397, 0.6619580984115601]","[-0.14175452291965485, -0.021407989785075188, 0.44369712471961975]","[-0.043600037693977356, -0.004342277999967337, 0.3080413341522217]","[-0.0356295183300972, 0.0007692243088968098, 0.26850953698158264]","[-0.24081866443157196, -0.07554449141025543, 0.5243873596191406]","[-0.1686438024044037, -0.05116384103894234, 0.39740291237831116]","[-0.08991552889347076, -0.018350975587964058, 0.3024667501449585]"
"[-0.0, 0.0, 0.30826038122177124]","[-0.0428621843457222, -0.004197428002953529, 0.31431928277015686]","[0.025200622156262398, 0.030670400708913803, 0.20977160334587097]","[0.12891381978988647, 0.04765932261943817, 0.07089905440807343]","[0.002150085521861911, 0.009209154173731804, 0.2845783829689026]","[0.09581579267978668, 0.043611783534288406, 0.12987537682056427]","[0.204268679022789, 0.054887112230062485, 0.0]","[-0.07340924441814423, -0.0005687452503480017, 0.36922016739845276]","[-0.18796215951442719, -0.04991554468870163, 0.49190956354141235]","[-0.29875072836875916, -0.07399595528841019, 0.6419104337692261]","[-0.3108699917793274, -0.0822218805551529, 0.6718342304229736]","[-0.14174945652484894, -0.020558392629027367, 0.4513692855834961]","[-0.04493182525038719, -0.0032668847125023603, 0.315583199262619]","[-0.03562683239579201, 0.0010201517725363374, 0.27487385272979736]","[-0.2440110445022583, -0.07679092884063721, 0.5357768535614014]","[-0.17211951315402985, -0.05360161513090134, 0.4078032672405243]","[-0.0914616733789444, -0.01922319084405899, 0.31047284603118896]"
"[-0.0, 0.0, 0.31644147634506226]","[-0.044182006269693375, -0.005528971087187529, 0.3232358396053314]","[0.026229308918118477, 0.030731964856386185, 0.2173139750957489]","[0.12497571110725403, 0.050938788801431656, 0.08699622750282288]","[0.002753784181550145, 0.00869225338101387, 0.29189568758010864]","[0.09857739508152008, 0.04298432916402817, 0.13640150427818298]","[0.21466046571731567, 0.05364084616303444, 0.0]","[-0.07695544511079788, -0.0017390212742611766, 0.3795440196990967]","[-0.1962542086839676, -0.05153504014015198, 0.5067360997200012]","[-0.30194470286369324, -0.07357505708932877, 0.6499754190444946]","[-0.3133173882961273, -0.08136065304279327, 0.6777634024620056]","[-0.15496423840522766, -0.022913740947842598, 0.47023847699165344]","[-0.04737792909145355, -0.003675545798614621, 0.32679909467697144]","[-0.03388531506061554, -0.00010152125469176099, 0.2798912525177002]","[-0.2476767599582672, -0.07787927985191345, 0.5460216999053955]","[-0.17195801436901093, -0.054732341319322586, 0.4140397310256958]","[-0.08796527236700058, -0.018571093678474426, 0.31450751423835754]"
"[-0.0, 0.0, 0.3107001483440399]","[-0.04432068020105362, -0.00618195254355669, 0.31813496351242065]","[0.03439166396856308, 0.03092345781624317, 0.20311866700649261]","[0.13755285739898682, 0.05080289766192436, 0.0699658989906311]","[0.0017375488532707095, 0.009249363094568253, 0.2875412702560425]","[0.08724933117628098, 0.043222080916166306, 0.14262531697750092]","[0.2031058967113495, 0.05361955240368843, 0.0]","[-0.0790007933974266, -0.0026320130564272404, 0.37590959668159485]","[-0.19916699826717377, -0.052081696689128876, 0.5042741894721985]","[-0.30063024163246155, -0.07366294413805008, 0.6433037519454956]","[-0.3139522671699524, -0.08167243748903275, 0.6743957996368408]","[-0.16564233601093292, -0.024391788989305496, 0.4746624827384949]","[-0.05000201240181923, -0.0004251687496434897, 0.32796913385391235]","[-0.026251953095197678, -0.002336833393201232, 0.2680177688598633]","[-0.24342139065265656, -0.07716953754425049, 0.5362778902053833]","[-0.16920818388462067, -0.055208221077919006, 0.4057981073856354]","[-0.08245440572500229, -0.017810657620429993, 0.30411750078201294]"
"[-0.0, 0.0, 0.28891095519065857]","[-0.04345660284161568, -0.007396724075078964, 0.2929118573665619]","[0.05078570544719696, 0.03071526810526848, 0.15958057343959808]","[0.16894257068634033, 0.04924587905406952, 0.016184955835342407]","[-0.0028836058918386698, 0.008741102181375027, 0.2662726640701294]","[0.07067138701677322, 0.04342848062515259, 0.13451886177062988]","[0.1679711937904358, 0.05349951237440109, 0.0]","[-0.08127081394195557, -0.003749706083908677, 0.3528347909450531]","[-0.20092718303203583, -0.053731683641672134, 0.47986263036727905]","[-0.30394837260246277, -0.07639984041452408, 0.6233070492744446]","[-0.3163518011569977, -0.08390965312719345, 0.6531966328620911]","[-0.17222821712493896, -0.026944877579808235, 0.4552081823348999]","[-0.061677366495132446, 0.004296820145100355, 0.3226640224456787]","[-0.00015447997429873794, -0.015981310978531837, 0.21290552616119385]","[-0.2395256906747818, -0.07680818438529968, 0.506446123123169]","[-0.16271881759166718, -0.054667841643095016, 0.37388673424720764]","[-0.09539209306240082, -0.022356444969773293, 0.2918890416622162]"
