0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2221098691225052]","[-0.08676178008317947, 0.015546456910669804, 0.245967835187912]","[0.006918701343238354, 0.03081098198890686, 0.11913440376520157]","[0.026257507503032684, 0.04961081221699715, 0.08586384356021881]","[-0.023176146671175957, 0.0174568984657526, 0.19447247684001923]","[0.07117053121328354, 0.03499073535203934, 0.03751075267791748]","[0.09878094494342804, 0.04942990466952324, 0.0]","[-0.059454407542943954, 0.009611650370061398, 0.25057148933410645]","[-0.08563513308763504, -0.023600975051522255, 0.3123128414154053]","[-0.03418005257844925, -0.02183183841407299, 0.3046828508377075]","[-0.04790728911757469, -0.04898964986205101, 0.3276025950908661]","[-0.02284698560833931, -0.01916792429983616, 0.24993261694908142]","[0.006215088069438934, -0.025452224537730217, 0.12476667016744614]","[0.0025176391936838627, -0.018742484971880913, 0.13740813732147217]","[-0.19554290175437927, -0.04859904572367668, 0.3969394564628601]","[-0.20408502221107483, -0.016511164605617523, 0.34538406133651733]","[-0.13637329638004303, -0.005903536453843117, 0.2542124092578888]"
"[-0.0, 0.0, 0.22102056443691254]","[-0.08419720828533173, 0.015466401353478432, 0.24348601698875427]","[0.008351135067641735, 0.031370148062705994, 0.1164645329117775]","[0.03211908042430878, 0.0503009557723999, 0.07716681063175201]","[-0.022925598546862602, 0.017703646793961525, 0.19450914859771729]","[0.07501593232154846, 0.03444887697696686, 0.029555052518844604]","[0.0952298566699028, 0.05013056844472885, 0.0]","[-0.057815734297037125, 0.010070833377540112, 0.2501924932003021]","[-0.08343109488487244, -0.022532276809215546, 0.3127025067806244]","[-0.03620580956339836, -0.020841067656874657, 0.3092339336872101]","[-0.04451025277376175, -0.04887609928846359, 0.3274783492088318]","[-0.02319439686834812, -0.017848804593086243, 0.2522099018096924]","[0.002355834934860468, -0.02241409569978714, 0.12969531118869781]","[-0.001023254357278347, -0.014790172688663006, 0.14441868662834167]","[-0.19061975181102753, -0.047216206789016724, 0.39472445845603943]","[-0.1996353715658188, -0.016646672040224075, 0.34208226203918457]","[-0.12407641857862473, -0.0030739130452275276, 0.2426646649837494]"
"[-0.0, 0.0, 0.22242547571659088]","[-0.08749774098396301, 0.016079911962151527, 0.24738402664661407]","[0.006894592195749283, 0.03155353665351868, 0.11977514624595642]","[0.033594969660043716, 0.05409243702888489, 0.08010832965373993]","[-0.02673834189772606, 0.018269594758749008, 0.200062558054924]","[0.07994043081998825, 0.03156881779432297, 0.024090945720672607]","[0.08985571563243866, 0.04691818356513977, 0.0]","[-0.055933959782123566, 0.011825349181890488, 0.25151264667510986]","[-0.07074615359306335, -0.016771892085671425, 0.3076896369457245]","[-0.03171844407916069, -0.01438091043382883, 0.3112785816192627]","[-0.04066363349556923, -0.04118107631802559, 0.3339431881904602]","[-0.019102783873677254, -0.013858110643923283, 0.25349634885787964]","[-0.018966492265462875, -0.01564796082675457, 0.16688287258148193]","[0.022364074364304543, -0.01850864849984646, 0.0941164493560791]","[-0.1751285344362259, -0.03983006998896599, 0.38216066360473633]","[-0.15323400497436523, -0.004834255203604698, 0.2928377091884613]","[-0.05255084112286568, 0.0036516590043902397, 0.19035980105400085]"
"[-0.0, 0.0, 0.22491393983364105]","[-0.09906195104122162, 0.012746998108923435, 0.2506580948829651]","[0.005217346362769604, 0.03404192626476288, 0.12139477580785751]","[0.044037170708179474, 0.06055532023310661, 0.07279589772224426]","[-0.025764891877770424, 0.0157991461455822, 0.1943167746067047]","[0.09901873767375946, 0.031226176768541336, 0.003761589527130127]","[0.08908947557210922, 0.047069575637578964, 0.0]","[-0.06179852411150932, 0.00856715627014637, 0.2500584125518799]","[-0.07750701904296875, -0.024013279005885124, 0.3098747134208679]","[-0.015966186299920082, -0.015291503630578518, 0.3005507290363312]","[-0.025695374235510826, -0.04706202819943428, 0.3279434144496918]","[-0.017370667308568954, -0.017666198313236237, 0.25234174728393555]","[-0.029102172702550888, -0.016286805272102356, 0.1733541190624237]","[0.028227049857378006, -0.018674898892641068, 0.08050823211669922]","[-0.19169121980667114, -0.0491170696914196, 0.3914511203765869]","[-0.17493511736392975, -0.011095669120550156, 0.3019247055053711]","[-0.038674622774124146, 0.0013352690730243921, 0.17135687172412872]"
"[-0.0, 0.0, 0.22120031714439392]","[-0.10138555616140366, 0.012353613041341305, 0.2480870932340622]","[0.0026461791712790728, 0.03369750827550888, 0.12178320437669754]","[0.033599548041820526, 0.06098391115665436, 0.08375097811222076]","[-0.029916319996118546, 0.014601238071918488, 0.19431579113006592]","[0.09848584234714508, 0.02818070910871029, 0.003930121660232544]","[0.08489709347486496, 0.043358009308576584, 0.0]","[-0.06232836842536926, 0.008428698405623436, 0.2467377930879593]","[-0.07272350788116455, -0.022590281441807747, 0.3026871979236603]","[-0.008034973405301571, -0.009926035068929195, 0.2900123596191406]","[-0.016995178535580635, -0.04244714230298996, 0.3169817328453064]","[-0.014943847432732582, -0.017386842519044876, 0.2495509684085846]","[-0.03439263999462128, -0.01731611229479313, 0.17622339725494385]","[0.02909216284751892, -0.020467376336455345, 0.07805590331554413]","[-0.18453216552734375, -0.04678100347518921, 0.3790329098701477]","[-0.1687830239534378, -0.008263679221272469, 0.2899715304374695]","[-0.033217836171388626, 0.0011849048314616084, 0.16017162799835205]"
"[-0.0, 0.0, 0.20988141000270844]","[-0.0922645851969719, 0.01135594118386507, 0.23047949373722076]","[0.016712768003344536, 0.03054128773510456, 0.09287378191947937]","[0.008367553353309631, 0.05205319821834564, 0.09630584716796875]","[-0.025355834513902664, 0.01161942258477211, 0.1786615550518036]","[0.07833221554756165, 0.028360072523355484, 0.014860346913337708]","[0.08300811797380447, 0.04415973648428917, 0.0]","[-0.056978944689035416, 0.007337602786719799, 0.23221680521965027]","[-0.07225726544857025, -0.025172626599669456, 0.28803032636642456]","[-0.018269836902618408, -0.015535449609160423, 0.2867419421672821]","[-0.029138855636119843, -0.04506353661417961, 0.3128816485404968]","[-0.010176513344049454, -0.02300712838768959, 0.22646881639957428]","[0.007049499545246363, -0.032684601843357086, 0.11380767822265625]","[0.05425048992037773, -0.034902069717645645, 0.04777875542640686]","[-0.1888502836227417, -0.04952060803771019, 0.3733164072036743]","[-0.21653418242931366, -0.020398225635290146, 0.3307301700115204]","[-0.12726476788520813, -0.004437915049493313, 0.2250506579875946]"
"[-0.0, 0.0, 0.18758293986320496]","[-0.08749035745859146, 0.012116930447518826, 0.20925377309322357]","[0.01015942357480526, 0.028518661856651306, 0.08134417235851288]","[0.007321533281356096, 0.04563905671238899, 0.07543560117483139]","[-0.021347107365727425, 0.01223889272660017, 0.15595421195030212]","[0.06169207766652107, 0.03008035384118557, 0.017701104283332825]","[0.07348669320344925, 0.04674801602959633, 0.0]","[-0.05679205432534218, 0.007219746708869934, 0.2125559002161026]","[-0.08043737709522247, -0.0251492727547884, 0.27256500720977783]","[-0.0334475114941597, -0.015818484127521515, 0.2754764258861542]","[-0.044545166194438934, -0.042416006326675415, 0.2956134080886841]","[-0.0170975960791111, -0.02299194410443306, 0.20847222208976746]","[0.02244897373020649, -0.03771192580461502, 0.07519341260194778]","[0.03586755320429802, -0.03804484009742737, 0.06694646179676056]","[-0.19588811695575714, -0.048527609556913376, 0.3616013526916504]","[-0.2281792014837265, -0.02265613153576851, 0.3305978775024414]","[-0.1421513706445694, -0.008146273903548717, 0.21851207315921783]"
"[-0.0, 0.0, 0.1920483410358429]","[-0.08119360357522964, 0.014644866809248924, 0.215402290225029]","[0.026995178312063217, 0.024814538657665253, 0.06977526843547821]","[0.06619568169116974, 0.036370713263750076, 0.0]","[-0.0172885749489069, 0.017077568918466568, 0.1658380776643753]","[0.05404577776789665, 0.0353294238448143, 0.03498438000679016]","[0.06004559248685837, 0.055448077619075775, 0.022268682718276978]","[-0.0543358139693737, 0.012184117920696735, 0.22420910000801086]","[-0.08520599454641342, -0.018169471994042397, 0.28990471363067627]","[-0.0466528944671154, -0.015192200429737568, 0.29950380325317383]","[-0.04862683266401291, -0.041144438087940216, 0.3093584179878235]","[-0.027275267988443375, -0.014132133685052395, 0.23261359333992004]","[0.007763305678963661, -0.023956267163157463, 0.10267303884029388]","[0.005418823100626469, -0.016513237729668617, 0.11442645639181137]","[-0.18949773907661438, -0.04249400645494461, 0.36803877353668213]","[-0.19172613322734833, -0.012643632479012012, 0.30573976039886475]","[-0.12367767095565796, -0.0014735920121893287, 0.21493873000144958]"
"[-0.0, 0.0, 0.19618993997573853]","[-0.07911425828933716, 0.01755186915397644, 0.21512268483638763]","[0.02491479553282261, 0.03257284685969353, 0.0757988840341568]","[0.0736093744635582, 0.049083903431892395, 0.007417961955070496]","[-0.01694689877331257, 0.01911982335150242, 0.16524089872837067]","[0.0816943347454071, 0.03490692004561424, 0.002605155110359192]","[0.07533276081085205, 0.05348169803619385, 0.0]","[-0.05542199686169624, 0.0130173210054636, 0.22381365299224854]","[-0.08616070449352264, -0.016795387491583824, 0.28904080390930176]","[-0.059363771229982376, -0.017988616600632668, 0.30809080600738525]","[-0.065269835293293, -0.038590673357248306, 0.32827961444854736]","[-0.026066284626722336, -0.013335042633116245, 0.23109564185142517]","[-0.018115418031811714, -0.01727687381207943, 0.1413331925868988]","[0.0246198121458292, -0.01775244064629078, 0.06215900182723999]","[-0.19676543772220612, -0.04089779779314995, 0.3674556016921997]","[-0.16558575630187988, -0.008559878915548325, 0.2778778374195099]","[-0.06305664032697678, 0.0006590809789486229, 0.1698320358991623]"
"[-0.0, 0.0, 0.29512304067611694]","[-0.08855920284986496, 0.011771630495786667, 0.31587061285972595]","[0.022851500660181046, 0.030599193647503853, 0.1764829009771347]","[0.04020629823207855, 0.05672752857208252, 0.1476404368877411]","[-0.019637634977698326, 0.015259937383234501, 0.2642437219619751]","[0.09735522419214249, 0.03019065223634243, 0.08566905558109283]","[0.1611565500497818, 0.04052069038152695, 0.0]","[-0.059046510607004166, 0.010615241713821888, 0.3234039843082428]","[-0.08854101598262787, -0.022171081975102425, 0.39025330543518066]","[-0.053880125284194946, -0.024659153074026108, 0.40560078620910645]","[-0.0654502585530281, -0.046069368720054626, 0.4292129874229431]","[-0.026578430086374283, -0.01654195226728916, 0.3337862491607666]","[0.009744018316268921, -0.027776120230555534, 0.20574504137039185]","[0.04332031309604645, -0.02931680530309677, 0.1661609411239624]","[-0.19880492985248566, -0.04823628440499306, 0.4628399908542633]","[-0.18922095000743866, -0.016323281452059746, 0.3898738622665405]","[-0.1357669085264206, -0.005474783014506102, 0.3179877996444702]"
