0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.367971807718277]","[-0.045251891016960144, -0.018600886687636375, 0.3656666874885559]","[0.017001159489154816, 0.030937526375055313, 0.2678338587284088]","[0.16808868944644928, 0.06427004933357239, 0.09223273396492004]","[0.017908936366438866, 0.0008172804373316467, 0.31798291206359863]","[0.16725385189056396, 0.04848538339138031, 0.11479699611663818]","[0.29291149973869324, 0.061280570924282074, 0.0]","[-0.13058887422084808, -0.026050465181469917, 0.4697706401348114]","[-0.3026091456413269, -0.08208053559064865, 0.7111316919326782]","[-0.3599501848220825, -0.0949873998761177, 0.8331257104873657]","[-0.3768748641014099, -0.10149037092924118, 0.9160161018371582]","[-0.2647886872291565, -0.05299706384539604, 0.6699857711791992]","[-0.07238110154867172, -0.0210469588637352, 0.3952624499797821]","[-0.08417187631130219, -0.00026694274856708944, 0.35449108481407166]","[-0.341026246547699, -0.10920984297990799, 0.7543314099311829]","[-0.22180260717868805, -0.08572768419981003, 0.5048900842666626]","[-0.11394995450973511, -0.03344236686825752, 0.3761933147907257]"
"[-0.0, 0.0, 0.3776164650917053]","[-0.046018797904253006, -0.019277304410934448, 0.3766368627548218]","[0.019909972324967384, 0.030158866196870804, 0.27164226770401]","[0.19431091845035553, 0.06356564909219742, 0.07253798842430115]","[0.014631897211074829, 0.003207993460819125, 0.33186280727386475]","[0.16336272656917572, 0.04994850605726242, 0.12152186036109924]","[0.2971833348274231, 0.0631786659359932, 0.0]","[-0.13241876661777496, -0.026427214965224266, 0.48361748456954956]","[-0.29904383420944214, -0.08211784064769745, 0.724604606628418]","[-0.3460351526737213, -0.09386807680130005, 0.8254315853118896]","[-0.3666920065879822, -0.10159572958946228, 0.9159979224205017]","[-0.26114562153816223, -0.05003498122096062, 0.6778878569602966]","[-0.08206195384263992, -0.014789946377277374, 0.4147794246673584]","[-0.07660919427871704, 0.002802770584821701, 0.3576483726501465]","[-0.3369596004486084, -0.1105133518576622, 0.7720717191696167]","[-0.22848717868328094, -0.09255503863096237, 0.5296370983123779]","[-0.11125122010707855, -0.03352024778723717, 0.3857838213443756]"
"[-0.0, 0.0, 0.38739386200904846]","[-0.04712206870317459, -0.020948097109794617, 0.38626691699028015]","[0.0294419564306736, 0.031024686992168427, 0.26761311292648315]","[0.21383288502693176, 0.0646025687456131, 0.05950012803077698]","[0.013882995583117008, 0.003226023633033037, 0.3425804376602173]","[0.17159436643123627, 0.05146459862589836, 0.11934545636177063]","[0.30255481600761414, 0.06552672386169434, 0.0]","[-0.13655200600624084, -0.028945833444595337, 0.49683868885040283]","[-0.2985495626926422, -0.08357609808444977, 0.7370067834854126]","[-0.35981348156929016, -0.10236135870218277, 0.9661673307418823]","[-0.36017906665802, -0.10432878136634827, 0.9221527576446533]","[-0.2668284773826599, -0.05319647863507271, 0.6936957836151123]","[-0.0892336443066597, -0.015639008954167366, 0.4303077459335327]","[-0.0857454240322113, 0.002651489805430174, 0.37244758009910583]","[-0.3314780294895172, -0.11159683018922806, 0.7809461355209351]","[-0.23467065393924713, -0.09627534449100494, 0.5499852299690247]","[-0.11142401397228241, -0.03580626845359802, 0.3940259516239166]"
"[-0.0, 0.0, 0.39022722840309143]","[-0.050450440496206284, -0.022708607837557793, 0.3906834125518799]","[0.04047888144850731, 0.029146667569875717, 0.25639641284942627]","[0.23665033280849457, 0.06029988080263138, 0.04442521929740906]","[0.00969549547880888, 0.004922195337712765, 0.35052916407585144]","[0.17408160865306854, 0.04979661479592323, 0.12092497944831848]","[0.3106200098991394, 0.06338722258806229, 0.0]","[-0.1464671641588211, -0.028623096644878387, 0.5056087970733643]","[-0.30763426423072815, -0.0830477923154831, 0.7483949065208435]","[-0.34144505858421326, -0.0917564183473587, 0.8485267162322998]","[-0.3489215075969696, -0.09762817621231079, 0.8779261112213135]","[-0.2869279682636261, -0.05028061196208, 0.7156966924667358]","[-0.10263580083847046, -0.007847880944609642, 0.44557470083236694]","[-0.08154559135437012, 0.008299069479107857, 0.3729553818702698]","[-0.3319167494773865, -0.1094459593296051, 0.7814732789993286]","[-0.22922851145267487, -0.09686419367790222, 0.5440412759780884]","[-0.11359484493732452, -0.03425564616918564, 0.3999599516391754]"
"[-0.0, 0.0, 0.3928917348384857]","[-0.049708861857652664, -0.02492855116724968, 0.3902038037776947]","[0.053282350301742554, 0.02756994217634201, 0.2436632215976715]","[0.2588801085948944, 0.05745486915111542, 0.034971266984939575]","[0.008170044049620628, 0.00327958632260561, 0.35538342595100403]","[0.17454491555690765, 0.047771114856004715, 0.12713965773582458]","[0.326796293258667, 0.06140181049704552, 0.0]","[-0.1512073427438736, -0.029575394466519356, 0.5098735094070435]","[-0.3160516321659088, -0.08396412432193756, 0.7552952766418457]","[-0.3506694436073303, -0.09240846335887909, 0.8622623682022095]","[-0.35687732696533203, -0.09806069731712341, 0.8864381313323975]","[-0.2985592186450958, -0.05017421767115593, 0.7284135222434998]","[-0.11253540217876434, -0.006802428048104048, 0.4572523236274719]","[-0.07713574171066284, 0.0077292826026678085, 0.3691479563713074]","[-0.3379438519477844, -0.11036967486143112, 0.7827346324920654]","[-0.23864129185676575, -0.09876290708780289, 0.5512642860412598]","[-0.12405242770910263, -0.03593160957098007, 0.4083854556083679]"
"[-0.0, 0.0, 0.4111126661300659]","[-0.05320257693529129, -0.02398044988512993, 0.4031415283679962]","[0.06905755400657654, 0.03158579766750336, 0.23263995349407196]","[0.2788070738315582, 0.05711274594068527, 0.028285324573516846]","[-0.0045780641958117485, 0.0065454100258648396, 0.3729895055294037]","[0.15541760623455048, 0.0537092499434948, 0.14505627751350403]","[0.33708086609840393, 0.06258291006088257, 0.0]","[-0.1551666259765625, -0.03170032426714897, 0.5229240655899048]","[-0.3090881407260895, -0.08317919075489044, 0.761043906211853]","[-0.3393303155899048, -0.09290286153554916, 0.8736257553100586]","[-0.3469897508621216, -0.09897366166114807, 0.9011743068695068]","[-0.3032150864601135, -0.0512356236577034, 0.7464001178741455]","[-0.1262974888086319, -0.006164169870316982, 0.4809955656528473]","[-0.052119262516498566, 0.0035465636756271124, 0.3620200753211975]","[-0.32155993580818176, -0.10861577093601227, 0.7774543762207031]","[-0.21459436416625977, -0.09281445294618607, 0.5415174961090088]","[-0.13305218517780304, -0.037785544991493225, 0.43844738602638245]"
"[-0.0, 0.0, 0.41904816031455994]","[-0.054082825779914856, -0.025976045057177544, 0.40509241819381714]","[0.10857818275690079, 0.03202249854803085, 0.19359418749809265]","[0.29310154914855957, 0.053252678364515305, 0.026777535676956177]","[-0.01096191443502903, 0.005448014009743929, 0.37961095571517944]","[0.15191106498241425, 0.05440477654337883, 0.1511751115322113]","[0.3483750820159912, 0.05999481678009033, 0.0]","[-0.15247668325901031, -0.031567372381687164, 0.5205987691879272]","[-0.30634376406669617, -0.08072023093700409, 0.7472847700119019]","[-0.3378992974758148, -0.08959528803825378, 0.857376754283905]","[-0.34724339842796326, -0.0958620086312294, 0.8914093971252441]","[-0.3004905879497528, -0.04744137451052666, 0.7333767414093018]","[-0.14241193234920502, -0.0016531619476154447, 0.5012825131416321]","[-0.052422117441892624, 0.003300689160823822, 0.37369459867477417]","[-0.31858116388320923, -0.10631802678108215, 0.7626732587814331]","[-0.20160742104053497, -0.08533596992492676, 0.5300059914588928]","[-0.13757909834384918, -0.03770572692155838, 0.4469876289367676]"
"[-0.0, 0.0, 0.39708495140075684]","[-0.05923242121934891, -0.031451884657144547, 0.38832634687423706]","[0.10459411889314651, 0.02713274024426937, 0.1921418309211731]","[0.27588868141174316, 0.04866741970181465, 0.03665086627006531]","[-0.014615233987569809, -0.003103498136624694, 0.36372679471969604]","[0.13015557825565338, 0.048921868205070496, 0.16665910184383392]","[0.33201366662979126, 0.05513624846935272, 0.0]","[-0.15462042391300201, -0.03183000162243843, 0.4946735203266144]","[-0.31506749987602234, -0.08010157942771912, 0.7021002769470215]","[-0.36660411953926086, -0.09022767096757889, 0.8504069447517395]","[-0.3739207684993744, -0.09540214389562607, 0.8762340545654297]","[-0.3060993552207947, -0.05163170397281647, 0.6850045919418335]","[-0.12999145686626434, -0.013819454237818718, 0.46007537841796875]","[-0.00901623535901308, -0.02394469827413559, 0.30232346057891846]","[-0.32853785157203674, -0.10283487290143967, 0.7187159061431885]","[-0.22273670136928558, -0.0851154625415802, 0.5216370224952698]","[-0.1887752115726471, -0.051881834864616394, 0.47677943110466003]"
"[-0.0, 0.0, 0.3834875524044037]","[-0.05411657691001892, -0.035106584429740906, 0.3693316578865051]","[0.11408038437366486, 0.024012256413698196, 0.17618714272975922]","[0.29566651582717896, 0.04590505361557007, 0.02414935827255249]","[-0.020061584189534187, -0.009249619208276272, 0.3557717204093933]","[0.11420465260744095, 0.04346780478954315, 0.17352069914340973]","[0.30636066198349, 0.05262210965156555, 0.0]","[-0.15934240818023682, -0.03342273831367493, 0.48231250047683716]","[-0.3250553011894226, -0.08245432376861572, 0.688494086265564]","[-0.3801102340221405, -0.09217716008424759, 0.8365175724029541]","[-0.3889079689979553, -0.09703580290079117, 0.867186963558197]","[-0.31684666872024536, -0.055000122636556625, 0.6745227575302124]","[-0.12422796338796616, -0.016844917088747025, 0.448434978723526]","[0.008876525796949863, -0.038870878517627716, 0.29204094409942627]","[-0.33731138706207275, -0.10314536839723587, 0.7024269104003906]","[-0.23624524474143982, -0.08410576730966568, 0.519565224647522]","[-0.22556531429290771, -0.06135835126042366, 0.5015963912010193]"
"[-0.0, 0.0, 0.3624818027019501]","[-0.054581910371780396, -0.0362723134458065, 0.34759068489074707]","[0.10933984071016312, 0.021988607943058014, 0.1609916239976883]","[0.31548407673835754, 0.043046530336141586, 0.0]","[-0.022791625931859016, -0.013082475401461124, 0.3367918133735657]","[0.03308801352977753, 0.03886473551392555, 0.23065489530563354]","[0.24282464385032654, 0.049891307950019836, 0.0159626305103302]","[-0.1671903133392334, -0.0352257676422596, 0.4657633900642395]","[-0.331716924905777, -0.08254019170999527, 0.6725044250488281]","[-0.38293492794036865, -0.09174685925245285, 0.8079473972320557]","[-0.39304712414741516, -0.0963725596666336, 0.8422842025756836]","[-0.32329344749450684, -0.054835107177495956, 0.6581956148147583]","[-0.15646453201770782, -0.014476295560598373, 0.4637308716773987]","[0.018106751143932343, -0.04769030585885048, 0.2826918363571167]","[-0.3423936665058136, -0.10208582878112793, 0.6862835884094238]","[-0.26384666562080383, -0.08815893530845642, 0.5362101793289185]","[-0.2489127218723297, -0.0669156089425087, 0.5056662559509277]"
