0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.3017531633377075]","[-0.03607403486967087, -0.004251041915267706, 0.2965705990791321]","[0.053004637360572815, 0.027177395299077034, 0.16945293545722961]","[0.17574657499790192, 0.04629642516374588, 0.02641904354095459]","[0.0017539672553539276, 0.009676226414740086, 0.27032309770584106]","[0.08109881728887558, 0.0404217354953289, 0.13713286817073822]","[0.1902373731136322, 0.05218401178717613, 0.0]","[-0.0761890858411789, -1.5546798749710433e-05, 0.3588453233242035]","[-0.20348095893859863, -0.051284901797771454, 0.4919779300689697]","[-0.3116302490234375, -0.07640913873910904, 0.6458157300949097]","[-0.3163515627384186, -0.08266037702560425, 0.6617988348007202]","[-0.16707751154899597, -0.021844254806637764, 0.46020957827568054]","[-0.06284387409687042, 0.012376819737255573, 0.32814258337020874]","[-0.06258184462785721, 0.012327904812991619, 0.2939516007900238]","[-0.24841393530368805, -0.07657675445079803, 0.5245581865310669]","[-0.16616351902484894, -0.04886467009782791, 0.3874318599700928]","[-0.11801952868700027, -0.023479582741856575, 0.322576642036438]"
"[-0.0, 0.0, 0.30333226919174194]","[-0.0376746840775013, -0.00412485608831048, 0.3006800413131714]","[0.05590210109949112, 0.02751871570944786, 0.16857866942882538]","[0.17619311809539795, 0.046299051493406296, 0.026884764432907104]","[0.0004943237290717661, 0.010157708078622818, 0.2753255069255829]","[0.08064337074756622, 0.04077865183353424, 0.1401159018278122]","[0.1949438452720642, 0.053194817155599594, 0.0]","[-0.07518371939659119, 0.0005355205503292382, 0.3610168397426605]","[-0.198247492313385, -0.05015060305595398, 0.48969078063964844]","[-0.30394691228866577, -0.07481838762760162, 0.6360989212989807]","[-0.31227222084999084, -0.08175422251224518, 0.6586569547653198]","[-0.1628570556640625, -0.020938392728567123, 0.45899415016174316]","[-0.06002844125032425, 0.010492967441678047, 0.32641685009002686]","[-0.058159239590168, 0.01145310141146183, 0.29160675406455994]","[-0.24386218190193176, -0.0755222961306572, 0.5217070579528809]","[-0.15874280035495758, -0.04630386456847191, 0.3833222985267639]","[-0.11027886718511581, -0.020688224583864212, 0.31888365745544434]"
"[-0.0, 0.0, 0.3038293421268463]","[-0.037964966148138046, -0.004243616014719009, 0.3021774888038635]","[0.054299987852573395, 0.027587179094552994, 0.1717361956834793]","[0.1709868162870407, 0.04635796323418617, 0.031491219997406006]","[-0.0004406738153193146, 0.009916220791637897, 0.278415709733963]","[0.0882791131734848, 0.04144522175192833, 0.133589968085289]","[0.19943353533744812, 0.054235443472862244, 0.0]","[-0.07605267316102982, 0.00010806512727867812, 0.36307910084724426]","[-0.19916985929012299, -0.05023030936717987, 0.49210619926452637]","[-0.3035854399204254, -0.07462354749441147, 0.6366205215454102]","[-0.3110277056694031, -0.08138326555490494, 0.6576511859893799]","[-0.16364331543445587, -0.02189450152218342, 0.46094566583633423]","[-0.05531414970755577, 0.005650685168802738, 0.3211984932422638]","[-0.05817938223481178, 0.010248431004583836, 0.291443794965744]","[-0.2455836832523346, -0.07564602047204971, 0.5248183012008667]","[-0.16139629483222961, -0.047265127301216125, 0.38686007261276245]","[-0.10433856397867203, -0.01912362314760685, 0.31447118520736694]"
"[-0.0, 0.0, 0.30800414085388184]","[-0.03937927260994911, -0.004394924268126488, 0.30779045820236206]","[0.04974585026502609, 0.02870486117899418, 0.18045738339424133]","[0.16920995712280273, 0.046605803072452545, 0.03507670760154724]","[-0.0008300170884467661, 0.009899264201521873, 0.28360235691070557]","[0.09304437041282654, 0.04249267652630806, 0.1320410668849945]","[0.20478136837482452, 0.05526776984333992, 0.0]","[-0.0766010731458664, -0.00034745191805996, 0.36818480491638184]","[-0.1987791210412979, -0.050559960305690765, 0.4974229335784912]","[-0.3035108745098114, -0.07471256703138351, 0.6429769992828369]","[-0.3090912997722626, -0.0812109038233757, 0.6607957482337952]","[-0.15910863876342773, -0.02178969606757164, 0.46215376257896423]","[-0.04913287237286568, 0.0007195798098109663, 0.3176206052303314]","[-0.06410223245620728, 0.010367084294557571, 0.299125611782074]","[-0.24885961413383484, -0.0766717791557312, 0.5346146821975708]","[-0.1650422364473343, -0.04874355345964432, 0.39550304412841797]","[-0.09930859506130219, -0.018540041521191597, 0.3142731189727783]"
"[-0.0, 0.0, 0.3090709149837494]","[-0.04078094661235809, -0.004703231621533632, 0.3088616132736206]","[0.04166345298290253, 0.029993219301104546, 0.1894497573375702]","[0.15360260009765625, 0.04704287648200989, 0.048763781785964966]","[-0.0006360473344102502, 0.009434414096176624, 0.28340044617652893]","[0.09513641148805618, 0.044098105281591415, 0.13016368448734283]","[0.20834662020206451, 0.0558316595852375, 0.0]","[-0.07875079661607742, -0.0008032468613237143, 0.36884185671806335]","[-0.20293603837490082, -0.05177943408489227, 0.4995386302471161]","[-0.3067552447319031, -0.07599029690027237, 0.6445909142494202]","[-0.3155495524406433, -0.0826432928442955, 0.6672794818878174]","[-0.1628182977437973, -0.023564960807561874, 0.4637707769870758]","[-0.046554625034332275, -0.005545941647142172, 0.3097982108592987]","[-0.06067632883787155, 0.006882475223392248, 0.2926086485385895]","[-0.2530982792377472, -0.07823675870895386, 0.5374552011489868]","[-0.17168322205543518, -0.05161747708916664, 0.4015246033668518]","[-0.09855078160762787, -0.019299902021884918, 0.3133918344974518]"
"[-0.0, 0.0, 0.3280646502971649]","[-0.044130370020866394, -0.00477908831089735, 0.3251461386680603]","[0.028202330693602562, 0.03617188334465027, 0.21681445837020874]","[0.11944140493869781, 0.05062107741832733, 0.08826570212841034]","[0.0008842163369990885, 0.008686041459441185, 0.29485902190208435]","[0.10721136629581451, 0.049455080181360245, 0.12891560792922974]","[0.22744177281856537, 0.0574609749019146, 0.0]","[-0.0855092778801918, -0.003655023640021682, 0.3863433301448822]","[-0.21433526277542114, -0.056465789675712585, 0.5246279239654541]","[-0.31821873784065247, -0.08123769611120224, 0.6790825128555298]","[-0.3279699683189392, -0.08758966624736786, 0.7039632797241211]","[-0.17500506341457367, -0.029435424134135246, 0.4833605885505676]","[-0.04286334291100502, -0.010678798891603947, 0.3091762363910675]","[-0.06007116660475731, 0.006196802482008934, 0.2994704246520996]","[-0.26461291313171387, -0.08466921746730804, 0.5676392316818237]","[-0.1939094215631485, -0.06563922017812729, 0.440398246049881]","[-0.0978303849697113, -0.020638808608055115, 0.3276996612548828]"
"[-0.0, 0.0, 0.3368861675262451]","[-0.04380236938595772, -0.004483558237552643, 0.3334747850894928]","[0.01582971215248108, 0.03503071889281273, 0.2371002733707428]","[0.11397076398134232, 0.051088348031044006, 0.09953814744949341]","[0.00037719725514762104, 0.009637161158025265, 0.303781121969223]","[0.11232208460569382, 0.04960031062364578, 0.13014081120491028]","[0.23495343327522278, 0.05696098878979683, 0.0]","[-0.08413348346948624, -0.003158628474920988, 0.39400115609169006]","[-0.20976275205612183, -0.05562086030840874, 0.5293229222297668]","[-0.3140650689601898, -0.08073219656944275, 0.6845051050186157]","[-0.3243071436882019, -0.08731266856193542, 0.7103999853134155]","[-0.17406952381134033, -0.027875540778040886, 0.4904153048992157]","[-0.04803631454706192, -0.00556555250659585, 0.3214194178581238]","[-0.06074707210063934, 0.008829381316900253, 0.30736738443374634]","[-0.25776758790016174, -0.08463006466627121, 0.5698449611663818]","[-0.19329681992530823, -0.06824766844511032, 0.4506440758705139]","[-0.09420458972454071, -0.02000770904123783, 0.33387452363967896]"
"[-0.0, 0.0, 0.3517111837863922]","[-0.046040769666433334, -0.00735432980582118, 0.35147252678871155]","[0.010349182412028313, 0.03156072273850441, 0.2566336691379547]","[0.13919757306575775, 0.053211867809295654, 0.09003722667694092]","[-0.0023563841823488474, 0.011595002375543118, 0.3259095549583435]","[0.11847271770238876, 0.04960934817790985, 0.13865667581558228]","[0.24710021913051605, 0.057391490787267685, 0.0]","[-0.08970269560813904, -0.004759759176522493, 0.415583074092865]","[-0.21592742204666138, -0.05711914598941803, 0.5547051429748535]","[-0.31138890981674194, -0.08002534508705139, 0.7019623517990112]","[-0.32055482268333435, -0.08711450546979904, 0.7262274026870728]","[-0.18399950861930847, -0.02637307532131672, 0.5182870030403137]","[-0.05781780928373337, 0.0015741069801151752, 0.349006712436676]","[-0.050483886152505875, 0.011492609046399593, 0.3118431568145752]","[-0.2597033679485321, -0.08739053457975388, 0.5928857922554016]","[-0.1901884824037552, -0.07270150631666183, 0.46501338481903076]","[-0.0889439731836319, -0.020669646561145782, 0.3443502187728882]"
"[-0.0, 0.0, 0.35974207520484924]","[-0.04767993092536926, -0.009496379643678665, 0.3635003864765167]","[0.01850775070488453, 0.03006940335035324, 0.25816380977630615]","[0.15501441061496735, 0.05383652076125145, 0.08545941114425659]","[-0.004020324908196926, 0.012462127953767776, 0.33814892172813416]","[0.11898425221443176, 0.04862741008400917, 0.14720691740512848]","[0.25319361686706543, 0.0572931282222271, 0.0]","[-0.09320062398910522, -0.006050554104149342, 0.4297615885734558]","[-0.21888890862464905, -0.05758686363697052, 0.5711642503738403]","[-0.3079124689102173, -0.0790230855345726, 0.7122915983200073]","[-0.31584790349006653, -0.08631929010152817, 0.7344260215759277]","[-0.1909497082233429, -0.026440149173140526, 0.5374006628990173]","[-0.06272503733634949, 0.0035489159636199474, 0.36712446808815]","[-0.0510856918990612, 0.012076647020876408, 0.3228156864643097]","[-0.2591618597507477, -0.08790591359138489, 0.6067337989807129]","[-0.18731902539730072, -0.07321244478225708, 0.4735279381275177]","[-0.08653314411640167, -0.021625816822052002, 0.3517990708351135]"
"[-0.0, 0.0, 0.36312249302864075]","[-0.04570923000574112, -0.009896880947053432, 0.3653056025505066]","[0.03747442737221718, 0.027636948972940445, 0.24147900938987732]","[0.18825677037239075, 0.049887992441654205, 0.060443729162216187]","[-0.005382629577070475, 0.012881042435765266, 0.3387623727321625]","[0.09399328380823135, 0.0479874461889267, 0.17471575736999512]","[0.24512836337089539, 0.055870525538921356, 0.0]","[-0.096297487616539, -0.007511606439948082, 0.43442368507385254]","[-0.22235547006130219, -0.057686418294906616, 0.5783263444900513]","[-0.31023070216178894, -0.07926984131336212, 0.7251793146133423]","[-0.3183040916919708, -0.08609161525964737, 0.748705267906189]","[-0.20247387886047363, -0.027780985459685326, 0.5505293011665344]","[-0.07545782625675201, 0.01129470206797123, 0.3873482048511505]","[-0.07986706495285034, 0.01670507714152336, 0.3566965162754059]","[-0.25302135944366455, -0.08494985848665237, 0.6063144207000732]","[-0.16638128459453583, -0.06411737203598022, 0.45498666167259216]","[-0.09670745581388474, -0.023277755826711655, 0.3670555353164673]"
"[-0.0, 0.0, 0.33907097578048706]","[-0.04246228188276291, -0.010193874128162861, 0.3367462754249573]","[0.05246960371732712, 0.026238521561026573, 0.20307530462741852]","[0.19740094244480133, 0.046803731471300125, 0.036610960960388184]","[-0.003860046388581395, 0.010482558980584145, 0.310544490814209]","[0.08919165283441544, 0.045702267438173294, 0.16003814339637756]","[0.2174237072467804, 0.05298079550266266, 0.0]","[-0.09593737870454788, -0.007384039927273989, 0.40692320466041565]","[-0.22809460759162903, -0.05777524411678314, 0.5517421960830688]","[-0.3249792456626892, -0.07955779135227203, 0.7113531827926636]","[-0.33288806676864624, -0.085914745926857, 0.7343496084213257]","[-0.20599962770938873, -0.02881474979221821, 0.5240219831466675]","[-0.08460931479930878, 0.014047681353986263, 0.3741403818130493]","[-0.07304242253303528, 0.014047893695533276, 0.32765647768974304]","[-0.2581879794597626, -0.0830814465880394, 0.5787500143051147]","[-0.16652056574821472, -0.058902062475681305, 0.4257967472076416]","[-0.11821752786636353, -0.026855438947677612, 0.3619992733001709]"
"[-0.0, 0.0, 0.3277663588523865]","[-0.03338226303458214, -0.012286251410841942, 0.3135926425457001]","[0.08023828268051147, 0.02398582175374031, 0.16049011051654816]","[0.23050543665885925, 0.04293632134795189, 0.0]","[-0.004052612464874983, 0.008600293658673763, 0.2954830229282379]","[0.07571648806333542, 0.04538040980696678, 0.16172705590724945]","[0.17411315441131592, 0.05532720312476158, 0.02369830012321472]","[-0.09423315525054932, -0.006361035164445639, 0.39147627353668213]","[-0.23460248112678528, -0.05857595428824425, 0.540779709815979]","[-0.33188000321388245, -0.07929074019193649, 0.6951483488082886]","[-0.33712854981422424, -0.08549731224775314, 0.7122327089309692]","[-0.21553759276866913, -0.026885665953159332, 0.5219331979751587]","[-0.11459869146347046, 0.02818186953663826, 0.4064585566520691]","[-0.062399107962846756, 0.014113134704530239, 0.3135191798210144]","[-0.2601134181022644, -0.08375483751296997, 0.559021532535553]","[-0.16862231492996216, -0.05944732576608658, 0.41033363342285156]","[-0.1600346714258194, -0.04039708152413368, 0.38566285371780396]"
