0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2846428155899048]","[-0.012323303148150444, -0.010787374339997768, 0.27630719542503357]","[0.05724414065480232, 0.018903721123933792, 0.15952330827713013]","[0.19750335812568665, 0.038922641426324844, 0.0]","[-0.012435485608875751, 0.00991740170866251, 0.2843725383281708]","[0.010465088300406933, 0.03617345541715622, 0.2124033123254776]","[0.09542785584926605, 0.05190979316830635, 0.08500567078590393]","[-0.07194885611534119, 0.0014749460387974977, 0.3538813591003418]","[-0.19446325302124023, -0.05138535425066948, 0.48130443692207336]","[-0.2903056740760803, -0.06950560212135315, 0.6096751689910889]","[-0.30592748522758484, -0.07833506911993027, 0.6422975659370422]","[-0.209706112742424, -0.027304328978061676, 0.49321404099464417]","[-0.11534185707569122, 0.019008366391062737, 0.3498081862926483]","[-0.13417431712150574, 0.01352733001112938, 0.33451732993125916]","[-0.20345911383628845, -0.0833851620554924, 0.4718441665172577]","[-0.08937927335500717, -0.0603223480284214, 0.31559038162231445]","[-0.11582794040441513, -0.04250225052237511, 0.3127451241016388]"
"[-0.0, 0.0, 0.2847725749015808]","[-0.012086242437362671, -0.011308240704238415, 0.2751089930534363]","[0.05766870081424713, 0.018563440069556236, 0.15778197348117828]","[0.19553864002227783, 0.03894789516925812, 0.0]","[-0.012068847194314003, 0.010272659361362457, 0.283491313457489]","[0.014540344476699829, 0.037224654108285904, 0.20643828809261322]","[0.10274878144264221, 0.05250169336795807, 0.07532432675361633]","[-0.07335211336612701, 0.0018969562370330095, 0.3541487455368042]","[-0.19819030165672302, -0.051702383905649185, 0.48387667536735535]","[-0.2902592718601227, -0.06954160332679749, 0.6075502634048462]","[-0.3057878315448761, -0.07849197089672089, 0.6399976015090942]","[-0.21305078268051147, -0.026227999478578568, 0.4949777126312256]","[-0.11541479825973511, 0.020742962136864662, 0.35077375173568726]","[-0.1395350992679596, 0.01396642904728651, 0.3385578393936157]","[-0.20749108493328094, -0.08446396887302399, 0.4751608371734619]","[-0.09502612054347992, -0.06472642719745636, 0.3230404555797577]","[-0.11625903099775314, -0.0432756282389164, 0.3121514320373535]"
"[-0.0, 0.0, 0.29443761706352234]","[-0.01240985095500946, -0.012817970477044582, 0.28312817215919495]","[0.0489577017724514, 0.018235618248581886, 0.17502978444099426]","[0.20146924257278442, 0.03788089007139206, 0.0]","[-0.01537030003964901, 0.011847864836454391, 0.293400377035141]","[0.025553710758686066, 0.040261249989271164, 0.2022450566291809]","[0.1382080614566803, 0.052062973380088806, 0.047762930393218994]","[-0.07690008729696274, 0.00245856074616313, 0.36353397369384766]","[-0.20217004418373108, -0.050758447498083115, 0.49295300245285034]","[-0.2887646555900574, -0.06765858829021454, 0.6113609075546265]","[-0.3040805757045746, -0.07682710140943527, 0.6433254480361938]","[-0.21465283632278442, -0.02347870171070099, 0.49941861629486084]","[-0.12408209592103958, 0.023595241829752922, 0.36294907331466675]","[-0.14358124136924744, 0.016533447429537773, 0.35048121213912964]","[-0.21364031732082367, -0.08589768409729004, 0.4877540171146393]","[-0.10772790759801865, -0.07121754437685013, 0.34213927388191223]","[-0.11613214015960693, -0.044525567442178726, 0.31998735666275024]"
"[-0.0, 0.0, 0.2942441403865814]","[-0.013691894710063934, -0.014187484048306942, 0.28376489877700806]","[0.04225756973028183, 0.01776266284286976, 0.18229320645332336]","[0.2010222226381302, 0.03750326484441757, 0.0]","[-0.013688171282410622, 0.010272546671330929, 0.291716992855072]","[0.02743341028690338, 0.04047495126724243, 0.2001534402370453]","[0.1563497930765152, 0.05184725299477577, 0.03264454007148743]","[-0.08403924852609634, -0.00010240101983072236, 0.36854124069213867]","[-0.21718274056911469, -0.05431179329752922, 0.5082868337631226]","[-0.2957116663455963, -0.06923604756593704, 0.6213967204093933]","[-0.312260240316391, -0.07857832312583923, 0.6556020975112915]","[-0.22846637666225433, -0.026322664692997932, 0.5142789483070374]","[-0.13478301465511322, 0.021915219724178314, 0.36980319023132324]","[-0.15695495903491974, 0.01568225957453251, 0.360947847366333]","[-0.22877581417560577, -0.09033895283937454, 0.5034719109535217]","[-0.1151142567396164, -0.07685337960720062, 0.34751495718955994]","[-0.11923956125974655, -0.04729380086064339, 0.32034215331077576]"
"[-0.0, 0.0, 0.2944799065589905]","[-0.014095703139901161, -0.014349966309964657, 0.28386181592941284]","[0.043088074773550034, 0.018007449805736542, 0.1809675693511963]","[0.20086218416690826, 0.03768427297472954, 0.0]","[-0.01310436986386776, 0.010162683203816414, 0.29102012515068054]","[0.027179444208741188, 0.04086609557271004, 0.19985148310661316]","[0.1561303734779358, 0.052173957228660583, 0.032567739486694336]","[-0.08417516946792603, -7.404327334370464e-05, 0.3683461844921112]","[-0.21769818663597107, -0.05462007224559784, 0.5084546208381653]","[-0.29801109433174133, -0.0701361894607544, 0.6244708299636841]","[-0.3127635419368744, -0.07916054129600525, 0.6559091806411743]","[-0.22895605862140656, -0.02634778991341591, 0.5144639611244202]","[-0.13376446068286896, 0.021474141627550125, 0.36888179183006287]","[-0.15745581686496735, 0.015280201099812984, 0.36115655303001404]","[-0.22940471768379211, -0.09054620563983917, 0.5038191080093384]","[-0.11582354456186295, -0.0768616646528244, 0.3480093777179718]","[-0.11989892274141312, -0.04742954298853874, 0.3208165168762207]"
"[-0.0, 0.0, 0.3009309768676758]","[-0.016067443415522575, -0.014076003804802895, 0.2944028973579407]","[0.04259655624628067, 0.018962249159812927, 0.1908297836780548]","[0.20838086307048798, 0.03815634176135063, 0.0]","[-0.013092407025396824, 0.01048844214528799, 0.29945582151412964]","[0.034342773258686066, 0.040196534246206284, 0.20180627703666687]","[0.17399011552333832, 0.05239984020590782, 0.025236040353775024]","[-0.08761352300643921, -0.001667854841798544, 0.3796953558921814]","[-0.22089581191539764, -0.05484972521662712, 0.5215740203857422]","[-0.29464930295944214, -0.06816010177135468, 0.6310989856719971]","[-0.3104046583175659, -0.07724301517009735, 0.6640274524688721]","[-0.2329782098531723, -0.02818651683628559, 0.5282664895057678]","[-0.13226746022701263, 0.022671330720186234, 0.3757423460483551]","[-0.14331091940402985, 0.01859414391219616, 0.3560924232006073]","[-0.23131267726421356, -0.08952455967664719, 0.5156584978103638]","[-0.1129397600889206, -0.07635930925607681, 0.35339611768722534]","[-0.11421649158000946, -0.04350706934928894, 0.32270875573158264]"
"[-0.0, 0.0, 0.33107396960258484]","[-0.014635009691119194, -0.01575511135160923, 0.32315343618392944]","[0.05941351503133774, 0.019922394305467606, 0.19909106194972992]","[0.2363511323928833, 0.04210300371050835, 0.0]","[-0.018596190959215164, 0.012129019014537334, 0.3341943323612213]","[0.019044432789087296, 0.04035833105444908, 0.24666424095630646]","[0.18253375589847565, 0.057548779994249344, 0.040485650300979614]","[-0.09832214564085007, -0.007216456346213818, 0.4194926917552948]","[-0.23306871950626373, -0.06227460503578186, 0.5740898847579956]","[-0.2936389148235321, -0.07471533119678497, 0.6770503520965576]","[-0.30907177925109863, -0.08269989490509033, 0.712523341178894]","[-0.2580113410949707, -0.036479536443948746, 0.5998786687850952]","[-0.1345427930355072, 0.018996620550751686, 0.40964919328689575]","[-0.12717193365097046, 0.0180978886783123, 0.37237775325775146]","[-0.23033307492733002, -0.09312094748020172, 0.551848828792572]","[-0.10782470554113388, -0.07296064496040344, 0.3732283115386963]","[-0.11089367419481277, -0.04219590872526169, 0.3500605523586273]"
"[-0.0, 0.0, 0.3577648401260376]","[-0.010429687798023224, -0.01754998043179512, 0.33366328477859497]","[0.08664435148239136, 0.020178616046905518, 0.1844390332698822]","[0.2626568078994751, 0.039747945964336395, 0.0]","[-0.028012694790959358, 0.013214897364377975, 0.35738715529441833]","[-0.014459595084190369, 0.044591329991817474, 0.2944867014884949]","[0.09760735929012299, 0.06963041424751282, 0.1374189555644989]","[-0.09543249756097794, -0.006672905292361975, 0.4323883056640625]","[-0.22453156113624573, -0.0612548291683197, 0.5793194770812988]","[-0.2955024540424347, -0.07885114848613739, 0.7014822959899902]","[-0.3073934316635132, -0.08553548902273178, 0.730936586856842]","[-0.24290160834789276, -0.03233705088496208, 0.5946559906005859]","[-0.13812139630317688, 0.02278103120625019, 0.4414728581905365]","[-0.0759962797164917, 0.016634905710816383, 0.35247236490249634]","[-0.22779986262321472, -0.09254510700702667, 0.5679377317428589]","[-0.09592456370592117, -0.055292390286922455, 0.37622755765914917]","[-0.1300596296787262, -0.04490217566490173, 0.3952082097530365]"
"[-0.0, 0.0, 0.355631947517395]","[-0.01170642115175724, -0.016867564991116524, 0.334205687046051]","[0.08555340766906738, 0.020114203914999962, 0.18501396477222443]","[0.26128166913986206, 0.04034867137670517, 0.0]","[-0.02734198048710823, 0.01321214996278286, 0.35576292872428894]","[-0.014156066812574863, 0.0439264290034771, 0.2934861183166504]","[0.09683917462825775, 0.06951835006475449, 0.13813738524913788]","[-0.09517797827720642, -0.006739374250173569, 0.4311984181404114]","[-0.22376935184001923, -0.0610787533223629, 0.5775498747825623]","[-0.29515063762664795, -0.07875039428472519, 0.7002701759338379]","[-0.30714964866638184, -0.08547133207321167, 0.7297044992446899]","[-0.24196825921535492, -0.033104170113801956, 0.5924217700958252]","[-0.1254180371761322, 0.02096284180879593, 0.4287804067134857]","[-0.058695923537015915, 0.013462655246257782, 0.3363167643547058]","[-0.22748370468616486, -0.0916590467095375, 0.5668798685073853]","[-0.09652465581893921, -0.054273296147584915, 0.37607812881469727]","[-0.13055254518985748, -0.04361008107662201, 0.39491045475006104]"
"[-0.0, 0.0, 0.403744637966156]","[-0.01277484092861414, -0.018944282084703445, 0.3645711839199066]","[0.12586089968681335, 0.019592536613345146, 0.1666446030139923]","[0.30676165223121643, 0.03667418286204338, 0.0]","[-0.037189025431871414, 0.014383497647941113, 0.3962491452693939]","[-0.04924102872610092, 0.047963839024305344, 0.3499777317047119]","[0.050735291093587875, 0.07861622422933578, 0.22055841982364655]","[-0.1010136753320694, -0.008800017647445202, 0.47198212146759033]","[-0.22261926531791687, -0.06231528893113136, 0.6206533908843994]","[-0.27740758657455444, -0.07814456522464752, 0.7310661673545837]","[-0.28845128417015076, -0.08487141132354736, 0.7605682611465454]","[-0.2436850517988205, -0.030684037134051323, 0.6390123963356018]","[-0.1534135788679123, 0.02552572265267372, 0.4986739754676819]","[-0.13089294731616974, 0.02336856536567211, 0.43469324707984924]","[-0.22010278701782227, -0.09364578872919083, 0.6054114103317261]","[-0.10557043552398682, -0.05860306695103645, 0.4226493537425995]","[-0.19653570652008057, -0.08076360821723938, 0.5157039761543274]"
