0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2641405761241913]","[-0.02564886398613453, 0.0033475097734481096, 0.24702399969100952]","[0.05232324078679085, 0.029184985905885696, 0.13411597907543182]","[0.17041461169719696, 0.0439002588391304, 0.0]","[-0.0068974001333117485, 0.013861129991710186, 0.23403400182724]","[0.01810290478169918, 0.04791545867919922, 0.16782258450984955]","[0.10194341838359833, 0.06349168717861176, 0.06148359179496765]","[-0.06154266372323036, 0.003889849642291665, 0.30130061507225037]","[-0.16799254715442657, -0.047815050929784775, 0.4100322425365448]","[-0.30863597989082336, -0.07714840024709702, 0.5757917165756226]","[-0.32189562916755676, -0.08326055854558945, 0.6056983470916748]","[-0.15501245856285095, -0.028882376849651337, 0.3981931209564209]","[-0.0591510608792305, -0.004669762682169676, 0.2562887668609619]","[-0.018694518133997917, -0.0018019366543740034, 0.18849433958530426]","[-0.20495538413524628, -0.07372898608446121, 0.4239230751991272]","[-0.10554186999797821, -0.03507397323846817, 0.2873242199420929]","[-0.05283062905073166, -0.009270654991269112, 0.22446131706237793]"
"[-0.0, 0.0, 0.26736316084861755]","[-0.024759765714406967, 0.0032899233046919107, 0.24852484464645386]","[0.05414074659347534, 0.02924218960106373, 0.1337619572877884]","[0.1714959740638733, 0.044130533933639526, 0.0]","[-0.006438720505684614, 0.013942506164312363, 0.23568512499332428]","[0.012633545324206352, 0.048181768506765366, 0.17507514357566833]","[0.10065259039402008, 0.06426913291215897, 0.06371533870697021]","[-0.06329437345266342, 0.0030511701479554176, 0.3050954043865204]","[-0.1743258684873581, -0.0494033545255661, 0.41817665100097656]","[-0.31095996499061584, -0.07793991267681122, 0.5834966897964478]","[-0.3239060044288635, -0.08398684114217758, 0.6131595969200134]","[-0.16215136647224426, -0.030277783051133156, 0.4068421721458435]","[-0.06126837059855461, -0.004043086431920528, 0.2608935534954071]","[-0.022387206554412842, -0.0005913925706408918, 0.1948169469833374]","[-0.20938855409622192, -0.07531288266181946, 0.43135643005371094]","[-0.11016760021448135, -0.03704877197742462, 0.29372236132621765]","[-0.05280230566859245, -0.009833927266299725, 0.226681649684906]"
"[-0.0, 0.0, 0.2707813084125519]","[-0.025072447955608368, 0.00325059425085783, 0.251473069190979]","[0.054788023233413696, 0.029215697199106216, 0.13561303913593292]","[0.1743953824043274, 0.04406605660915375, 0.0]","[-0.006006225477904081, 0.014018517918884754, 0.23784783482551575]","[0.008750305511057377, 0.04816514626145363, 0.1815108060836792]","[0.1001216396689415, 0.06448505818843842, 0.06624029576778412]","[-0.06408959627151489, 0.002731665037572384, 0.308340460062027]","[-0.1764644831418991, -0.049920033663511276, 0.4223039150238037]","[-0.3127189874649048, -0.07833694666624069, 0.5892399549484253]","[-0.3250502943992615, -0.08439086377620697, 0.6181322336196899]","[-0.165019229054451, -0.03078543022274971, 0.4114440679550171]","[-0.06097644194960594, -0.0038879322819411755, 0.2634042203426361]","[-0.025952208787202835, 0.0007103077950887382, 0.20147466659545898]","[-0.21023376286029816, -0.07568763196468353, 0.43480855226516724]","[-0.11297045648097992, -0.03763847053050995, 0.29892802238464355]","[-0.05473364144563675, -0.009780163876712322, 0.23139697313308716]"
"[-0.0, 0.0, 0.2742919325828552]","[-0.025654112920165062, 0.0028279144316911697, 0.2555559575557709]","[0.056469663977622986, 0.029116837307810783, 0.13696417212486267]","[0.17750445008277893, 0.044057976454496384, 0.0]","[-0.006755615118891001, 0.013742229901254177, 0.2424546480178833]","[0.004805786069482565, 0.0480164960026741, 0.1887262612581253]","[0.0996101051568985, 0.0649212971329689, 0.06960858404636383]","[-0.06524145603179932, 0.002330312505364418, 0.31294530630111694]","[-0.1780085414648056, -0.05023866891860962, 0.4272453784942627]","[-0.31155699491500854, -0.07821063697338104, 0.5916698575019836]","[-0.32334497570991516, -0.08426907658576965, 0.6197922229766846]","[-0.1662522554397583, -0.030792182311415672, 0.41583147644996643]","[-0.06180065870285034, -0.0034356671385467052, 0.26765406131744385]","[-0.024613646790385246, 0.0005156114348210394, 0.20344677567481995]","[-0.21185454726219177, -0.07610950618982315, 0.44038331508636475]","[-0.11223437637090683, -0.03714010491967201, 0.30211034417152405]","[-0.054524168372154236, -0.009521005675196648, 0.2351134717464447]"
"[-0.0, 0.0, 0.2801454961299896]","[-0.026364196091890335, 0.0021924262400716543, 0.2618497908115387]","[0.05915704369544983, 0.028879527002573013, 0.1390838474035263]","[0.18298962712287903, 0.044236570596694946, 0.0]","[-0.006422668229788542, 0.013670267537236214, 0.24799735844135284]","[0.002522521885111928, 0.04807252064347267, 0.19624504446983337]","[0.10009851306676865, 0.06572510302066803, 0.07379600405693054]","[-0.06626184284687042, 0.0019927918910980225, 0.3197482228279114]","[-0.18046753108501434, -0.05099968984723091, 0.4356958866119385]","[-0.3123057782649994, -0.0787796899676323, 0.6003588438034058]","[-0.32349950075149536, -0.0847427099943161, 0.6274889707565308]","[-0.16932427883148193, -0.030971460044384003, 0.424481064081192]","[-0.06038305535912514, -0.0032897822093218565, 0.2729905843734741]","[-0.02652868628501892, 0.0007686613826081157, 0.21189573407173157]","[-0.21360760927200317, -0.07721345871686935, 0.44865190982818604]","[-0.11585254222154617, -0.038741737604141235, 0.31132835149765015]","[-0.05970776453614235, -0.009854271076619625, 0.2457943558692932]"
"[-0.0, 0.0, 0.283905565738678]","[-0.02700958214700222, 0.001796556287445128, 0.2660689651966095]","[0.05976318195462227, 0.028933072462677956, 0.14188145101070404]","[0.186466246843338, 0.044049523770809174, 0.0]","[-0.006116149947047234, 0.013504392467439175, 0.2515798807144165]","[0.001999633852392435, 0.04818228259682655, 0.20029783248901367]","[0.10059905797243118, 0.06617718935012817, 0.07662779092788696]","[-0.06674084812402725, 0.0018160861218348145, 0.3239913880825043]","[-0.18148186802864075, -0.05136996507644653, 0.4405306875705719]","[-0.31147900223731995, -0.07860148698091507, 0.6027798652648926]","[-0.3238869607448578, -0.08470446616411209, 0.6318596005439758]","[-0.17074427008628845, -0.03086058422923088, 0.4300415515899658]","[-0.06109655648469925, -0.002821259433403611, 0.27779093384742737]","[-0.026204651221632957, 0.0007237949757836759, 0.21535074710845947]","[-0.21402204036712646, -0.07765527814626694, 0.45285093784332275]","[-0.11762481927871704, -0.03930743411183357, 0.31667742133140564]","[-0.06219250336289406, -0.010137220844626427, 0.25188493728637695]"
"[-0.0, 0.0, 0.2917157709598541]","[-0.026865234598517418, 0.001301468349993229, 0.2722623944282532]","[0.0642104521393776, 0.027995150536298752, 0.14268024265766144]","[0.19201171398162842, 0.04352765530347824, 0.0]","[-0.005702819675207138, 0.014043230563402176, 0.2570231556892395]","[0.006233154330402613, 0.04913139343261719, 0.20272547006607056]","[0.10058148205280304, 0.06756620854139328, 0.08231458067893982]","[-0.06924963742494583, 0.0015081771416589618, 0.33254969120025635]","[-0.18873406946659088, -0.05183154344558716, 0.45354968309402466]","[-0.3140438199043274, -0.0784379094839096, 0.6154818534851074]","[-0.3257052004337311, -0.0846634954214096, 0.6436355710029602]","[-0.17347601056098938, -0.030012164264917374, 0.4377305507659912]","[-0.06335009634494781, -0.0009169006370939314, 0.2865070402622223]","[-0.03845330700278282, 0.004033586010336876, 0.2362058162689209]","[-0.2234327346086502, -0.07903879135847092, 0.4703834354877472]","[-0.1318465620279312, -0.043785713613033295, 0.3364001512527466]","[-0.07615191489458084, -0.013077623210847378, 0.2711974084377289]"
"[-0.0, 0.0, 0.2930060923099518]","[-0.027278626337647438, 0.00034123851219192147, 0.2735007107257843]","[0.06370129436254501, 0.025994006544351578, 0.14558269083499908]","[0.195116326212883, 0.041322074830532074, 0.0]","[-0.0072246091440320015, 0.01382759865373373, 0.25937584042549133]","[0.006090820301324129, 0.048403117805719376, 0.20536595582962036]","[0.09643933176994324, 0.06629033386707306, 0.08891716599464417]","[-0.07069500535726547, 0.001616401132196188, 0.33401116728782654]","[-0.19038079679012299, -0.050952404737472534, 0.4529497027397156]","[-0.3183499872684479, -0.07776162028312683, 0.6193394660949707]","[-0.3297492563724518, -0.08395998924970627, 0.6468321084976196]","[-0.17060814797878265, -0.02881738357245922, 0.4327661693096161]","[-0.0665353387594223, -0.0003418246633373201, 0.2901087999343872]","[-0.037890806794166565, 0.0019546884577721357, 0.23697996139526367]","[-0.22719824314117432, -0.07824455946683884, 0.4735044240951538]","[-0.14066040515899658, -0.04482308775186539, 0.3448181748390198]","[-0.08759386837482452, -0.015490226447582245, 0.28250589966773987]"
"[-0.0, 0.0, 0.3024096190929413]","[-0.027263794094324112, -0.0008522393763996661, 0.2818996012210846]","[0.06409198045730591, 0.025475846603512764, 0.1528029888868332]","[0.20316949486732483, 0.041046369820833206, 0.0]","[-0.006867126561701298, 0.01377286296337843, 0.26752179861068726]","[0.010311279445886612, 0.04934239014983177, 0.20937873423099518]","[0.10667242109775543, 0.0659065768122673, 0.0841885507106781]","[-0.07319805771112442, 0.000922418141271919, 0.34494325518608093]","[-0.19678527116775513, -0.052148278802633286, 0.4682931900024414]","[-0.32188794016838074, -0.07851134985685349, 0.63669753074646]","[-0.33445751667022705, -0.0849347859621048, 0.6667298078536987]","[-0.17004120349884033, -0.02767583169043064, 0.4412398934364319]","[-0.06609313935041428, 0.0014003480318933725, 0.29769667983055115]","[-0.053625427186489105, 0.006203220225870609, 0.2627529501914978]","[-0.2376493513584137, -0.08050128072500229, 0.4954284429550171]","[-0.15124304592609406, -0.04851839318871498, 0.3640440106391907]","[-0.10050604492425919, -0.01865520514547825, 0.30333784222602844]"
"[-0.0, 0.0, 0.302897572517395]","[-0.02929241955280304, -0.0015960992313921452, 0.2842334508895874]","[0.06057189777493477, 0.025682009756565094, 0.15714970231056213]","[0.20307086408138275, 0.04103709012269974, 0.0]","[-0.006823242176324129, 0.013388763181865215, 0.2680474817752838]","[0.010087036527693272, 0.04921981319785118, 0.21009960770606995]","[0.1101224347949028, 0.06535043567419052, 0.0806354284286499]","[-0.07568219304084778, 1.928472556755878e-05, 0.34724724292755127]","[-0.20094025135040283, -0.05322723835706711, 0.47242027521133423]","[-0.32476502656936646, -0.07908065617084503, 0.641853392124176]","[-0.33709630370140076, -0.08548413962125778, 0.6715191006660461]","[-0.17411719262599945, -0.02874259650707245, 0.4451500475406647]","[-0.06713006645441055, 0.0004106465494260192, 0.29930344223976135]","[-0.0417562872171402, 0.0028264611028134823, 0.2503195106983185]","[-0.24089397490024567, -0.0812762975692749, 0.49962252378463745]","[-0.15439733862876892, -0.049624696373939514, 0.36749938130378723]","[-0.11018127202987671, -0.021962063387036324, 0.31254199147224426]"
