0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.3561938405036926]","[-0.024867676198482513, -0.011915551498532295, 0.3396596610546112]","[0.08478997647762299, 0.01798851042985916, 0.1816570907831192]","[0.25566089153289795, 0.038821395486593246, 0.0]","[-0.01588146947324276, 0.012735125608742237, 0.33850744366645813]","[-0.007161132991313934, 0.04485489800572395, 0.2830394208431244]","[0.09986279159784317, 0.06960522383451462, 0.1318151205778122]","[-0.09365814179182053, -0.005343673285096884, 0.4251728355884552]","[-0.22502179443836212, -0.0563495047390461, 0.5736181139945984]","[-0.2954202890396118, -0.07363031059503555, 0.6920034885406494]","[-0.3046242594718933, -0.08017990738153458, 0.7170587182044983]","[-0.22139574587345123, -0.02641156129539013, 0.5636140704154968]","[-0.111769899725914, 0.022470949217677116, 0.41579461097717285]","[-0.08912750333547592, 0.019714415073394775, 0.360296368598938]","[-0.24222491681575775, -0.08554927259683609, 0.5846090316772461]","[-0.16408465802669525, -0.06821794807910919, 0.4448354244232178]","[-0.08832342177629471, -0.024336393922567368, 0.3522295355796814]"
"[-0.0, 0.0, 0.35633385181427]","[-0.025821777060627937, -0.011833926662802696, 0.340705543756485]","[0.08601293712854385, 0.018293026834726334, 0.18055236339569092]","[0.2563411295413971, 0.039050452411174774, 0.0]","[-0.015099487267434597, 0.012611804530024529, 0.3379864990711212]","[-0.007290283218026161, 0.04481986165046692, 0.28333330154418945]","[0.09976349025964737, 0.06976475566625595, 0.13214366137981415]","[-0.09378881752490997, -0.00545223243534565, 0.4254726767539978]","[-0.2252616584300995, -0.056374236941337585, 0.5740222930908203]","[-0.29520899057388306, -0.07363288849592209, 0.6913009285926819]","[-0.3048759698867798, -0.08018424361944199, 0.7174690961837769]","[-0.22169733047485352, -0.026674823835492134, 0.5640565752983093]","[-0.110305055975914, 0.022073421627283096, 0.4150133728981018]","[-0.08612353354692459, 0.019405463710427284, 0.35752665996551514]","[-0.2424839437007904, -0.08543167263269424, 0.5850352048873901]","[-0.16625329852104187, -0.06877832859754562, 0.44736331701278687]","[-0.08701861649751663, -0.023779436945915222, 0.351163387298584]"
"[-0.0, 0.0, 0.35802769660949707]","[-0.026899047195911407, -0.011659746058285236, 0.34422197937965393]","[0.08698760718107224, 0.01893916353583336, 0.1819104552268982]","[0.25891217589378357, 0.03961558640003204, 0.0]","[-0.015331115573644638, 0.01280993316322565, 0.3413330614566803]","[-0.004092773422598839, 0.044608138501644135, 0.28293827176094055]","[0.10418743640184402, 0.0705484077334404, 0.13074131309986115]","[-0.094390869140625, -0.005932666826993227, 0.42847150564193726]","[-0.22547894716262817, -0.05691445991396904, 0.5770127773284912]","[-0.29345202445983887, -0.07356323301792145, 0.6914170980453491]","[-0.304316908121109, -0.08046470582485199, 0.7192638516426086]","[-0.22239606082439423, -0.0274769626557827, 0.5673187971115112]","[-0.10378045588731766, 0.02087305672466755, 0.41116800904273987]","[-0.07953301817178726, 0.01889660768210888, 0.3543661832809448]","[-0.2431243360042572, -0.0860801413655281, 0.5881741642951965]","[-0.1578107327222824, -0.06570755690336227, 0.4403279423713684]","[-0.07891149818897247, -0.022158274427056313, 0.34521713852882385]"
"[-0.0, 0.0, 0.36116307973861694]","[-0.028422057628631592, -0.011286996304988861, 0.34820422530174255]","[0.0845276489853859, 0.019428951665759087, 0.18656902015209198]","[0.26062527298927307, 0.03995465487241745, 0.0]","[-0.015807799994945526, 0.013342642225325108, 0.3444550037384033]","[0.002429443411529064, 0.04532814025878906, 0.27894023060798645]","[0.11272265762090683, 0.0709516629576683, 0.12420696020126343]","[-0.09400976449251175, -0.005990604870021343, 0.43080610036849976]","[-0.2232896089553833, -0.05689794942736626, 0.5772030353546143]","[-0.2939397096633911, -0.07396675646305084, 0.6961638927459717]","[-0.3039775490760803, -0.08081042021512985, 0.7226972579956055]","[-0.22055767476558685, -0.027442600578069687, 0.5681288838386536]","[-0.10153625160455704, 0.020709197968244553, 0.4114343225955963]","[-0.08295538276433945, 0.019532887265086174, 0.35961106419563293]","[-0.2405736744403839, -0.08585305511951447, 0.5877343416213989]","[-0.15282410383224487, -0.0643148198723793, 0.43785223364830017]","[-0.07357757538557053, -0.021419890224933624, 0.34251928329467773]"
"[-0.0, 0.0, 0.3595271110534668]","[-0.029290465638041496, -0.010622728615999222, 0.3477712571620941]","[0.07745062559843063, 0.019766250625252724, 0.19315199553966522]","[0.25648102164268494, 0.04008505120873451, 0.0]","[-0.016695739701390266, 0.013741573318839073, 0.3443136215209961]","[0.006575622595846653, 0.045710425823926926, 0.273559033870697]","[0.12291296571493149, 0.06980523467063904, 0.11231611669063568]","[-0.09382732957601547, -0.006110906135290861, 0.4291926920413971]","[-0.22164605557918549, -0.056755635887384415, 0.5738356113433838]","[-0.29484325647354126, -0.07437477260828018, 0.6968011856079102]","[-0.3045314848423004, -0.08107085525989532, 0.7230543494224548]","[-0.21781951189041138, -0.02750064991414547, 0.5632766485214233]","[-0.09513482451438904, 0.01913549192249775, 0.4024433195590973]","[-0.08759845048189163, 0.019466549158096313, 0.36126625537872314]","[-0.24008703231811523, -0.08575848489999771, 0.5857356786727905]","[-0.14882275462150574, -0.06259530037641525, 0.43229496479034424]","[-0.06442052870988846, -0.02027573622763157, 0.33210456371307373]"
"[-0.0, 0.0, 0.358396977186203]","[-0.030370177701115608, -0.010932675562798977, 0.34659942984580994]","[0.07797155529260635, 0.020915381610393524, 0.19152703881263733]","[0.25652649998664856, 0.0402250811457634, 0.0]","[-0.016990356147289276, 0.013346300460398197, 0.34250006079673767]","[0.011019653640687466, 0.04647458717226982, 0.26733577251434326]","[0.13856646418571472, 0.0677335187792778, 0.09611183404922485]","[-0.09451080113649368, -0.0066265626810491085, 0.4271470606327057]","[-0.22296380996704102, -0.05722486600279808, 0.5709758400917053]","[-0.2995673716068268, -0.07520340383052826, 0.6991330981254578]","[-0.30871471762657166, -0.08169937133789062, 0.7245063781738281]","[-0.21880748867988586, -0.02841578982770443, 0.5600454211235046]","[-0.09519683569669724, 0.017362814396619797, 0.398587703704834]","[-0.09044934064149857, 0.018444549292325974, 0.3607911467552185]","[-0.2417767345905304, -0.08573031425476074, 0.5830661058425903]","[-0.1481296420097351, -0.06188788637518883, 0.42829418182373047]","[-0.058761291205883026, -0.019888797774910927, 0.32396766543388367]"
"[-0.0, 0.0, 0.34331220388412476]","[-0.03175537288188934, -0.012094153091311455, 0.3326874375343323]","[0.06267785280942917, 0.02379942685365677, 0.19831281900405884]","[0.24747179448604584, 0.04118787869811058, 0.0]","[-0.016318604350090027, 0.011004509404301643, 0.3273380696773529]","[0.02952563390135765, 0.04721946641802788, 0.23437665402889252]","[0.1737941950559616, 0.06348511576652527, 0.05863720178604126]","[-0.10122290253639221, -0.010231959633529186, 0.4154514968395233]","[-0.23712176084518433, -0.06141677871346474, 0.5663146376609802]","[-0.31815576553344727, -0.07931797206401825, 0.7055271863937378]","[-0.326994389295578, -0.08547921478748322, 0.7298181056976318]","[-0.23682866990566254, -0.035464104264974594, 0.5591280460357666]","[-0.08840582519769669, 0.00865815207362175, 0.37357667088508606]","[-0.08318908512592316, 0.013388763181865215, 0.3363248407840729]","[-0.25368720293045044, -0.08828835189342499, 0.5750614404678345]","[-0.14333520829677582, -0.05978124216198921, 0.4034660756587982]","[-0.04502948001027107, -0.02095397748053074, 0.29374462366104126]"
"[-0.0, 0.0, 0.2950512766838074]","[-0.028767334297299385, -0.013307826593518257, 0.28559136390686035]","[0.03793542459607124, 0.02520156092941761, 0.18709522485733032]","[0.2043549120426178, 0.03672201558947563, 0.0]","[-0.008603882044553757, 0.007239241618663073, 0.2779773473739624]","[0.05066265910863876, 0.04505437612533569, 0.17317384481430054]","[0.20892712473869324, 0.056157588958740234, 0.0023218393325805664]","[-0.10068658739328384, -0.010427325032651424, 0.36839449405670166]","[-0.24900200963020325, -0.06338947266340256, 0.5247020721435547]","[-0.3371468484401703, -0.08032042533159256, 0.6644706726074219]","[-0.34789013862609863, -0.08645085245370865, 0.6908861398696899]","[-0.24926233291625977, -0.03937521576881409, 0.5209759473800659]","[-0.08372436463832855, 0.0025484065990895033, 0.3234880566596985]","[-0.07058306783437729, 0.0076781148090958595, 0.2809557616710663]","[-0.26708436012268066, -0.08949006348848343, 0.53087317943573]","[-0.1325896680355072, -0.05515756830573082, 0.3417651951313019]","[-0.031059935688972473, -0.02303214557468891, 0.2340344339609146]"
"[-0.0, 0.0, 0.29210779070854187]","[-0.026519043371081352, -0.013679811730980873, 0.28126582503318787]","[0.036793213337659836, 0.02477468177676201, 0.1865808665752411]","[0.20508764684200287, 0.036190833896398544, 0.0]","[-0.008074218407273293, 0.006475358735769987, 0.2753368020057678]","[0.05297759920358658, 0.04416115954518318, 0.16946393251419067]","[0.2093350887298584, 0.055352117866277695, 0.002458930015563965]","[-0.10070812702178955, -0.010368520393967628, 0.3657364547252655]","[-0.2518785297870636, -0.06369171291589737, 0.5237008333206177]","[-0.34212562441825867, -0.08086296170949936, 0.6652227640151978]","[-0.35269251465797424, -0.08688701689243317, 0.6911406517028809]","[-0.2516639530658722, -0.039831072092056274, 0.5198737978935242]","[-0.08305651694536209, 0.0017225035699084401, 0.32057103514671326]","[-0.074127197265625, 0.007466223556548357, 0.28123676776885986]","[-0.2704487442970276, -0.08975864201784134, 0.5299739837646484]","[-0.13368499279022217, -0.05539022013545036, 0.33896583318710327]","[-0.030232299119234085, -0.023395277559757233, 0.2304227352142334]"
"[-0.0, 0.0, 0.3102514147758484]","[-0.028591247275471687, -0.014514788053929806, 0.3011893928050995]","[0.011481750756502151, 0.024039452895522118, 0.22742816805839539]","[0.1819930374622345, 0.037815216928720474, 0.030446916818618774]","[-0.007594482507556677, 0.007478203158825636, 0.2921066880226135]","[0.06011419743299484, 0.044614702463150024, 0.17627429962158203]","[0.22524487972259521, 0.053790777921676636, 0.0]","[-0.1019524559378624, -0.010697419755160809, 0.3852662742137909]","[-0.24964942038059235, -0.06403864920139313, 0.5439072251319885]","[-0.33245325088500977, -0.08075195550918579, 0.6774896383285522]","[-0.34456518292427063, -0.08711855858564377, 0.7066848278045654]","[-0.2524717450141907, -0.03806401044130325, 0.5420647263526917]","[-0.1080324724316597, 0.0067306021228432655, 0.3585859537124634]","[-0.06906946003437042, 0.00767098693177104, 0.29223889112472534]","[-0.266508549451828, -0.09175916016101837, 0.5484268665313721]","[-0.13378497958183289, -0.06026415154337883, 0.35961195826530457]","[-0.03175579756498337, -0.02777017094194889, 0.24900513887405396]"
