0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2504213750362396]","[-0.03388116508722305, -0.00021241915237624198, 0.2475452721118927]","[0.030241332948207855, 0.029322057962417603, 0.14589530229568481]","[0.15568505227565765, 0.04658719152212143, 0.0]","[-6.561279587913305e-05, 0.00942106544971466, 0.22534513473510742]","[0.03442724794149399, 0.041646383702754974, 0.14012371003627777]","[0.12251495569944382, 0.0518573522567749, 0.011971056461334229]","[-0.06840429455041885, 0.004362378269433975, 0.3047488331794739]","[-0.18532855808734894, -0.047451868653297424, 0.42881399393081665]","[-0.29775378108024597, -0.07493206113576889, 0.5768257975578308]","[-0.30824121832847595, -0.08117876946926117, 0.6024304628372192]","[-0.14855273067951202, -0.019995883107185364, 0.4005219340324402]","[-0.03423101827502251, -0.01581750065088272, 0.2363051027059555]","[-0.05245477333664894, 0.0018955474952235818, 0.23307378590106964]","[-0.2353086620569229, -0.07519122958183289, 0.460040807723999]","[-0.16328264772891998, -0.04421301186084747, 0.33462801575660706]","[-0.16560900211334229, -0.035914111882448196, 0.3208461403846741]"
"[-0.0, 0.0, 0.24539251625537872]","[-0.03327386453747749, 0.00038576210499741137, 0.2410629838705063]","[0.024650635197758675, 0.03008287213742733, 0.14623211324214935]","[0.14971204102039337, 0.04658690467476845, 0.0]","[0.0015167846577242017, 0.009632769040763378, 0.21682366728782654]","[0.036293089389801025, 0.041940703988075256, 0.131947323679924]","[0.12226086109876633, 0.0517013780772686, 0.006597772240638733]","[-0.06855829060077667, 0.004488803446292877, 0.29835113883018494]","[-0.18802526593208313, -0.04758754000067711, 0.4246671795845032]","[-0.3010150194168091, -0.07424239814281464, 0.5704843997955322]","[-0.309506356716156, -0.08056246489286423, 0.5946712493896484]","[-0.1498468667268753, -0.02018175646662712, 0.3968396782875061]","[-0.035986755043268204, -0.014965132810175419, 0.23155377805233002]","[-0.051774781197309494, 0.0017134766094386578, 0.22405578196048737]","[-0.23799072206020355, -0.07496446371078491, 0.4554941952228546]","[-0.16509002447128296, -0.044189464300870895, 0.32980167865753174]","[-0.15909600257873535, -0.032737717032432556, 0.30812299251556396]"
"[-0.0, 0.0, 0.24400946497917175]","[-0.03364337235689163, 0.00022285545128397644, 0.24068835377693176]","[0.017120787873864174, 0.029377758502960205, 0.15260308980941772]","[0.13885602355003357, 0.045611441135406494, 0.0069764405488967896]","[0.002548462012782693, 0.009488419629633427, 0.21467487514019012]","[0.040931642055511475, 0.041224028915166855, 0.12534686923027039]","[0.1277502477169037, 0.05091676861047745, 0.0]","[-0.06793591380119324, 0.004373760893940926, 0.2972398102283478]","[-0.18660077452659607, -0.04676537588238716, 0.42322176694869995]","[-0.2983909845352173, -0.07305855304002762, 0.5679863691329956]","[-0.3077751398086548, -0.07961377501487732, 0.5936368703842163]","[-0.14900030195713043, -0.01911291852593422, 0.3949658274650574]","[-0.03703460842370987, -0.013560708612203598, 0.23248858749866486]","[-0.06571679562330246, 0.0044150385074317455, 0.2350335717201233]","[-0.23629681766033173, -0.07454175502061844, 0.454508513212204]","[-0.16493694484233856, -0.044312071055173874, 0.32994216680526733]","[-0.1448255032300949, -0.027765706181526184, 0.29482921957969666]"
"[-0.0, 0.0, 0.2505330741405487]","[-0.03438659757375717, -0.001320483977906406, 0.24889177083969116]","[0.008714783005416393, 0.028981927782297134, 0.16946929693222046]","[0.12360162287950516, 0.04537191241979599, 0.029623523354530334]","[0.003460266161710024, 0.008122618310153484, 0.222109854221344]","[0.0497141107916832, 0.03999876230955124, 0.12472796440124512]","[0.1410187929868698, 0.05053553730249405, 0.0]","[-0.07021618634462357, 0.002520186360925436, 0.306460440158844]","[-0.193425714969635, -0.04882729426026344, 0.4360067844390869]","[-0.3043554723262787, -0.07374267280101776, 0.5792746543884277]","[-0.3136555254459381, -0.08054785430431366, 0.6048922538757324]","[-0.1564299315214157, -0.022434594109654427, 0.4090995192527771]","[-0.042250122874975204, -0.01348553504794836, 0.24795940518379211]","[-0.02977105788886547, -0.007803295273333788, 0.20611418783664703]","[-0.24253490567207336, -0.0756189152598381, 0.46650397777557373]","[-0.17170202732086182, -0.04702318459749222, 0.3421793580055237]","[-0.1261928677558899, -0.021816162392497063, 0.2835279405117035]"
"[-0.0, 0.0, 0.274811327457428]","[-0.03892364352941513, -0.002737472066655755, 0.27437418699264526]","[-0.001160827581770718, 0.029547352343797684, 0.20019805431365967]","[0.09947143495082855, 0.04671161621809006, 0.07122166454792023]","[0.0035717773716896772, 0.007287945598363876, 0.24344408512115479]","[0.07252203673124313, 0.041932471096515656, 0.12095847725868225]","[0.16962085664272308, 0.0531165637075901, 0.0]","[-0.07583624124526978, -0.0002952775976154953, 0.3315839171409607]","[-0.20208635926246643, -0.05284704267978668, 0.4643152952194214]","[-0.3101951777935028, -0.07713408023118973, 0.6085512638092041]","[-0.31657251715660095, -0.08345068246126175, 0.6295879483222961]","[-0.1677626371383667, -0.028543584048748016, 0.4379148483276367]","[-0.04386523365974426, -0.015316137112677097, 0.2692964971065521]","[-0.014873901382088661, -0.014599786140024662, 0.20846587419509888]","[-0.24896007776260376, -0.07876020669937134, 0.49447956681251526]","[-0.16019800305366516, -0.0475185364484787, 0.3529607355594635]","[-0.09709802269935608, -0.016058754175901413, 0.2789548337459564]"
"[-0.0, 0.0, 0.2977551221847534]","[-0.035359375178813934, -0.0016674542566761374, 0.2945311367511749]","[-0.010486328043043613, 0.028290515765547752, 0.22685351967811584]","[0.08839043974876404, 0.048701945692300797, 0.09782525897026062]","[0.005187011789530516, 0.010211005806922913, 0.26396045088768005]","[0.08594226092100143, 0.04457715526223183, 0.12377245724201202]","[0.18609490990638733, 0.05531902238726616, 0.0]","[-0.07172003388404846, 0.00029781818739138544, 0.35275769233703613]","[-0.19385583698749542, -0.0523042231798172, 0.4849244952201843]","[-0.2975330948829651, -0.07549811899662018, 0.6233747601509094]","[-0.3067578077316284, -0.08249996602535248, 0.6483863592147827]","[-0.1632799655199051, -0.024240264669060707, 0.46028515696525574]","[-0.06001525744795799, -0.00035353589919395745, 0.3060472309589386]","[-0.039831846952438354, 0.004612191580235958, 0.25345972180366516]","[-0.23905333876609802, -0.08027249574661255, 0.5135505199432373]","[-0.14236578345298767, -0.04722161218523979, 0.3635246753692627]","[-0.07518121600151062, -0.012612375430762768, 0.28362658619880676]"
"[-0.0, 0.0, 0.3099171817302704]","[-0.03518243506550789, -0.0016826867358759046, 0.3064635097980499]","[-0.018290039151906967, 0.026422038674354553, 0.2430458962917328]","[0.06626489013433456, 0.05006901174783707, 0.13288238644599915]","[0.005088012665510178, 0.00999931339174509, 0.2762950658798218]","[0.0944918841123581, 0.044281065464019775, 0.12404230237007141]","[0.19644616544246674, 0.05471844598650932, 0.0]","[-0.07275427132844925, -9.047985258803237e-07, 0.36597704887390137]","[-0.19406256079673767, -0.05177898332476616, 0.4988563656806946]","[-0.2884647250175476, -0.07431206107139587, 0.6280219554901123]","[-0.2975849509239197, -0.08143284171819687, 0.6527222990989685]","[-0.16854144632816315, -0.024165356531739235, 0.47669726610183716]","[-0.06736309826374054, 0.0034613781608641148, 0.3245513439178467]","[-0.05661077797412872, 0.009863059036433697, 0.2838258147239685]","[-0.23472455143928528, -0.07956250011920929, 0.524645984172821]","[-0.1415407657623291, -0.05007137358188629, 0.37730488181114197]","[-0.06602044403553009, -0.012557126581668854, 0.287444531917572]"
"[-0.0, 0.0, 0.31033068895339966]","[-0.03742474317550659, -0.0042022522538900375, 0.31164848804473877]","[-0.01014538574963808, 0.025528015568852425, 0.24190747737884521]","[0.07851269841194153, 0.04948339983820915, 0.12278980016708374]","[0.0034957886673510075, 0.010135004296898842, 0.28114598989486694]","[0.09207110852003098, 0.04357389360666275, 0.13147149980068207]","[0.1998068243265152, 0.05461001768708229, 0.0]","[-0.0778563842177391, -0.0020684502087533474, 0.372708797454834]","[-0.20196105539798737, -0.05340799689292908, 0.5090692639350891]","[-0.2934558093547821, -0.0752548798918724, 0.6383407711982727]","[-0.30158165097236633, -0.0826214924454689, 0.6614973545074463]","[-0.18352709710597992, -0.02732625976204872, 0.4929257035255432]","[-0.06978332251310349, 0.0027348818257451057, 0.3323529064655304]","[-0.05141272023320198, 0.007675209082663059, 0.2811215817928314]","[-0.2355819046497345, -0.07972303777933121, 0.528918981552124]","[-0.1428648680448532, -0.051845304667949677, 0.38064783811569214]","[-0.0589209608733654, -0.014614823274314404, 0.28224077820777893]"
"[-0.0, 0.0, 0.29572534561157227]","[-0.040621522814035416, -0.0053490642458200455, 0.30027997493743896]","[-0.0008646240457892418, 0.02657637931406498, 0.22257429361343384]","[0.10178784281015396, 0.049807511270046234, 0.08880835771560669]","[0.001535827643238008, 0.009299174882471561, 0.27012932300567627]","[0.0805966779589653, 0.0428917370736599, 0.13339832425117493]","[0.1849377453327179, 0.05421891808509827, 0.0]","[-0.08251342922449112, -0.003865031758323312, 0.36124444007873535]","[-0.20874597132205963, -0.05518950894474983, 0.49848198890686035]","[-0.3042370676994324, -0.07749281078577042, 0.6343138217926025]","[-0.31266844272613525, -0.08431421220302582, 0.6572562456130981]","[-0.18637964129447937, -0.030151011422276497, 0.47960078716278076]","[-0.06557483226060867, -0.0031216039787977934, 0.31453844904899597]","[-0.02257208339869976, -0.0056140669621527195, 0.23756617307662964]","[-0.2439233362674713, -0.0802094116806984, 0.5211362838745117]","[-0.14587323367595673, -0.05080506205558777, 0.36690419912338257]","[-0.05701373144984245, -0.014414659701287746, 0.26603400707244873]"
"[-0.0, 0.0, 0.27193719148635864]","[-0.03695294260978699, -0.005099870730191469, 0.27322033047676086]","[0.01708959974348545, 0.026021959260106087, 0.18535590171813965]","[0.13306860625743866, 0.047724250704050064, 0.04490123689174652]","[0.004440246615558863, 0.0075969817116856575, 0.2425578534603119]","[0.06529870629310608, 0.0387684628367424, 0.13172350823879242]","[0.16475316882133484, 0.051084570586681366, 0.0]","[-0.08489678800106049, -0.004535432439297438, 0.33812764286994934]","[-0.22125214338302612, -0.05537927895784378, 0.48379194736480713]","[-0.3199605643749237, -0.07742701470851898, 0.6263836622238159]","[-0.3294180929660797, -0.08406955003738403, 0.6511200666427612]","[-0.1922275424003601, -0.031817395240068436, 0.45904064178466797]","[-0.059695616364479065, -0.005934068467468023, 0.28767865896224976]","[-0.05248638987541199, 0.0010108372662216425, 0.2523798942565918]","[-0.2582801580429077, -0.07893805205821991, 0.5110793113708496]","[-0.16137579083442688, -0.04971032962203026, 0.3556244671344757]","[-0.0752803310751915, -0.01664779894053936, 0.25842657685279846]"
"[-0.0, 0.0, 0.25628602504730225]","[-0.03548938035964966, -0.004297681152820587, 0.258999764919281]","[0.025760071352124214, 0.025577286258339882, 0.16230109333992004]","[0.14837084710597992, 0.045893654227256775, 0.01625935733318329]","[0.003262817393988371, 0.0076220654882490635, 0.23221071064472198]","[0.04553057998418808, 0.03677880018949509, 0.14098456501960754]","[0.14807257056236267, 0.049816351383924484, 0.0]","[-0.08185619860887527, -0.0017157314578071237, 0.32486066222190857]","[-0.21574310958385468, -0.05151643976569176, 0.4686441421508789]","[-0.3087957799434662, -0.07417256385087967, 0.6005557179450989]","[-0.3134590983390808, -0.07988586276769638, 0.6170187592506409]","[-0.18189343810081482, -0.0262098778039217, 0.4404532015323639]","[-0.04709246754646301, -0.00943065620958805, 0.26632753014564514]","[-0.05443963780999184, 0.003803505329415202, 0.2490023970603943]","[-0.2569599747657776, -0.07577766478061676, 0.499236524105072]","[-0.17747028172016144, -0.04869871959090233, 0.3595913052558899]","[-0.1310131847858429, -0.025840580463409424, 0.29568713903427124]"
