0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.25684064626693726]","[-0.07456555217504501, 0.016226358711719513, 0.2702191174030304]","[0.035523682832717896, 0.034826379269361496, 0.11789387464523315]","[0.08703307807445526, 0.051077306270599365, 0.0451948344707489]","[-0.029341857880353928, 0.02063029445707798, 0.23680958151817322]","[0.07450903207063675, 0.03986213728785515, 0.06407947838306427]","[0.12021606415510178, 0.05195127800107002, 0.0]","[-0.06141253560781479, 0.01236751303076744, 0.2867281436920166]","[-0.0943978875875473, -0.01967531256377697, 0.34767991304397583]","[-0.038506776094436646, -0.030529914423823357, 0.33434849977493286]","[-0.050859007984399796, -0.056705668568611145, 0.3560686409473419]","[-0.04193737730383873, -0.01263271551579237, 0.30222779512405396]","[-0.030836913734674454, -0.008944045752286911, 0.22008094191551208]","[-0.005517272744327784, -0.006449655629694462, 0.17389526963233948]","[-0.18327771127223969, -0.04262292757630348, 0.4053928256034851]","[-0.17838934063911438, -0.010100494138896465, 0.3551188111305237]","[-0.10121777653694153, 0.004062974359840155, 0.25437262654304504]"
"[-0.0, 0.0, 0.23685412108898163]","[-0.08064471185207367, 0.017195645719766617, 0.25376641750335693]","[0.029170837253332138, 0.03658735007047653, 0.10864110291004181]","[0.0862264409661293, 0.05537256971001625, 0.03393590450286865]","[-0.025254271924495697, 0.020141281187534332, 0.2122011035680771]","[0.09580865502357483, 0.036817003041505814, 0.019790709018707275]","[0.09781432896852493, 0.049524374306201935, 0.0]","[-0.05897216871380806, 0.013218512758612633, 0.26367875933647156]","[-0.08671185374259949, -0.016617152839899063, 0.32178249955177307]","[-0.033093567937612534, -0.024725360795855522, 0.31463342905044556]","[-0.042803406715393066, -0.05229911208152771, 0.3350405693054199]","[-0.038127318024635315, -0.011660546064376831, 0.27803918719291687]","[-0.03601544350385666, -0.00888336356729269, 0.20370672643184662]","[-0.00418853759765625, -0.0016536826733499765, 0.13396641612052917]","[-0.17709216475486755, -0.03836733102798462, 0.3780595064163208]","[-0.15647442638874054, -0.004875845275819302, 0.3040282726287842]","[-0.06057659909129143, 0.007820211350917816, 0.19621556997299194]"
"[-0.0, 0.0, 0.22755132615566254]","[-0.08272259682416916, 0.018194807693362236, 0.24582646787166595]","[0.024890564382076263, 0.037506140768527985, 0.10528502613306046]","[0.0771344006061554, 0.0574699267745018, 0.03723631799221039]","[-0.023549804463982582, 0.02015083283185959, 0.20104485750198364]","[0.10022240877151489, 0.03635859116911888, 0.005968555808067322]","[0.0878693237900734, 0.04863303154706955, 0.0]","[-0.058764223009347916, 0.01388115156441927, 0.2539452314376831]","[-0.0858059674501419, -0.014966943301260471, 0.31269901990890503]","[-0.03122876025736332, -0.02205652929842472, 0.3070823550224304]","[-0.04059271141886711, -0.049895498901605606, 0.3276945948600769]","[-0.0406271368265152, -0.010673795826733112, 0.2713301181793213]","[-0.037429504096508026, -0.007936096750199795, 0.19390080869197845]","[-0.009689758531749249, -0.0006552715203724802, 0.13385729491710663]","[-0.17379096150398254, -0.03578129783272743, 0.3667563199996948]","[-0.13536083698272705, -0.0014378257328644395, 0.27247777581214905]","[-0.043679624795913696, 0.006931486073881388, 0.17008867859840393]"
"[-0.0, 0.0, 0.22446435689926147]","[-0.08243505656719208, 0.01792825758457184, 0.2418629229068756]","[0.01564330980181694, 0.036743469536304474, 0.11355871707201004]","[0.06595965474843979, 0.057717207819223404, 0.04968194663524628]","[-0.02457708679139614, 0.018576418980956078, 0.1988309919834137]","[0.0873262956738472, 0.033200256526470184, 0.01850879192352295]","[0.0866314098238945, 0.0454174242913723, 0.0]","[-0.05886920168995857, 0.013567191548645496, 0.25087812542915344]","[-0.08529900759458542, -0.015110389329493046, 0.3096681535243988]","[-0.025871338322758675, -0.019733773544430733, 0.297323614358902]","[-0.03589550778269768, -0.04740803688764572, 0.3185540437698364]","[-0.04141882434487343, -0.011934379115700722, 0.2706705331802368]","[-0.036612123250961304, -0.01157429814338684, 0.18833599984645844]","[0.018353454768657684, -0.006124609149992466, 0.08405822515487671]","[-0.17092828452587128, -0.03504311665892601, 0.36111485958099365]","[-0.132618710398674, -0.0008808231214061379, 0.26482275128364563]","[-0.040690552443265915, 0.0070680007338523865, 0.16181135177612305]"
"[-0.0, 0.0, 0.2231239676475525]","[-0.08184454590082169, 0.017986012622714043, 0.24002741277217865]","[0.015685059130191803, 0.036605000495910645, 0.11216040700674057]","[0.06703253090381622, 0.05742230266332626, 0.04729950428009033]","[-0.02324334718286991, 0.0184299498796463, 0.19630970060825348]","[0.08636114746332169, 0.033106233924627304, 0.01855616271495819]","[0.08574627339839935, 0.04542095214128494, 0.0]","[-0.05866821110248566, 0.013627086766064167, 0.24937519431114197]","[-0.08651465177536011, -0.015137515030801296, 0.30925896763801575]","[-0.026879027485847473, -0.019753791391849518, 0.29706940054893494]","[-0.03691760078072548, -0.0470946729183197, 0.3183332681655884]","[-0.04229840263724327, -0.011849665082991123, 0.2701815962791443]","[-0.036172423511743546, -0.011960217729210854, 0.18684643507003784]","[0.019985657185316086, -0.006219988223165274, 0.08011975884437561]","[-0.17228619754314423, -0.035184528678655624, 0.3609185218811035]","[-0.13401873409748077, -0.0011211433447897434, 0.26462745666503906]","[-0.04044274985790253, 0.0068550026044249535, 0.15997326374053955]"
"[-0.0, 0.0, 0.23202954232692719]","[-0.08295239508152008, 0.017276160418987274, 0.24945086240768433]","[0.011159729212522507, 0.03608793765306473, 0.12550091743469238]","[0.0591590590775013, 0.058050818741321564, 0.06423833966255188]","[-0.025662658736109734, 0.0176978912204504, 0.20744867622852325]","[0.08160662651062012, 0.031381867825984955, 0.03171685338020325]","[0.09311725199222565, 0.04419483244419098, 0.0]","[-0.05685241520404816, 0.012830652296543121, 0.25796106457710266]","[-0.07799035310745239, -0.015453052707016468, 0.31383392214775085]","[-0.01685766689479351, -0.017144307494163513, 0.3006817102432251]","[-0.02631658874452114, -0.04664048179984093, 0.32235532999038696]","[-0.03445165976881981, -0.01236460916697979, 0.27460816502571106]","[-0.044161438941955566, -0.0109620476141572, 0.20551715791225433]","[0.006134948693215847, -0.005970093887299299, 0.10981421172618866]","[-0.16498498618602753, -0.03550038859248161, 0.36611127853393555]","[-0.1346331238746643, -0.0006676726625300944, 0.2742254137992859]","[-0.044749025255441666, 0.0085980873554945, 0.1725081205368042]"
"[-0.0, 0.0, 0.2237512767314911]","[-0.09646319597959518, 0.014062273316085339, 0.24857622385025024]","[0.006216247566044331, 0.03330032527446747, 0.1208634003996849]","[0.010633361525833607, 0.055274832993745804, 0.11086724698543549]","[-0.026762817054986954, 0.012413667514920235, 0.19737541675567627]","[0.06155548244714737, 0.02831501141190529, 0.04865056276321411]","[0.09251342713832855, 0.04065052792429924, 0.0]","[-0.05896136537194252, 0.009684565477073193, 0.24969792366027832]","[-0.07318298518657684, -0.019665028899908066, 0.302836149930954]","[-0.007977660745382309, -0.009829574264585972, 0.29172343015670776]","[-0.014040649868547916, -0.0420457199215889, 0.3120949864387512]","[-0.022623779252171516, -0.01858994923532009, 0.25979992747306824]","[-0.016907531768083572, -0.02534964121878147, 0.16101287305355072]","[0.038553282618522644, -0.026075035333633423, 0.06640928983688354]","[-0.16856873035430908, -0.03993387520313263, 0.36237698793411255]","[-0.15044744312763214, -0.0023666853085160255, 0.2755677402019501]","[-0.05868517979979515, 0.007705769035965204, 0.17620660364627838]"
"[-0.0, 0.0, 0.2086809128522873]","[-0.10144446045160294, 0.011990983970463276, 0.23284809291362762]","[0.015115905553102493, 0.033891525119543076, 0.09411969780921936]","[-0.001672424259595573, 0.054293159395456314, 0.10656823962926865]","[-0.027869995683431625, 0.009344869293272495, 0.1791689544916153]","[0.06656921654939651, 0.029500721022486687, 0.02921082079410553]","[0.08325695991516113, 0.04299416393041611, 0.0]","[-0.060071349143981934, 0.007427379954606295, 0.2312352955341339]","[-0.07165991514921188, -0.02242942899465561, 0.2815404534339905]","[-0.0035233155358582735, -0.00464475154876709, 0.2781396210193634]","[-0.010164184495806694, -0.03856586292386055, 0.2992682456970215]","[-0.01215039100497961, -0.022003602236509323, 0.2325807511806488]","[-0.007117248605936766, -0.033674053847789764, 0.13472522795200348]","[0.05541546642780304, -0.027064424008131027, 0.02580896019935608]","[-0.18003973364830017, -0.043139051645994186, 0.3501235842704773]","[-0.169697567820549, -0.005242791026830673, 0.27087652683258057]","[-0.05748071148991585, 0.006218316964805126, 0.15579254925251007]"
"[-0.0, 0.0, 0.18734411895275116]","[-0.08999981731176376, 0.012607283890247345, 0.20444811880588531]","[0.02585412561893463, 0.03150830790400505, 0.060004279017448425]","[0.004743102937936783, 0.04843902960419655, 0.0759357362985611]","[-0.027435973286628723, 0.009928245097398758, 0.15618622303009033]","[0.057081907987594604, 0.029548736289143562, 0.020034059882164]","[0.05681725963950157, 0.04681200534105301, 0.014032840728759766]","[-0.05833068862557411, 0.007133748847991228, 0.20724579691886902]","[-0.07656433433294296, -0.02434254065155983, 0.25953882932662964]","[-0.02344323694705963, -0.01547680702060461, 0.26454538106918335]","[-0.03138379007577896, -0.0433824397623539, 0.2861003875732422]","[-0.01273364294320345, -0.025182511657476425, 0.20395630598068237]","[0.02675311267375946, -0.04173979163169861, 0.06755518168210983]","[0.06607531756162643, -0.035035911947488785, 0.0]","[-0.1887923628091812, -0.045706167817115784, 0.3336280584335327]","[-0.21298663318157196, -0.015329944901168346, 0.300070583820343]","[-0.11239758133888245, 0.0005307283136062324, 0.1811327487230301]"
"[-0.0, 0.0, 0.16915448009967804]","[-0.09242565929889679, 0.010169774293899536, 0.18752630054950714]","[0.03833374008536339, 0.027934299781918526, 0.026603877544403076]","[0.046693481504917145, 0.041658785194158554, 0.00376245379447937]","[-0.02612188644707203, 0.01063163299113512, 0.1368253231048584]","[0.04369000345468521, 0.03218263387680054, 0.020022407174110413]","[0.041143860667943954, 0.05266556143760681, 0.0169752836227417]","[-0.05698779225349426, 0.007119168061763048, 0.18899005651474]","[-0.07417584210634232, -0.024806613102555275, 0.24145981669425964]","[-0.029956543818116188, -0.014255335554480553, 0.25373709201812744]","[-0.03558007627725601, -0.039476241916418076, 0.27545416355133057]","[-0.011036193929612637, -0.023868167772889137, 0.18661822378635406]","[0.0474250502884388, -0.041906192898750305, 0.03034137189388275]","[0.06663824617862701, -0.03875702992081642, 0.0]","[-0.18596282601356506, -0.048048652708530426, 0.31372755765914917]","[-0.24338184297084808, -0.027169005945324898, 0.315429151058197]","[-0.15120819211006165, -0.0062627037987113, 0.19525353610515594]"
"[-0.0, 0.0, 0.17549365758895874]","[-0.08818335086107254, 0.009373346343636513, 0.1945139765739441]","[0.03380065783858299, 0.021897658705711365, 0.04363007843494415]","[0.05629071220755577, 0.03352499380707741, 0.0]","[-0.020986266434192657, 0.008761695586144924, 0.1438923478126526]","[0.03491296246647835, 0.031610433012247086, 0.043745800852775574]","[0.024032775312662125, 0.052315130829811096, 0.04994696378707886]","[-0.05650714039802551, 0.005809283349663019, 0.19918903708457947]","[-0.0820678099989891, -0.026235036551952362, 0.25774604082107544]","[-0.0333327017724514, -0.004566181916743517, 0.2705651819705963]","[-0.04282635450363159, -0.027373814955353737, 0.29397863149642944]","[-0.01697235181927681, -0.022948341444134712, 0.20628449320793152]","[0.0361945815384388, -0.04418734088540077, 0.060144901275634766]","[0.053648438304662704, -0.04132462665438652, 0.05497284233570099]","[-0.19211925566196442, -0.04805431514978409, 0.3275078535079956]","[-0.2679010033607483, -0.03307405486702919, 0.3504731059074402]","[-0.16449382901191711, -0.008143081329762936, 0.2136021852493286]"
"[-0.0, 0.0, 0.23111730813980103]","[-0.07603179663419724, 0.009682808071374893, 0.24159398674964905]","[0.029719971120357513, 0.017715895548462868, 0.10635974258184433]","[0.10461639612913132, 0.02786381170153618, 0.0]","[-0.02515307627618313, 0.01102205365896225, 0.20540252327919006]","[0.0095064090564847, 0.03249391168355942, 0.12719830870628357]","[0.0026383057702332735, 0.05430016666650772, 0.12722039222717285]","[-0.05395001173019409, 0.007384335622191429, 0.25578773021698]","[-0.0789131447672844, -0.025134257972240448, 0.3150651156902313]","[-0.026048095896840096, -0.009415092878043652, 0.32811564207077026]","[-0.04024224728345871, -0.033626534044742584, 0.355366587638855]","[-0.010937927290797234, -0.019445164129137993, 0.26314905285835266]","[0.025442076846957207, -0.03961869701743126, 0.13321234285831451]","[0.0341176763176918, -0.03346053138375282, 0.1283920854330063]","[-0.19374200701713562, -0.050861068069934845, 0.38503044843673706]","[-0.2635744512081146, -0.03655141592025757, 0.4008455276489258]","[-0.16791711747646332, -0.008767075836658478, 0.2724335193634033]"
"[-0.0, 0.0, 0.2509298026561737]","[-0.07636810094118118, 0.010463619604706764, 0.2584722340106964]","[0.046466004103422165, 0.018863514065742493, 0.10435168445110321]","[0.1254284679889679, 0.031228573992848396, 0.0]","[-0.018707580864429474, 0.010384266264736652, 0.21869872510433197]","[0.020923156291246414, 0.03476972505450249, 0.13296708464622498]","[-0.006685180589556694, 0.05715562403202057, 0.15319402515888214]","[-0.05243438854813576, 0.008782560005784035, 0.2730482220649719]","[-0.08110009878873825, -0.024913059547543526, 0.33543190360069275]","[-0.025388367474079132, -0.014265157282352448, 0.3490504026412964]","[-0.03495428338646889, -0.03967484459280968, 0.3732837438583374]","[-0.015574462711811066, -0.019474219530820847, 0.2864030599594116]","[0.030938537791371346, -0.03869015350937843, 0.1418789029121399]","[0.028474975377321243, -0.029065731912851334, 0.1302182525396347]","[-0.19285351037979126, -0.050943490117788315, 0.4010142683982849]","[-0.24636998772621155, -0.031742293387651443, 0.39518529176712036]","[-0.1641961634159088, -0.00733773410320282, 0.2875490188598633]"
