0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.38720861077308655]","[-0.04896289110183716, -0.017224106937646866, 0.3879855275154114]","[0.008218688890337944, 0.02437461167573929, 0.29245176911354065]","[0.15866443514823914, 0.03914448246359825, 0.09057962894439697]","[-0.013309936970472336, 0.01199889276176691, 0.37007835507392883]","[0.09343475103378296, 0.050985705107450485, 0.1960032880306244]","[0.3040461838245392, 0.05204742029309273, 0.0]","[-0.11256115883588791, -0.012039164081215858, 0.4666820764541626]","[-0.23706921935081482, -0.06238367781043053, 0.615646481513977]","[-0.300527960062027, -0.07465387135744095, 0.7474939823150635]","[-0.310856431722641, -0.08303449302911758, 0.7745099067687988]","[-0.2501169443130493, -0.03249567002058029, 0.6253358721733093]","[-0.13969677686691284, 0.016765175387263298, 0.45959725975990295]","[-0.10735955834388733, 0.021878432482481003, 0.39843541383743286]","[-0.24206292629241943, -0.09225701540708542, 0.6092222332954407]","[-0.13968749344348907, -0.07436104118824005, 0.44314464926719666]","[-0.08604101836681366, -0.030630992725491524, 0.3718847632408142]"
"[-0.0, 0.0, 0.40306657552719116]","[-0.0526743158698082, -0.01590731367468834, 0.405248761177063]","[-0.02949066087603569, 0.023556862026453018, 0.33794164657592773]","[0.090445376932621, 0.04283274710178375, 0.1675187200307846]","[-0.01570739783346653, 0.008627483621239662, 0.3834156394004822]","[0.1086878627538681, 0.048177771270275116, 0.1889427900314331]","[0.3208458721637726, 0.048876672983169556, 0.0]","[-0.11619464308023453, -0.013307012617588043, 0.4849421977996826]","[-0.23358605802059174, -0.061645135283470154, 0.6335314512252808]","[-0.288453608751297, -0.07272517681121826, 0.762452244758606]","[-0.29868653416633606, -0.08127526938915253, 0.789408802986145]","[-0.2482786327600479, -0.03452478349208832, 0.6451283693313599]","[-0.14916619658470154, 0.013384685851633549, 0.4788670837879181]","[-0.1623242199420929, 0.019283849745988846, 0.4788866639137268]","[-0.2360183149576187, -0.09270467609167099, 0.6242293119430542]","[-0.16772106289863586, -0.09249469637870789, 0.488448828458786]","[-0.09505108743906021, -0.03744034096598625, 0.39317986369132996]"
"[-0.0, 0.0, 0.44929200410842896]","[-0.06449542194604874, -0.012676085345447063, 0.4471277594566345]","[-0.06366021931171417, 0.023441031575202942, 0.3898354768753052]","[0.03882483020424843, 0.05591398850083351, 0.2577996253967285]","[-0.022484131157398224, 0.013821238651871681, 0.417060911655426]","[0.1402178406715393, 0.050275277346372604, 0.16988453269004822]","[0.3537271022796631, 0.04883227124810219, 0.0]","[-0.11515917629003525, -0.011076477356255054, 0.5193778276443481]","[-0.21407128870487213, -0.05724436789751053, 0.6570719480514526]","[-0.2571721076965332, -0.06840072572231293, 0.7733728885650635]","[-0.2675791084766388, -0.07783138751983643, 0.8013800382614136]","[-0.22623950242996216, -0.02923443168401718, 0.663326621055603]","[-0.14287811517715454, 0.016893168911337852, 0.51053386926651]","[-0.17027495801448822, 0.023613836616277695, 0.5386379957199097]","[-0.21797308325767517, -0.08868616074323654, 0.6522934436798096]","[-0.1626756638288498, -0.09162452816963196, 0.5262985229492188]","[-0.13455694913864136, -0.04674737900495529, 0.4794636368751526]"
"[-0.0, 0.0, 0.45596960186958313]","[-0.062400512397289276, -0.013234981335699558, 0.4533696174621582]","[-0.05328863486647606, 0.02381087839603424, 0.3893536329269409]","[0.05204504355788231, 0.05849491059780121, 0.24915850162506104]","[-0.024723632261157036, 0.014473381452262402, 0.4277234971523285]","[0.13371606171131134, 0.051545631140470505, 0.1834329068660736]","[0.35375818610191345, 0.04969680309295654, 0.0]","[-0.1181040033698082, -0.012116569094359875, 0.5303471088409424]","[-0.2169075906276703, -0.058678038418293, 0.6725084781646729]","[-0.2527801990509033, -0.06847450137138367, 0.778610348701477]","[-0.26461878418922424, -0.0781634971499443, 0.8105868101119995]","[-0.23105071485042572, -0.02967841736972332, 0.6815837621688843]","[-0.1512938290834427, 0.0175712238997221, 0.5287112593650818]","[-0.16142363846302032, 0.02606750652194023, 0.531550943851471]","[-0.2181580811738968, -0.08896463364362717, 0.6657385230064392]","[-0.1516771912574768, -0.08360043913125992, 0.5240421295166016]","[-0.1506403237581253, -0.051735613495111465, 0.5129649639129639]"
"[-0.0, 0.0, 0.44691821932792664]","[-0.06340472400188446, -0.014426534064114094, 0.4489677846431732]","[-0.020148925483226776, 0.02580093778669834, 0.3611438572406769]","[0.10541851818561554, 0.05645599216222763, 0.18193048238754272]","[-0.02522711269557476, 0.01329036895185709, 0.42422205209732056]","[0.11381255835294724, 0.05442994460463524, 0.20320306718349457]","[0.3422601819038391, 0.0502437986433506, 0.0]","[-0.12580810487270355, -0.014690103940665722, 0.5292751789093018]","[-0.22947832942008972, -0.05974132940173149, 0.6775963306427002]","[-0.2637665867805481, -0.06871157884597778, 0.7809745073318481]","[-0.2760378420352936, -0.07815007120370865, 0.8133763074874878]","[-0.2414143681526184, -0.03137679398059845, 0.6822935938835144]","[-0.1549472063779831, 0.015923207625746727, 0.5241327285766602]","[-0.1339041143655777, 0.026982514187693596, 0.4875399172306061]","[-0.23143427073955536, -0.08779866248369217, 0.6751494407653809]","[-0.15800324082374573, -0.07862372696399689, 0.5243896245956421]","[-0.11937835812568665, -0.036573417484760284, 0.468281626701355]"
"[-0.0, 0.0, 0.42227667570114136]","[-0.05671276897192001, -0.01579997129738331, 0.4284335970878601]","[0.019281981512904167, 0.02525682933628559, 0.3101625442504883]","[0.1819843202829361, 0.04851339012384415, 0.10325813293457031]","[-0.023017944768071175, 0.014090749435126781, 0.4104379415512085]","[0.08887726068496704, 0.05328841507434845, 0.22535859048366547]","[0.29970604181289673, 0.05449896305799484, 0.0]","[-0.12198895215988159, -0.015575109049677849, 0.5084764361381531]","[-0.23377636075019836, -0.06250137835741043, 0.6555687189102173]","[-0.2838684022426605, -0.0729847103357315, 0.7818958163261414]","[-0.29640454053878784, -0.0820072665810585, 0.8137537837028503]","[-0.25418317317962646, -0.03592495247721672, 0.6737933158874512]","[-0.15266185998916626, 0.015482028014957905, 0.5037110447883606]","[-0.09862841665744781, 0.02216501347720623, 0.42600762844085693]","[-0.22949175536632538, -0.08757717907428741, 0.6415030360221863]","[-0.12231841683387756, -0.057924918830394745, 0.4661458730697632]","[-0.10837610065937042, -0.03198963403701782, 0.44012391567230225]"
"[-0.0, 0.0, 0.36113446950912476]","[-0.046860963106155396, -0.019757922738790512, 0.37017500400543213]","[0.058161377906799316, 0.02149364911019802, 0.22194458544254303]","[0.24849902093410492, 0.04409285634756088, 0.018710821866989136]","[-0.009825378656387329, 0.009657420217990875, 0.3528173863887787]","[0.0765286237001419, 0.04611094668507576, 0.20299983024597168]","[0.24873681366443634, 0.05343921482563019, 0.0]","[-0.11522863805294037, -0.012340644374489784, 0.4526033103466034]","[-0.24380914866924286, -0.06250302493572235, 0.6038644909858704]","[-0.3087387681007385, -0.07283849269151688, 0.7306792140007019]","[-0.31956470012664795, -0.08104356378316879, 0.7592014074325562]","[-0.25657176971435547, -0.033263999968767166, 0.6145018339157104]","[-0.16916199028491974, 0.023759135976433754, 0.4690799415111542]","[-0.10584832727909088, 0.020507998764514923, 0.3762822449207306]","[-0.24674230813980103, -0.09001467376947403, 0.5952893495559692]","[-0.1433524191379547, -0.06005555018782616, 0.42982718348503113]","[-0.13540154695510864, -0.037627000361680984, 0.40636566281318665]"
"[-0.0, 0.0, 0.3797851502895355]","[-0.030526306480169296, -0.022440029308199883, 0.3646661341190338]","[0.10222283750772476, 0.02374415099620819, 0.18438072502613068]","[0.30597740411758423, 0.03966423124074936, 0.0]","[-0.01410357654094696, 0.008804173208773136, 0.3634248673915863]","[-0.013982483185827732, 0.04827464744448662, 0.3060615658760071]","[0.16085302829742432, 0.060936540365219116, 0.07824870944023132]","[-0.10538153350353241, -0.011928150430321693, 0.4545922875404358]","[-0.2364942580461502, -0.06443850696086884, 0.6017462015151978]","[-0.3080320954322815, -0.07978345453739166, 0.7323322296142578]","[-0.3183908760547638, -0.08731281012296677, 0.7585709095001221]","[-0.2597949206829071, -0.032948534935712814, 0.6258319020271301]","[-0.15486127138137817, 0.02967729978263378, 0.4948364794254303]","[-0.047020323574543, 0.006856534630060196, 0.3521694839000702]","[-0.2313665747642517, -0.09012628346681595, 0.5831716656684875]","[-0.18648284673690796, -0.07887814939022064, 0.4901978373527527]","[-0.2285013496875763, -0.07613920420408249, 0.5344873070716858]"
"[-0.0, 0.0, 0.426304429769516]","[-0.040266603231430054, -0.017533646896481514, 0.4062771499156952]","[0.1219927966594696, 0.029332173988223076, 0.17979758977890015]","[0.3284745514392853, 0.04110186919569969, 0.0]","[-0.022505614906549454, 0.012763778679072857, 0.4012606143951416]","[-0.047128479927778244, 0.0531684048473835, 0.36034154891967773]","[0.08001098781824112, 0.08435951173305511, 0.18375352025032043]","[-0.10741943120956421, -0.013206947594881058, 0.49604660272598267]","[-0.22098346054553986, -0.06164885312318802, 0.6425841450691223]","[-0.2732246220111847, -0.07717010378837585, 0.7557242512702942]","[-0.280795156955719, -0.0849505290389061, 0.7779107093811035]","[-0.23552948236465454, -0.031444814056158066, 0.6511199474334717]","[-0.15722320973873138, 0.023873642086982727, 0.5385177135467529]","[-0.04994116351008415, 0.010971284471452236, 0.38554149866104126]","[-0.21992462873458862, -0.08852897584438324, 0.6374470591545105]","[-0.17403388023376465, -0.0807664543390274, 0.5407348871231079]","[-0.23126190900802612, -0.09368570148944855, 0.5965161323547363]"
"[-0.0, 0.0, 0.4633033573627472]","[-0.04511108249425888, -0.017526481300592422, 0.4365766644477844]","[0.14529992640018463, 0.03129240497946739, 0.16916236281394958]","[0.35252004861831665, 0.04498518630862236, 0.0]","[-0.026564452797174454, 0.01407146267592907, 0.430219441652298]","[-0.05669922009110451, 0.057839732617139816, 0.3895109295845032]","[0.05779040604829788, 0.0984618291258812, 0.23235078155994415]","[-0.11418084800243378, -0.01773632876574993, 0.534595251083374]","[-0.2250841110944748, -0.06910949945449829, 0.695941686630249]","[-0.2685910761356354, -0.08450300991535187, 0.8086382150650024]","[-0.27708643674850464, -0.09276223927736282, 0.8361445665359497]","[-0.2352224737405777, -0.03535570204257965, 0.7009322643280029]","[-0.17358636856079102, 0.024630721658468246, 0.6068001389503479]","[-0.05533355847001076, 0.014945855364203453, 0.422518253326416]","[-0.22598741948604584, -0.09899876266717911, 0.6950927972793579]","[-0.1727714240550995, -0.09363506734371185, 0.5802605748176575]","[-0.20949316024780273, -0.09328983724117279, 0.6140457987785339]"
