0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.32091179490089417]","[-0.04858764633536339, -0.01312521006911993, 0.3202850818634033]","[0.10783038288354874, 0.043072838336229324, 0.11905217170715332]","[0.21562407910823822, 0.06221790984272957, 0.0]","[1.4648437627329258e-06, 0.0023237220011651516, 0.28531914949417114]","[0.08592455834150314, 0.056613076478242874, 0.1372731775045395]","[0.14125341176986694, 0.08113224804401398, 0.0669485330581665]","[-0.10963977128267288, -0.02325179986655712, 0.40325117111206055]","[-0.25867125391960144, -0.0759185180068016, 0.5995945930480957]","[-0.3442421853542328, -0.09918432682752609, 0.7739804983139038]","[-0.3635096549987793, -0.10374607890844345, 0.8308466672897339]","[-0.20537304878234863, -0.05488569289445877, 0.54871666431427]","[-0.028739197179675102, -0.03994636982679367, 0.3079586625099182]","[-0.020783325657248497, -0.01937275007367134, 0.251778244972229]","[-0.3133945167064667, -0.10138827562332153, 0.6558181047439575]","[-0.17659008502960205, -0.06248430535197258, 0.4130624830722809]","[-0.07714910805225372, -0.023013541474938393, 0.2988521158695221]"
"[-0.0, 0.0, 0.3214011788368225]","[-0.04950293153524399, -0.013264833018183708, 0.3214980363845825]","[0.10789935290813446, 0.04320491477847099, 0.11955395340919495]","[0.21644537150859833, 0.06224846467375755, 0.0]","[0.0009959717281162739, 0.0024442269932478666, 0.28435614705085754]","[0.08612292259931564, 0.05687687546014786, 0.1375802606344223]","[0.1413281261920929, 0.08120634406805038, 0.06722325086593628]","[-0.11007361114025116, -0.023382313549518585, 0.4039246141910553]","[-0.2595566511154175, -0.0759439617395401, 0.601022481918335]","[-0.3463870882987976, -0.09922164678573608, 0.7794064283370972]","[-0.3618781864643097, -0.10398881882429123, 0.828905463218689]","[-0.20677965879440308, -0.05510053411126137, 0.5500491857528687]","[-0.029954589903354645, -0.03953244909644127, 0.30912744998931885]","[-0.020787781104445457, -0.01922076940536499, 0.25097107887268066]","[-0.31370997428894043, -0.10119746625423431, 0.6571365594863892]","[-0.17755120992660522, -0.06269290298223495, 0.41473180055618286]","[-0.07623083144426346, -0.02318916656076908, 0.298335999250412]"
"[-0.0, 0.0, 0.31895458698272705]","[-0.049174439162015915, -0.013459667563438416, 0.3185305893421173]","[0.10805230587720871, 0.04275684431195259, 0.11796203255653381]","[0.215314581990242, 0.06190872937440872, 0.0]","[0.0014369506388902664, 0.0019624147098511457, 0.28155237436294556]","[0.08634380996227264, 0.05632210895419121, 0.1358397752046585]","[0.14135870337486267, 0.08049611002206802, 0.06600695848464966]","[-0.11052673310041428, -0.023542389273643494, 0.4011407792568207]","[-0.2612849175930023, -0.07619018852710724, 0.5984307527542114]","[-0.34971094131469727, -0.0992027297616005, 0.7770106196403503]","[-0.36821448802948, -0.10365637391805649, 0.8342260718345642]","[-0.20825530588626862, -0.05558745563030243, 0.5471725463867188]","[-0.03066369704902172, -0.03973042219877243, 0.30672234296798706]","[-0.020316528156399727, -0.02002924308180809, 0.24836701154708862]","[-0.31547999382019043, -0.10147575289011002, 0.6546167731285095]","[-0.17938317358493805, -0.06326935440301895, 0.4131249189376831]","[-0.07744275033473969, -0.023763390257954597, 0.2966214418411255]"
"[-0.0, 0.0, 0.3169544041156769]","[-0.04871752858161926, -0.012983931228518486, 0.3153892755508423]","[0.11011426150798798, 0.04289517179131508, 0.11464782059192657]","[0.21403075754642487, 0.061215534806251526, 0.0]","[0.0010601807152852416, 0.002059375401586294, 0.2792840003967285]","[0.08837402611970901, 0.0568171851336956, 0.13239099085330963]","[0.1406986117362976, 0.0798376277089119, 0.06507587432861328]","[-0.11128057539463043, -0.02281116135418415, 0.39817750453948975]","[-0.2639681398868561, -0.07576233893632889, 0.5960605144500732]","[-0.3545689582824707, -0.09768875688314438, 0.777239978313446]","[-0.3604283332824707, -0.10114981234073639, 0.7907627820968628]","[-0.21090808510780334, -0.05487298592925072, 0.5454344749450684]","[-0.031411681324243546, -0.03878841549158096, 0.30384355783462524]","[-0.022874511778354645, -0.018518585711717606, 0.24863842129707336]","[-0.31741809844970703, -0.10032899677753448, 0.6513434648513794]","[-0.17919695377349854, -0.062040045857429504, 0.4095819890499115]","[-0.07669488340616226, -0.022132469341158867, 0.2935110330581665]"
"[-0.0, 0.0, 0.3183231055736542]","[-0.047593504190444946, -0.013602690771222115, 0.31573837995529175]","[0.11045074462890625, 0.04299357533454895, 0.11552879214286804]","[0.21554754674434662, 0.061954088509082794, 0.0]","[0.0013936767354607582, 0.001515104086138308, 0.28071922063827515]","[0.08865564316511154, 0.056820739060640335, 0.13327476382255554]","[0.14315900206565857, 0.08030456304550171, 0.06414377689361572]","[-0.11142712086439133, -0.02381213568150997, 0.39992254972457886]","[-0.2643659710884094, -0.07670248299837112, 0.5984206199645996]","[-0.3548170030117035, -0.09958541393280029, 0.7821513414382935]","[-0.37181785702705383, -0.10390125215053558, 0.8375152349472046]","[-0.21263128519058228, -0.05650893226265907, 0.54967200756073]","[-0.03127172961831093, -0.04011649265885353, 0.3047274053096771]","[-0.022547423839569092, -0.01946919970214367, 0.249155193567276]","[-0.3170350193977356, -0.10167979449033737, 0.6520189046859741]","[-0.180080384016037, -0.06345826387405396, 0.4115333557128906]","[-0.07786065340042114, -0.02360451966524124, 0.29533177614212036]"
"[-0.0, 0.0, 0.3166446387767792]","[-0.04766485467553139, -0.01308520883321762, 0.3141827881336212]","[0.1125800758600235, 0.04260839894413948, 0.11322386562824249]","[0.21537402272224426, 0.06105906888842583, 0.0]","[0.0011725464137271047, 0.0017549446783959866, 0.27941417694091797]","[0.08951196074485779, 0.05685306712985039, 0.13223020732402802]","[0.14236237108707428, 0.07955928146839142, 0.06432664394378662]","[-0.11346343904733658, -0.023187868297100067, 0.3994021713733673]","[-0.26899218559265137, -0.07625769078731537, 0.6006720066070557]","[-0.3577805161476135, -0.09836222231388092, 0.7838088870048523]","[-0.3613640069961548, -0.10170237720012665, 0.7908990383148193]","[-0.21809186041355133, -0.05580710619688034, 0.5526617765426636]","[-0.03271905332803726, -0.039092469960451126, 0.3041722774505615]","[-0.024871215224266052, -0.01863168552517891, 0.2513209581375122]","[-0.31989893317222595, -0.10013136267662048, 0.6530530452728271]","[-0.18197259306907654, -0.0625450611114502, 0.4115384817123413]","[-0.07722851634025574, -0.022701667621731758, 0.293316513299942]"
"[-0.0, 0.0, 0.31861865520477295]","[-0.049502380192279816, -0.014375069178640842, 0.31793633103370667]","[0.11660290509462357, 0.04295815899968147, 0.11186622083187103]","[0.21868456900119781, 0.06190352514386177, 0.0]","[0.0031443480402231216, 0.0011634414549916983, 0.28045129776000977]","[0.08961956948041916, 0.057123128324747086, 0.13455529510974884]","[0.14369799196720123, 0.08021357655525208, 0.06505689024925232]","[-0.11541344970464706, -0.024391910061240196, 0.40368497371673584]","[-0.2717941999435425, -0.07727842777967453, 0.6069787740707397]","[-0.3566599190235138, -0.09964144974946976, 0.7821600437164307]","[-0.37298035621643066, -0.10428450256586075, 0.8376609086990356]","[-0.22380468249320984, -0.057591762393713, 0.5607425570487976]","[-0.0320439450442791, -0.04103035852313042, 0.30496758222579956]","[-0.02820904552936554, -0.018521908670663834, 0.257016122341156]","[-0.32135009765625, -0.10172433406114578, 0.6577670574188232]","[-0.18424443900585175, -0.06387923657894135, 0.4161313772201538]","[-0.08013781905174255, -0.02428816817700863, 0.2976709008216858]"
"[-0.0, 0.0, 0.3233104348182678]","[-0.04649859666824341, -0.01371929980814457, 0.31761616468429565]","[0.12236615270376205, 0.044546134769916534, 0.10971619188785553]","[0.22349603474140167, 0.06273622810840607, 0.0]","[0.004853576887398958, 0.000727193895727396, 0.2822801470756531]","[0.09097716957330704, 0.059120580554008484, 0.13597650825977325]","[0.1463022530078888, 0.08174635469913483, 0.06571108102798462]","[-0.11519165337085724, -0.02407694421708584, 0.4057130515575409]","[-0.27488622069358826, -0.07785846292972565, 0.6114671230316162]","[-0.3590540885925293, -0.10039301961660385, 0.7888695001602173]","[-0.37349340319633484, -0.10504917800426483, 0.8408318161964417]","[-0.22453387081623077, -0.057342465966939926, 0.5647350549697876]","[-0.03369207680225372, -0.03968850523233414, 0.30667632818222046]","[-0.03308764472603798, -0.015178598463535309, 0.2651215195655823]","[-0.32487231492996216, -0.10239298641681671, 0.6623178720474243]","[-0.1853143274784088, -0.06389834731817245, 0.41918811202049255]","[-0.08558844029903412, -0.023862117901444435, 0.304603636264801]"
"[-0.0, 0.0, 0.3228626847267151]","[-0.0428774431347847, -0.011997961439192295, 0.3111037611961365]","[0.1203470453619957, 0.045285362750291824, 0.11139228940010071]","[0.22626140713691711, 0.06218356639146805, 0.0]","[0.007255188189446926, -2.49882632488152e-05, 0.27756690979003906]","[0.06975182890892029, 0.05757239833474159, 0.15595558285713196]","[0.1439882218837738, 0.08198623359203339, 0.06840124726295471]","[-0.1173628568649292, -0.023675303906202316, 0.40296149253845215]","[-0.28318384289741516, -0.07864630222320557, 0.6137341260910034]","[-0.36271119117736816, -0.09996137768030167, 0.7745374441146851]","[-0.3818778097629547, -0.10456820577383041, 0.842789351940155]","[-0.23026880621910095, -0.05791386961936951, 0.5637164115905762]","[-0.034951966255903244, -0.040345724672079086, 0.30030524730682373]","[-0.03169207647442818, -0.015296833589673042, 0.25940823554992676]","[-0.33335742354393005, -0.10290393233299255, 0.666374921798706]","[-0.1955161690711975, -0.06679590046405792, 0.4245801866054535]","[-0.11088238656520844, -0.028970489278435707, 0.32422152161598206]"
"[-0.0, 0.0, 0.3231569230556488]","[-0.042796265333890915, -0.011502173729240894, 0.31185832619667053]","[0.12234734743833542, 0.04476106911897659, 0.1109471470117569]","[0.2284913957118988, 0.06108594313263893, 0.0]","[0.007664428558200598, 0.00024399187532253563, 0.278499573469162]","[0.06185052543878555, 0.05628152936697006, 0.16513995826244354]","[0.14116016030311584, 0.08144915848970413, 0.07178711891174316]","[-0.1175670176744461, -0.022063525393605232, 0.4041973352432251]","[-0.2847056984901428, -0.07741694897413254, 0.6159795522689819]","[-0.3632884621620178, -0.09845410287380219, 0.7763586044311523]","[-0.36892640590667725, -0.10183421522378922, 0.7930513620376587]","[-0.2271098643541336, -0.055141083896160126, 0.5610970258712769]","[-0.03546081483364105, -0.03971904143691063, 0.30192890763282776]","[-0.03006781078875065, -0.015460864640772343, 0.258607417345047]","[-0.33697742223739624, -0.10127972811460495, 0.6728519797325134]","[-0.19816802442073822, -0.06534585356712341, 0.4283154308795929]","[-0.12351135164499283, -0.03126676008105278, 0.3366912305355072]"
