0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.3238091468811035]","[-0.032815489917993546, -0.007714000064879656, 0.3167494535446167]","[-0.008961852639913559, 0.02204860746860504, 0.25337517261505127]","[0.08561968803405762, 0.03998876363039017, 0.12216643989086151]","[0.0010643310379236937, 0.008041777648031712, 0.2913164794445038]","[0.0892963856458664, 0.041359301656484604, 0.1492525041103363]","[0.22658130526542664, 0.05114877223968506, 0.0]","[-0.08715716749429703, -0.004333557561039925, 0.38808080554008484]","[-0.22130218148231506, -0.05602102726697922, 0.5339430570602417]","[-0.31239283084869385, -0.07740625739097595, 0.6718813180923462]","[-0.32417455315589905, -0.08416527509689331, 0.7011607885360718]","[-0.2158518135547638, -0.03042159415781498, 0.5268657207489014]","[-0.11017260700464249, 0.011413425207138062, 0.3764551877975464]","[-0.08797790855169296, 0.01210133545100689, 0.32356488704681396]","[-0.24184460937976837, -0.0827077180147171, 0.5424084067344666]","[-0.16388732194900513, -0.06802457571029663, 0.40784764289855957]","[-0.09218853712081909, -0.02812390960752964, 0.32066771388053894]"
"[-0.0, 0.0, 0.3263622522354126]","[-0.03133318945765495, -0.008190402761101723, 0.3183150589466095]","[-0.010441589169204235, 0.02130855619907379, 0.2565166652202606]","[0.0827089250087738, 0.0402117483317852, 0.12691645324230194]","[0.0004496460023801774, 0.008511275984346867, 0.2946245074272156]","[0.08715325593948364, 0.04174485802650452, 0.1532774716615677]","[0.22594550251960754, 0.051248449832201004, 0.0]","[-0.08841589093208313, -0.004916389938443899, 0.39231327176094055]","[-0.2227167934179306, -0.05679960176348686, 0.5405704379081726]","[-0.3120488226413727, -0.07846283167600632, 0.6787929534912109]","[-0.32285863161087036, -0.08503363281488419, 0.7065908908843994]","[-0.22069640457630157, -0.03066267818212509, 0.5374141931533813]","[-0.11667975038290024, 0.013715751469135284, 0.3873929977416992]","[-0.0926976352930069, 0.013157596811652184, 0.33155518770217896]","[-0.24003539979457855, -0.08361292630434036, 0.5455807447433472]","[-0.16097107529640198, -0.06979933381080627, 0.4083610773086548]","[-0.09343872219324112, -0.030083153396844864, 0.3247002065181732]"
"[-0.0, 0.0, 0.32825177907943726]","[-0.03248370438814163, -0.009096845984458923, 0.32139307260513306]","[-0.0023608398623764515, 0.02058386616408825, 0.25228485465049744]","[0.09281598031520844, 0.03902324289083481, 0.11757661402225494]","[0.00028442381881177425, 0.008368056267499924, 0.2973388731479645]","[0.08021984994411469, 0.04166750982403755, 0.16310377418994904]","[0.22804272174835205, 0.05084880068898201, 0.0]","[-0.09174194186925888, -0.0054659065790474415, 0.39691492915153503]","[-0.22672167420387268, -0.057145774364471436, 0.5472544431686401]","[-0.3136652708053589, -0.07845363765954971, 0.6848922967910767]","[-0.32313868403434753, -0.0847894549369812, 0.7103484869003296]","[-0.22766143083572388, -0.030672060325741768, 0.5469546318054199]","[-0.11113671958446503, 0.01499467995017767, 0.3864092528820038]","[-0.11324652284383774, 0.015199857763946056, 0.35345709323883057]","[-0.24063695967197418, -0.08352316170930862, 0.5494870543479919]","[-0.17026886343955994, -0.07259885966777802, 0.41943708062171936]","[-0.09684997797012329, -0.031252142041921616, 0.32922542095184326]"
"[-0.0, 0.0, 0.3364948630332947]","[-0.03449603170156479, -0.010004558600485325, 0.32980766892433167]","[0.0038562011905014515, 0.020452266559004784, 0.25296837091445923]","[0.11157336086034775, 0.038967065513134, 0.10253985226154327]","[0.00020330811094027013, 0.009101430885493755, 0.3040129840373993]","[0.07493975758552551, 0.04336593672633171, 0.17425298690795898]","[0.2346559464931488, 0.051657747477293015, 0.0]","[-0.09469281136989594, -0.006157648283988237, 0.4061501622200012]","[-0.22973711788654327, -0.058272309601306915, 0.5585167407989502]","[-0.31455934047698975, -0.07921827584505081, 0.6965274810791016]","[-0.32273584604263306, -0.08553451299667358, 0.7197555303573608]","[-0.23270966112613678, -0.030404960736632347, 0.5606595277786255]","[-0.11466961354017258, 0.0169870276004076, 0.39784154295921326]","[-0.13333922624588013, 0.0171310193836689, 0.37831512093544006]","[-0.24116478860378265, -0.0848117470741272, 0.5584607124328613]","[-0.16211871802806854, -0.07228133827447891, 0.41791272163391113]","[-0.10848578065633774, -0.03500404953956604, 0.34704160690307617]"
"[-0.0, 0.0, 0.3308729827404022]","[-0.035855527967214584, -0.011043071746826172, 0.3210814297199249]","[0.026782531291246414, 0.019997136667370796, 0.22247040271759033]","[0.14943023025989532, 0.03853503614664078, 0.06339830160140991]","[-0.0028001097962260246, 0.008764619939029217, 0.29695776104927063]","[0.06825457513332367, 0.043707601726055145, 0.17423968017101288]","[0.22246216237545013, 0.05162428691983223, 0.0]","[-0.09979626536369324, -0.007910114713013172, 0.39870959520339966]","[-0.23851275444030762, -0.05963858589529991, 0.5524746179580688]","[-0.3261318504810333, -0.07960977405309677, 0.6995562314987183]","[-0.33510497212409973, -0.08605865389108658, 0.7241029143333435]","[-0.24322357773780823, -0.03205427527427673, 0.5566422939300537]","[-0.12139904499053955, 0.017078161239624023, 0.39365154504776]","[-0.1401674747467041, 0.016331728547811508, 0.3736118674278259]","[-0.24615301191806793, -0.08434528857469559, 0.5500614643096924]","[-0.14570806920528412, -0.06304886937141418, 0.3891443610191345]","[-0.1287863701581955, -0.04041977599263191, 0.3557465076446533]"
"[-0.0, 0.0, 0.3250487148761749]","[-0.03594067320227623, -0.01255919598042965, 0.30913811922073364]","[0.048524901270866394, 0.020779209211468697, 0.19131451845169067]","[0.1861414760351181, 0.03933115676045418, 0.03447914123535156]","[-0.004769592080265284, 0.005973292514681816, 0.2876400947570801]","[0.06719549745321274, 0.042261965572834015, 0.16815650463104248]","[0.21749719977378845, 0.05002107843756676, 0.0]","[-0.10508288443088531, -0.009918751195073128, 0.39004841446876526]","[-0.25140082836151123, -0.061568379402160645, 0.5475692749023438]","[-0.34180980920791626, -0.08053575456142426, 0.7024224400520325]","[-0.35100647807121277, -0.0866595059633255, 0.727462649345398]","[-0.2539794445037842, -0.035007648169994354, 0.5489656925201416]","[-0.12640948593616486, 0.014271669089794159, 0.38609564304351807]","[-0.1182863786816597, 0.014419551938772202, 0.3427909016609192]","[-0.2584139406681061, -0.08414442092180252, 0.5466881394386292]","[-0.1455838680267334, -0.05779570713639259, 0.3749517798423767]","[-0.1796005219221115, -0.05335962772369385, 0.39382612705230713]"
"[-0.0, 0.0, 0.3088359236717224]","[-0.030249817296862602, -0.011837785132229328, 0.2874864339828491]","[0.06418469548225403, 0.020517295226454735, 0.15775346755981445]","[0.21100598573684692, 0.038606591522693634, 0.0]","[-0.0015668334672227502, 0.006779000628739595, 0.26705026626586914]","[0.028964966535568237, 0.04325002804398537, 0.192128524184227]","[0.166214719414711, 0.051312919706106186, 0.015262484550476074]","[-0.09900561720132828, -0.007132207974791527, 0.3696865141391754]","[-0.2466728538274765, -0.05960491672158241, 0.5271525382995605]","[-0.3361452519893646, -0.07872988283634186, 0.6728164553642273]","[-0.3460048735141754, -0.0851459950208664, 0.6986962556838989]","[-0.24045728147029877, -0.028649065643548965, 0.523361325263977]","[-0.15108929574489594, 0.02828134410083294, 0.4096575081348419]","[-0.10078887641429901, 0.01936357468366623, 0.3204393684864044]","[-0.2581619918346405, -0.0838991329073906, 0.5304392576217651]","[-0.1578807383775711, -0.062236931174993515, 0.37050607800483704]","[-0.2171488106250763, -0.06964442133903503, 0.41137051582336426]"
"[-0.0, 0.0, 0.325837105512619]","[-0.026119811460375786, -0.010480018332600594, 0.30314430594444275]","[0.0808848887681961, 0.021014271304011345, 0.15568378567695618]","[0.2265043407678604, 0.03918837010860443, 0.0]","[-0.004710754379630089, 0.009081441909074783, 0.2903611660003662]","[0.006955993827432394, 0.04427192360162735, 0.23284608125686646]","[0.12312963604927063, 0.058684833347797394, 0.06485596299171448]","[-0.09494445472955704, -0.005685786716639996, 0.3881544768810272]","[-0.2370797097682953, -0.05865256115794182, 0.544397234916687]","[-0.3205249011516571, -0.07869788259267807, 0.678538978099823]","[-0.32947948575019836, -0.08506770431995392, 0.7030590176582336]","[-0.22915814816951752, -0.026460113003849983, 0.5385094285011292]","[-0.1531735211610794, 0.031763944774866104, 0.4363669455051422]","[-0.09886706620454788, 0.021888762712478638, 0.34187963604927063]","[-0.2508079707622528, -0.08456140011548996, 0.5501849055290222]","[-0.15789251029491425, -0.06592531502246857, 0.3936922550201416]","[-0.19366571307182312, -0.06717738509178162, 0.4100398123264313]"
"[-0.0, 0.0, 0.32431840896606445]","[-0.023002685979008675, -0.007596962153911591, 0.306733638048172]","[0.0742584839463234, 0.01979020982980728, 0.1634095311164856]","[0.21940001845359802, 0.037611886858940125, 0.0]","[-0.0056976317428052425, 0.011253991164267063, 0.297712504863739]","[-0.00664605712518096, 0.04288562014698982, 0.25044572353363037]","[0.05927594006061554, 0.06512211263179779, 0.1419067233800888]","[-0.08590368926525116, -0.0025799996219575405, 0.389373242855072]","[-0.21957610547542572, -0.05506591498851776, 0.5400081872940063]","[-0.3020705580711365, -0.07705613970756531, 0.6695543527603149]","[-0.3095129430294037, -0.08306395262479782, 0.6915295124053955]","[-0.2065994292497635, -0.024179883301258087, 0.525814950466156]","[-0.11297247558832169, 0.027666565030813217, 0.3984448313713074]","[-0.0844418928027153, 0.021255118772387505, 0.3344755172729492]","[-0.24023889005184174, -0.08201919496059418, 0.5546746850013733]","[-0.1486690640449524, -0.06014151871204376, 0.39532703161239624]","[-0.18070214986801147, -0.05963003635406494, 0.4089077115058899]"
"[-0.0, 0.0, 0.30233752727508545]","[-0.030728576704859734, -0.0057474770583212376, 0.29217463731765747]","[0.06223730370402336, 0.021319560706615448, 0.1616208553314209]","[0.20430932939052582, 0.03775393217802048, 0.0]","[-0.002467529382556677, 0.008928877301514149, 0.2727470099925995]","[0.024163024500012398, 0.04083695262670517, 0.20158953964710236]","[0.11258172243833542, 0.05900361016392708, 0.07518555223941803]","[-0.08874358981847763, -0.0030033879447728395, 0.366571307182312]","[-0.22696954011917114, -0.05399574339389801, 0.5145517587661743]","[-0.32043004035949707, -0.07693478465080261, 0.6573268175125122]","[-0.32933545112609863, -0.08298375457525253, 0.6810716390609741]","[-0.20207123458385468, -0.027762217447161674, 0.4873274564743042]","[-0.07871081680059433, 0.00845356471836567, 0.3290751874446869]","[-0.09381042420864105, 0.013761583715677261, 0.3130871057510376]","[-0.2565239369869232, -0.07880216836929321, 0.5406690239906311]","[-0.16110217571258545, -0.05440431833267212, 0.3804093599319458]","[-0.17282067239284515, -0.05003688856959343, 0.3718947470188141]"
