0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.27851781249046326]","[-0.06259240955114365, 0.009712135419249535, 0.28344810009002686]","[0.06259845197200775, 0.02496878057718277, 0.1181027740240097]","[0.16093164682388306, 0.03696726635098457, 0.0]","[-0.010926330462098122, 0.01206014771014452, 0.24686406552791595]","[0.06270013749599457, 0.03838159888982773, 0.11638249456882477]","[0.006407958921045065, 0.06236282363533974, 0.16778655350208282]","[-0.04970013350248337, 0.010772173292934895, 0.3072163462638855]","[-0.09143005311489105, -0.021906930953264236, 0.38158294558525085]","[-0.10437457263469696, -0.027008526027202606, 0.4480189085006714]","[-0.08730444312095642, -0.04098643362522125, 0.45877671241760254]","[-0.0354774184525013, -0.014868896454572678, 0.3375632166862488]","[-0.014064575545489788, -0.026216022670269012, 0.2319003790616989]","[0.047390442341566086, -0.024843372404575348, 0.12005645036697388]","[-0.19202221930027008, -0.04522353410720825, 0.43760377168655396]","[-0.17769183218479156, -0.018337976187467575, 0.36577507853507996]","[-0.08021935820579529, -0.002419164637103677, 0.25945377349853516]"
"[-0.0, 0.0, 0.25593236088752747]","[-0.06167095899581909, 0.01114171277731657, 0.26416850090026855]","[0.062095459550619125, 0.029368480667471886, 0.09877476096153259]","[0.14217211306095123, 0.0428718663752079, 0.0]","[-0.010457335971295834, 0.013585035689175129, 0.22689756751060486]","[0.09537915140390396, 0.03870005905628204, 0.05775022506713867]","[0.011815979145467281, 0.05996213108301163, 0.13804155588150024]","[-0.05248022451996803, 0.011806969530880451, 0.28835374116897583]","[-0.10053551942110062, -0.020466091111302376, 0.36430346965789795]","[-0.12316131591796875, -0.028473908081650734, 0.4333915114402771]","[-0.10467669367790222, -0.04083085432648659, 0.4424237012863159]","[-0.04836822673678398, -0.013244559988379478, 0.32401615381240845]","[-0.027799438685178757, -0.019029537215828896, 0.2244459092617035]","[0.030142273753881454, -0.016204174607992172, 0.11540086567401886]","[-0.19288457930088043, -0.04120233654975891, 0.4157372713088989]","[-0.1358356922864914, -0.010804420337080956, 0.30835404992103577]","[-0.04492144659161568, -0.0035207855980843306, 0.20989958941936493]"
"[-0.0, 0.0, 0.24028466641902924]","[-0.05662719905376434, 0.01521226204931736, 0.2414093017578125]","[0.054019346833229065, 0.03544064238667488, 0.08054272830486298]","[0.11702881008386612, 0.05229758843779564, 0.0]","[-0.017912231385707855, 0.019574353471398354, 0.21079155802726746]","[0.1077587902545929, 0.04128614068031311, 0.008045285940170288]","[0.036500975489616394, 0.06054413318634033, 0.07873687148094177]","[-0.06019732728600502, 0.013484543189406395, 0.2713389992713928]","[-0.11689379811286926, -0.016899196431040764, 0.34993407130241394]","[-0.07953839004039764, -0.028284592553973198, 0.3596426248550415]","[-0.08996929973363876, -0.044394686818122864, 0.38543927669525146]","[-0.07546856999397278, -0.009529665112495422, 0.31357231736183167]","[-0.04721618816256523, -0.007318399380892515, 0.21859252452850342]","[0.018138183280825615, -0.003952962812036276, 0.100187748670578]","[-0.1887875348329544, -0.03661632537841797, 0.3950141668319702]","[-0.12736999988555908, -0.008971485309302807, 0.28563782572746277]","[-0.05276910215616226, 0.0023014231119304895, 0.1973986178636551]"
"[-0.0, 0.0, 0.2789745628833771]","[-0.05799517780542374, 0.012534556910395622, 0.28407302498817444]","[0.018323669210076332, 0.03549759089946747, 0.17322291433811188]","[0.06352362036705017, 0.05936342477798462, 0.1143997311592102]","[-0.002692688023671508, 0.014882663264870644, 0.24221253395080566]","[0.12611517310142517, 0.032904669642448425, 0.04701514542102814]","[0.1397034227848053, 0.04169545695185661, 0.0]","[-0.05161334201693535, 0.01394287496805191, 0.30964985489845276]","[-0.10906951874494553, -0.014815960079431534, 0.39005976915359497]","[-0.095633365213871, -0.022275827825069427, 0.4254913330078125]","[-0.10197790712118149, -0.03546443209052086, 0.45193248987197876]","[-0.06545019894838333, -0.0033946791663765907, 0.3593778908252716]","[-0.05143469199538231, -0.0023952554911375046, 0.2756546139717102]","[0.011468810960650444, -0.01105225458741188, 0.1659591794013977]","[-0.18697784841060638, -0.03473762422800064, 0.42873677611351013]","[-0.11528600752353668, -0.010354280471801758, 0.31363391876220703]","[-0.04479419067502022, -0.003488074289634824, 0.23635384440422058]"
"[-0.0, 0.0, 0.3133526146411896]","[-0.05541253834962845, 0.009027345106005669, 0.3150075078010559]","[0.011456054635345936, 0.03323395177721977, 0.21407392621040344]","[0.03617474436759949, 0.05994749441742897, 0.1775805801153183]","[-0.002322326647117734, 0.01332767866551876, 0.27618157863616943]","[0.1354297548532486, 0.032402388751506805, 0.07659663259983063]","[0.1838129311800003, 0.0419442355632782, 0.0]","[-0.05179949849843979, 0.012346100993454456, 0.34554195404052734]","[-0.11348077654838562, -0.019378341734409332, 0.4331963062286377]","[-0.11207916587591171, -0.026892956346273422, 0.4839124083518982]","[-0.11259759217500687, -0.03857113793492317, 0.5074238777160645]","[-0.0635739117860794, -0.002602201420813799, 0.3994830548763275]","[-0.04587426781654358, -0.0020106867887079716, 0.30810248851776123]","[0.011174804531037807, -0.014221570454537868, 0.20866304636001587]","[-0.1989930421113968, -0.042738839983940125, 0.4756685495376587]","[-0.12373346090316772, -0.016239073127508163, 0.3545193672180176]","[-0.04246636852622032, -0.008428283967077732, 0.27101942896842957]"
"[-0.0, 0.0, 0.29855841398239136]","[-0.054305482655763626, 0.0072686076164245605, 0.3001902401447296]","[0.03293701261281967, 0.03351139649748802, 0.17981445789337158]","[0.020352844148874283, 0.05815434083342552, 0.18257978558540344]","[-0.005944702308624983, 0.01073995791375637, 0.26554548740386963]","[0.1403008997440338, 0.03335898742079735, 0.06526105105876923]","[0.1839333474636078, 0.043688684701919556, 0.0]","[-0.054062195122241974, 0.01065564900636673, 0.3325008451938629]","[-0.1193641945719719, -0.023852890357375145, 0.42133986949920654]","[-0.14940783381462097, -0.03489154577255249, 0.5017367601394653]","[-0.14637023210525513, -0.04183569550514221, 0.5266171097755432]","[-0.0679921880364418, -0.008791910484433174, 0.38592004776000977]","[-0.030288085341453552, -0.018061093986034393, 0.2767164409160614]","[0.014521850273013115, -0.024868853390216827, 0.20161762833595276]","[-0.20696893334388733, -0.04646473750472069, 0.4656018614768982]","[-0.15119287371635437, -0.020479151979088783, 0.3621325194835663]","[-0.0547027587890625, -0.011038790456950665, 0.2694928050041199]"
"[-0.0, 0.0, 0.2680160403251648]","[-0.05854669213294983, 0.007761916611343622, 0.27244988083839417]","[0.05624072253704071, 0.03187582269310951, 0.11999058723449707]","[0.02532525546848774, 0.053341012448072433, 0.1427564024925232]","[-0.008999145589768887, 0.009191599674522877, 0.23482787609100342]","[0.1082613542675972, 0.03429030627012253, 0.05827842652797699]","[0.1487148404121399, 0.045829080045223236, 0.0]","[-0.061414122581481934, 0.009106839075684547, 0.3036113679409027]","[-0.132451593875885, -0.02713743969798088, 0.392367422580719]","[-0.15025848150253296, -0.03976684808731079, 0.4552738070487976]","[-0.15785962343215942, -0.045562490820884705, 0.48547282814979553]","[-0.0789589211344719, -0.017452744767069817, 0.3494738042354584]","[-0.015670349821448326, -0.03497955948114395, 0.22409746050834656]","[0.060611143708229065, -0.04085100442171097, 0.10966771841049194]","[-0.213607057929039, -0.04767448827624321, 0.44160550832748413]","[-0.19832000136375427, -0.0241047665476799, 0.38025909662246704]","[-0.13341405987739563, -0.013408324681222439, 0.296518474817276]"
"[-0.0, 0.0, 0.23767969012260437]","[-0.05589624121785164, 0.0062420726753771305, 0.24189844727516174]","[0.04763079807162285, 0.030336599797010422, 0.1000225841999054]","[0.04610101133584976, 0.047337327152490616, 0.08558672666549683]","[-0.014637512154877186, 0.009063564240932465, 0.2093435674905777]","[0.07910333573818207, 0.036697108298540115, 0.05973145365715027]","[0.12174560874700546, 0.04939864203333855, 0.0]","[-0.06417395174503326, 0.005930056795477867, 0.27654457092285156]","[-0.13665203750133514, -0.03298013284802437, 0.3664543628692627]","[-0.18608947098255157, -0.05228566378355026, 0.4559023380279541]","[-0.19228051602840424, -0.05682789161801338, 0.4851556122303009]","[-0.07895807176828384, -0.023006118834018707, 0.3183620572090149]","[-0.007575073279440403, -0.0418340228497982, 0.18406042456626892]","[0.04944238439202309, -0.04525033384561539, 0.09968604147434235]","[-0.21677611768245697, -0.05316869169473648, 0.42049553990364075]","[-0.23277026414871216, -0.03459345921874046, 0.396452397108078]","[-0.16997437179088593, -0.029243288561701775, 0.30245938897132874]"
"[-0.0, 0.0, 0.23622192442417145]","[-0.05387518182396889, 0.0054339198395609856, 0.2345135509967804]","[0.07092779874801636, 0.025427106767892838, 0.0669185221195221]","[0.11177386343479156, 0.04022473096847534, 0.0]","[-0.02460900880396366, 0.013278765603899956, 0.2125900238752365]","[0.052116453647613525, 0.04255879670381546, 0.08497253060340881]","[0.08445221185684204, 0.05910245329141617, 0.03615674376487732]","[-0.07683569192886353, 0.005622352007776499, 0.2797853350639343]","[-0.16341301798820496, -0.03509675711393356, 0.3801310062408447]","[-0.17682746052742004, -0.051538825035095215, 0.43468329310417175]","[-0.18866534531116486, -0.056344643235206604, 0.465606153011322]","[-0.10410907119512558, -0.020837565883994102, 0.3290051519870758]","[-0.012909363023936749, -0.033737942576408386, 0.18122301995754242]","[0.0486905500292778, -0.04129450395703316, 0.10053613781929016]","[-0.23368573188781738, -0.05572202801704407, 0.4329885244369507]","[-0.26674097776412964, -0.04485446214675903, 0.44163697957992554]","[-0.1885690987110138, -0.03168387711048126, 0.3159961700439453]"
"[-0.0, 0.0, 0.27147191762924194]","[-0.04380444437265396, 0.00354692991822958, 0.2654985189437866]","[0.07571630924940109, 0.019959503784775734, 0.10617998242378235]","[0.15567602217197418, 0.0353350006043911, 0.0]","[-0.026254883036017418, 0.013479367829859257, 0.2558801770210266]","[0.027356445789337158, 0.042981963604688644, 0.15796300768852234]","[0.05707104504108429, 0.06263690441846848, 0.11125792562961578]","[-0.06963372975587845, 0.006984413135796785, 0.314901739358902]","[-0.15425097942352295, -0.03428635001182556, 0.41076111793518066]","[-0.18556176126003265, -0.0526895709335804, 0.47853773832321167]","[-0.19843120872974396, -0.057556573301553726, 0.5099458694458008]","[-0.09153015166521072, -0.01606210507452488, 0.3609456717967987]","[-0.022474853321909904, -0.0247696153819561, 0.23408368229866028]","[0.0420834943652153, -0.0382230207324028, 0.15275414288043976]","[-0.2309117466211319, -0.058219000697135925, 0.4645327627658844]","[-0.283761590719223, -0.05287894606590271, 0.49831563234329224]","[-0.1770506054162979, -0.028822019696235657, 0.34176725149154663]"
