0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2809491455554962]","[-0.03150762990117073, 0.0017609329661354423, 0.2671099603176117]","[-0.02386474609375, 0.028546039015054703, 0.21816393733024597]","[0.05996911600232124, 0.04181656241416931, 0.11502207815647125]","[0.011671570129692554, 0.007446229923516512, 0.2277982085943222]","[0.053958311676979065, 0.040972668677568436, 0.14152483642101288]","[0.1798979490995407, 0.049282506108284, 0.0]","[-0.06883612275123596, 6.049704461474903e-05, 0.32308459281921387]","[-0.19829772412776947, -0.051883116364479065, 0.45593106746673584]","[-0.320527583360672, -0.07808861136436462, 0.6240450143814087]","[-0.3295094072818756, -0.08339009433984756, 0.6470075845718384]","[-0.15135912597179413, -0.02859632484614849, 0.41491472721099854]","[-0.054246705025434494, -0.010153201408684254, 0.27195996046066284]","[-0.07638775557279587, 0.00015619110490661114, 0.26950976252555847]","[-0.2527373731136322, -0.07863695919513702, 0.49895524978637695]","[-0.14707134664058685, -0.04420691356062889, 0.34035563468933105]","[-0.06767760962247849, -0.013977999798953533, 0.25157421827316284]"
"[-0.0, 0.0, 0.28528326749801636]","[-0.03147802874445915, 0.0002274740400025621, 0.271321177482605]","[-0.05457104369997978, 0.022642754018306732, 0.23924432694911957]","[0.04062921181321144, 0.040657225996255875, 0.14084680378437042]","[0.015590209513902664, 0.006110769230872393, 0.2269199788570404]","[0.04878033325076103, 0.03970620781183243, 0.1517893671989441]","[0.18473699688911438, 0.04660854861140251, 0.0]","[-0.06684082001447678, -0.00017759013280738145, 0.32628950476646423]","[-0.19695153832435608, -0.05144747719168663, 0.4597845673561096]","[-0.316218763589859, -0.07757142931222916, 0.6230605840682983]","[-0.32705163955688477, -0.08255581557750702, 0.6484798192977905]","[-0.15330103039741516, -0.028265472501516342, 0.4209470748901367]","[-0.05502001941204071, -0.01107111107558012, 0.277616024017334]","[-0.10035382211208344, -0.0002704703947529197, 0.2929902970790863]","[-0.2497379183769226, -0.07882692664861679, 0.5003751516342163]","[-0.13965429365634918, -0.04425492882728577, 0.3371180295944214]","[-0.0566781610250473, -0.015451380982995033, 0.24491022527217865]"
"[-0.0, 0.0, 0.297966867685318]","[-0.03286236524581909, -0.0009647945407778025, 0.28402388095855713]","[-0.07477466017007828, 0.017828185111284256, 0.2600964307785034]","[0.02903912402689457, 0.04388359934091568, 0.16441309452056885]","[0.016235169023275375, 0.006133958697319031, 0.23688721656799316]","[0.05598193407058716, 0.041257843375205994, 0.15348517894744873]","[0.1957116723060608, 0.0472409687936306, 0.0]","[-0.06764489412307739, -0.001435125945135951, 0.33883461356163025]","[-0.19790759682655334, -0.05357657000422478, 0.4740610718727112]","[-0.31621068716049194, -0.07941389828920364, 0.638701319694519]","[-0.3252403438091278, -0.0841313898563385, 0.661017894744873]","[-0.1639971286058426, -0.031027112156152725, 0.4421842694282532]","[-0.05600079521536827, -0.01129723060876131, 0.2887263298034668]","[-0.11268933117389679, -0.0006625234964303672, 0.3134841322898865]","[-0.24462097883224487, -0.0812641903758049, 0.5072628259658813]","[-0.12825731933116913, -0.04439544305205345, 0.3390181362628937]","[-0.045411497354507446, -0.015325324609875679, 0.24575190246105194]"
"[-0.0, 0.0, 0.3086836040019989]","[-0.03136492893099785, -0.0014206899795681238, 0.29248297214508057]","[-0.0876517966389656, 0.01369915809482336, 0.27568086981773376]","[0.019475707784295082, 0.04623961076140404, 0.1831335574388504]","[0.013663268648087978, 0.007264014333486557, 0.24845704436302185]","[0.06509887427091599, 0.04238869622349739, 0.15066315233707428]","[0.2017829567193985, 0.04775126650929451, 0.0]","[-0.067824587225914, -0.0020934699568897486, 0.3491322696208954]","[-0.1963721364736557, -0.054298341274261475, 0.4841402769088745]","[-0.31477832794189453, -0.07958736270666122, 0.6520293951034546]","[-0.3216119408607483, -0.08473750203847885, 0.6714085340499878]","[-0.1667720377445221, -0.031286608427762985, 0.45445871353149414]","[-0.06080066040158272, -0.008057073689997196, 0.30247315764427185]","[-0.11636224389076233, 0.000719656003639102, 0.3259059488773346]","[-0.23993664979934692, -0.08242317289113998, 0.5148547887802124]","[-0.12654364109039307, -0.046316321939229965, 0.34887322783470154]","[-0.047569215297698975, -0.016025392338633537, 0.2580583095550537]"
"[-0.0, 0.0, 0.3200767934322357]","[-0.03305572643876076, -0.0017939232056960464, 0.30682507157325745]","[-0.07648486644029617, 0.01621781475841999, 0.2816392779350281]","[0.018718566745519638, 0.04849885776638985, 0.19602522253990173]","[0.01138159167021513, 0.007568039000034332, 0.2648230791091919]","[0.07112865895032883, 0.04293067008256912, 0.15459498763084412]","[0.2143637090921402, 0.04892084375023842, 0.0]","[-0.06962957978248596, -0.002114390954375267, 0.36440858244895935]","[-0.19642114639282227, -0.054261062294244766, 0.4997320771217346]","[-0.30630433559417725, -0.07945246994495392, 0.6581041812896729]","[-0.3130640983581543, -0.08487541228532791, 0.677371621131897]","[-0.17311175167560577, -0.030610056594014168, 0.4745020568370819]","[-0.06400439143180847, -0.004089174792170525, 0.32103511691093445]","[-0.10016607493162155, 0.0053298394195735455, 0.3266695737838745]","[-0.2356072962284088, -0.08282402157783508, 0.5260811448097229]","[-0.13532286882400513, -0.05125363543629646, 0.37199464440345764]","[-0.047010377049446106, -0.016085846349596977, 0.27007973194122314]"
"[-0.0, 0.0, 0.3367597162723541]","[-0.03444256633520126, -0.0020149818155914545, 0.3252696096897125]","[-0.06290832161903381, 0.018671739846467972, 0.28925085067749023]","[0.023370666429400444, 0.05111933872103691, 0.20508673787117004]","[0.008290710859000683, 0.009686590172350407, 0.2845267355442047]","[0.08272112905979156, 0.04527461156249046, 0.1529950648546219]","[0.22361846268177032, 0.05147615820169449, 0.0]","[-0.07169292867183685, -0.00275317276827991, 0.3844241499900818]","[-0.1958802491426468, -0.05486563965678215, 0.5223450660705566]","[-0.2970822751522064, -0.07857069373130798, 0.6716887950897217]","[-0.3015836179256439, -0.08425619453191757, 0.6875938177108765]","[-0.17038580775260925, -0.02831161580979824, 0.4933924376964569]","[-0.06577624380588531, -7.546269625891e-05, 0.34018874168395996]","[-0.11304803192615509, 0.007357481867074966, 0.3556957542896271]","[-0.23717638850212097, -0.08449845761060715, 0.5530651807785034]","[-0.13758692145347595, -0.055338043719530106, 0.394711971282959]","[-0.05079498142004013, -0.017264215275645256, 0.2916984260082245]"
"[-0.0, 0.0, 0.3389833867549896]","[-0.03445764258503914, -0.0011332329595461488, 0.3306345045566559]","[-0.02258416824042797, 0.025139903649687767, 0.27042093873023987]","[0.05649975687265396, 0.048578303307294846, 0.16628924012184143]","[0.002482971176505089, 0.013202783651649952, 0.29592758417129517]","[0.06562762707471848, 0.046004243195056915, 0.17428813874721527]","[0.21199005842208862, 0.05207803472876549, 0.0]","[-0.0732097178697586, -0.0012714447220787406, 0.3905490040779114]","[-0.19135284423828125, -0.051403336226940155, 0.5239970684051514]","[-0.28855040669441223, -0.0757179781794548, 0.6697120666503906]","[-0.29127123951911926, -0.08147130161523819, 0.6827116012573242]","[-0.16744598746299744, -0.022372379899024963, 0.4954773485660553]","[-0.08358422666788101, 0.010435203090310097, 0.3637886941432953]","[-0.13978888094425201, 0.009823906235396862, 0.3863731622695923]","[-0.22939708828926086, -0.08080935478210449, 0.5536298155784607]","[-0.14245733618736267, -0.05818645656108856, 0.40691444277763367]","[-0.05620410293340683, -0.01797252707183361, 0.30270299315452576]"
"[-0.0, 0.0, 0.32955047488212585]","[-0.03465014696121216, -0.0010563613614067435, 0.3244782090187073]","[-0.011181212961673737, 0.025790570303797722, 0.25680357217788696]","[0.06766235083341599, 0.04677322134375572, 0.1469646543264389]","[-0.0002608032082207501, 0.013152075000107288, 0.2942628264427185]","[0.058023255318403244, 0.04533756524324417, 0.1794467717409134]","[0.20409008860588074, 0.052002761512994766, 0.0]","[-0.07455480843782425, -0.0017769216792657971, 0.38470879197120667]","[-0.19188806414604187, -0.05161873623728752, 0.5168031454086304]","[-0.29285168647766113, -0.07657353579998016, 0.6687633991241455]","[-0.29623645544052124, -0.08224686980247498, 0.6826438903808594]","[-0.1697576940059662, -0.023181911557912827, 0.49081122875213623]","[-0.07751556485891342, 0.010016300715506077, 0.3520922362804413]","[-0.10868499428033829, 0.011599025689065456, 0.35221558809280396]","[-0.22825194895267487, -0.08033651858568192, 0.5442917943000793]","[-0.1378033459186554, -0.05437847971916199, 0.394438773393631]","[-0.049645569175481796, -0.016462063416838646, 0.2890065908432007]"
"[-0.0, 0.0, 0.29412660002708435]","[-0.031907591968774796, -0.002470366656780243, 0.28185272216796875]","[0.01912396214902401, 0.025682572275400162, 0.19563423097133636]","[0.13240662217140198, 0.041579440236091614, 0.052410051226615906]","[0.0040489500388503075, 0.010198003612458706, 0.24935346841812134]","[0.04126391559839249, 0.04230719804763794, 0.16810132563114166]","[0.1757967472076416, 0.05019077658653259, 0.0]","[-0.08282092213630676, -0.0036298208869993687, 0.34953540563583374]","[-0.22190064191818237, -0.055069342255592346, 0.49900972843170166]","[-0.3248295783996582, -0.07882899791002274, 0.6577426195144653]","[-0.3309636116027832, -0.08458354324102402, 0.676366925239563]","[-0.19964855909347534, -0.030139245092868805, 0.4775133728981018]","[-0.07932232320308685, 0.008336113765835762, 0.3226410746574402]","[-0.0734650269150734, 0.009935770183801651, 0.28563013672828674]","[-0.2512224614620209, -0.07948359102010727, 0.5204137563705444]","[-0.1630306988954544, -0.054997432976961136, 0.37188655138015747]","[-0.13430853188037872, -0.032969728112220764, 0.32713356614112854]"
"[-0.0, 0.0, 0.25704413652420044]","[-0.02727239951491356, -0.003025350160896778, 0.23987653851509094]","[0.02790808118879795, 0.02470981329679489, 0.15211139619350433]","[0.15855847299098969, 0.04043884575366974, 0.0013158619403839111]","[0.0062460326589643955, 0.008070940151810646, 0.21014074981212616]","[0.029499877244234085, 0.04010489955544472, 0.14738483726978302]","[0.14120818674564362, 0.049132972955703735, 0.0]","[-0.08393225073814392, -0.0040860832668840885, 0.31231221556663513]","[-0.23293152451515198, -0.056089404970407486, 0.46932053565979004]","[-0.3370893597602844, -0.08050810545682907, 0.6293101906776428]","[-0.3435508906841278, -0.08540564030408859, 0.6479125022888184]","[-0.20288170874118805, -0.032372090965509415, 0.4420522451400757]","[-0.07600683718919754, 0.004506346769630909, 0.2847466468811035]","[-0.06824743747711182, 0.006708357948809862, 0.2449636310338974]","[-0.2665141522884369, -0.07971517741680145, 0.49578922986984253]","[-0.17577709257602692, -0.05505242943763733, 0.34283721446990967]","[-0.14042407274246216, -0.032361481338739395, 0.2926117181777954]"
