0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2884371876716614]","[-0.029023559764027596, -0.004641968756914139, 0.27746936678886414]","[-0.04459179565310478, 0.02243773080408573, 0.2432755082845688]","[0.011539855971932411, 0.04914968088269234, 0.18735845386981964]","[0.013307556509971619, 0.0032551137264817953, 0.24292834103107452]","[0.06624438613653183, 0.03582855314016342, 0.14555394649505615]","[0.2011145055294037, 0.0440712496638298, 0.0]","[-0.07056750357151031, -0.0022691816557198763, 0.3369367718696594]","[-0.2055024355649948, -0.05519478768110275, 0.47156381607055664]","[-0.32864269614219666, -0.07821916788816452, 0.6380807161331177]","[-0.3423519432544708, -0.08463147282600403, 0.6690561771392822]","[-0.188130185008049, -0.035985421389341354, 0.456869900226593]","[-0.06701885908842087, -0.009606128558516502, 0.29904991388320923]","[-0.06245806813240051, -0.0005862171528860927, 0.26544615626335144]","[-0.23887677490711212, -0.08109696209430695, 0.48819589614868164]","[-0.13146935403347015, -0.049053989350795746, 0.33577316999435425]","[-0.04041290283203125, -0.020739540457725525, 0.23591259121894836]"
"[-0.0, 0.0, 0.29552191495895386]","[-0.027875550091266632, -0.004896613769233227, 0.2813805043697357]","[-0.0482710562646389, 0.022041350603103638, 0.24944354593753815]","[0.008185119368135929, 0.05023660883307457, 0.19475507736206055]","[0.013535461388528347, 0.0032090621534734964, 0.2468508929014206]","[0.0701604038476944, 0.03667723387479782, 0.1449609398841858]","[0.2048524171113968, 0.04410121217370033, 0.0]","[-0.07159332185983658, -0.0025958551559597254, 0.3428206145763397]","[-0.20825061202049255, -0.05610184371471405, 0.4799138307571411]","[-0.32839110493659973, -0.07905548065900803, 0.6458063125610352]","[-0.3419056534767151, -0.08539626002311707, 0.676827073097229]","[-0.1918002963066101, -0.035915009677410126, 0.46576350927352905]","[-0.07374188303947449, -0.006792536936700344, 0.30822667479515076]","[-0.07686614990234375, 0.0019727519247680902, 0.28207001090049744]","[-0.2399023473262787, -0.08220028877258301, 0.4956202507019043]","[-0.13756616413593292, -0.05238930135965347, 0.3469618558883667]","[-0.04071392863988876, -0.02133600413799286, 0.24079419672489166]"
"[-0.0, 0.0, 0.3092721700668335]","[-0.031499266624450684, -0.00610344298183918, 0.2987874150276184]","[-0.049866944551467896, 0.02144012600183487, 0.2642180323600769]","[0.009418334811925888, 0.05104297772049904, 0.20620228350162506]","[0.011395202949643135, 0.004020325373858213, 0.2623770833015442]","[0.08030157536268234, 0.03806838020682335, 0.14618262648582458]","[0.21790307760238647, 0.045869555324316025, 0.0]","[-0.07653796672821045, -0.00421955157071352, 0.36117690801620483]","[-0.21330340206623077, -0.05733687803149223, 0.5014927387237549]","[-0.32240113615989685, -0.07873593270778656, 0.6574646234512329]","[-0.3366534411907196, -0.08539698272943497, 0.6900714039802551]","[-0.19973944127559662, -0.03652018681168556, 0.48855626583099365]","[-0.08139745891094208, -0.004275263287127018, 0.3298792839050293]","[-0.05631805583834648, 0.001074451138265431, 0.27675721049308777]","[-0.24196790158748627, -0.08313518017530441, 0.5161433815956116]","[-0.147074893116951, -0.05716051533818245, 0.3711836636066437]","[-0.04969708248972893, -0.022323481738567352, 0.26441067457199097]"
"[-0.0, 0.0, 0.3255474865436554]","[-0.03364782780408859, -0.006475153844803572, 0.31461793184280396]","[-0.04748053103685379, 0.022003328427672386, 0.27670958638191223]","[0.020616821944713593, 0.05097751319408417, 0.20588232576847076]","[0.008297301828861237, 0.005365030840039253, 0.2777894139289856]","[0.08917413651943207, 0.0403020903468132, 0.14699207246303558]","[0.23011761903762817, 0.04800117760896683, 0.0]","[-0.0825577974319458, -0.005672303028404713, 0.380068302154541]","[-0.21933630108833313, -0.058151666074991226, 0.5246952772140503]","[-0.317025750875473, -0.0784439817070961, 0.6731256246566772]","[-0.3298766016960144, -0.08511938899755478, 0.7038600444793701]","[-0.2094258964061737, -0.03648628666996956, 0.5127539038658142]","[-0.09493115544319153, 0.00014290362014435232, 0.3548858165740967]","[-0.06594891101121902, 0.004989370238035917, 0.2992783784866333]","[-0.24340075254440308, -0.0835031196475029, 0.5379308462142944]","[-0.15645922720432281, -0.06281465291976929, 0.3967551290988922]","[-0.06380017101764679, -0.023394955322146416, 0.29241466522216797]"
"[-0.0, 0.0, 0.32845020294189453]","[-0.03594323620200157, -0.007193033583462238, 0.3203936815261841]","[-0.04075976461172104, 0.022283164784312248, 0.2773781716823578]","[0.028504760935902596, 0.0495033860206604, 0.20021021366119385]","[0.008684875443577766, 0.005407160613685846, 0.2799978256225586]","[0.09111084043979645, 0.03982052952051163, 0.1482960283756256]","[0.2337794154882431, 0.048123620450496674, 0.0]","[-0.08546826243400574, -0.0063048177398741245, 0.3860379159450531]","[-0.2228745073080063, -0.057960160076618195, 0.5332873463630676]","[-0.3157804012298584, -0.07756707072257996, 0.6775800585746765]","[-0.32835328578948975, -0.08425384759902954, 0.7079737186431885]","[-0.21473851799964905, -0.036345236003398895, 0.5220407247543335]","[-0.10030315816402435, 0.0018667344702407718, 0.36566731333732605]","[-0.07327862828969955, 0.006091655697673559, 0.31011641025543213]","[-0.2449800968170166, -0.0827958732843399, 0.5457174181938171]","[-0.1592172235250473, -0.06413023918867111, 0.4032133221626282]","[-0.07170788943767548, -0.02476654201745987, 0.30321764945983887]"
"[-0.0, 0.0, 0.3383888006210327]","[-0.037330932915210724, -0.007797521539032459, 0.3324041962623596]","[-0.02459082007408142, 0.02333618327975273, 0.27719277143478394]","[0.04595855623483658, 0.048633988946676254, 0.18735584616661072]","[0.005983215291053057, 0.006812333129346371, 0.2942509949207306]","[0.08623199164867401, 0.04100646451115608, 0.16175611317157745]","[0.24116845428943634, 0.048851996660232544, 0.0]","[-0.0884256586432457, -0.006482578814029694, 0.3997346758842468]","[-0.22262506186962128, -0.057940028607845306, 0.5469849109649658]","[-0.31206151843070984, -0.07752188295125961, 0.6903051733970642]","[-0.3227928578853607, -0.0842200219631195, 0.7176679372787476]","[-0.22057226300239563, -0.03466436639428139, 0.5423043370246887]","[-0.10550573468208313, 0.0072560920380055904, 0.38499340415000916]","[-0.09938110411167145, 0.011079817079007626, 0.3444852828979492]","[-0.23886682093143463, -0.08282763510942459, 0.5533152222633362]","[-0.1591276228427887, -0.06752032786607742, 0.41560491919517517]","[-0.07269012182950974, -0.02531268261373043, 0.3148497939109802]"
"[-0.0, 0.0, 0.33915650844573975]","[-0.03457782045006752, -0.008942953310906887, 0.3308630585670471]","[-0.0075212400406599045, 0.0231866966933012, 0.26512110233306885]","[0.08037865906953812, 0.045252058655023575, 0.14557166397571564]","[0.0008897094521671534, 0.008095575496554375, 0.30124256014823914]","[0.07599102705717087, 0.042734406888484955, 0.17341352999210358]","[0.23293542861938477, 0.04886336624622345, 0.0]","[-0.09341082721948624, -0.007106571923941374, 0.40436115860939026]","[-0.22880078852176666, -0.05815524607896805, 0.5552500486373901]","[-0.3129890263080597, -0.07730890065431595, 0.6950984001159668]","[-0.3234314024448395, -0.08412376046180725, 0.7218947410583496]","[-0.2297316938638687, -0.033088840544223785, 0.5534221529960632]","[-0.10879407078027725, 0.01100520882755518, 0.3897184729576111]","[-0.13636870682239532, 0.01268284022808075, 0.3791740834712982]","[-0.24099640548229218, -0.08304157853126526, 0.5587013363838196]","[-0.16357311606407166, -0.06984920054674149, 0.42064785957336426]","[-0.08316393941640854, -0.0279118362814188, 0.32513606548309326]"
"[-0.0, 0.0, 0.3322516977787018]","[-0.03535833582282066, -0.009515074081718922, 0.32333624362945557]","[0.0008417968638241291, 0.022920401766896248, 0.25137633085250854]","[0.10264831781387329, 0.04264361411333084, 0.1160198301076889]","[0.0005848388536833227, 0.007797205820679665, 0.2933190166950226]","[0.06577478349208832, 0.042410947382450104, 0.17866942286491394]","[0.22488147020339966, 0.04843369871377945, 0.0]","[-0.09576714783906937, -0.008195960894227028, 0.3969128131866455]","[-0.23356299102306366, -0.05915942043066025, 0.5486614108085632]","[-0.322517454624176, -0.07848186790943146, 0.6986609697341919]","[-0.33249035477638245, -0.08507868647575378, 0.7244713306427002]","[-0.23654095828533173, -0.034651018679142, 0.549570620059967]","[-0.11122680455446243, 0.010676492936909199, 0.38371360301971436]","[-0.13997821509838104, 0.01146993599832058, 0.3730717599391937]","[-0.24288885295391083, -0.08284668624401093, 0.5496106147766113]","[-0.1496790200471878, -0.06324312090873718, 0.39658263325691223]","[-0.08592840284109116, -0.027897372841835022, 0.3196107745170593]"
"[-0.0, 0.0, 0.31553807854652405]","[-0.033602967858314514, -0.00988593976944685, 0.30538666248321533]","[0.011583251878619194, 0.02209746092557907, 0.22735583782196045]","[0.12948785722255707, 0.04025201499462128, 0.08016680181026459]","[0.0004319458093959838, 0.006983621045947075, 0.2782188653945923]","[0.04917462170124054, 0.04094928130507469, 0.18503306806087494]","[0.21288684010505676, 0.047624215483665466, 0.0]","[-0.09570739418268204, -0.008435577154159546, 0.37926360964775085]","[-0.23698681592941284, -0.05956431105732918, 0.5302114486694336]","[-0.3336579501628876, -0.07927587628364563, 0.690680980682373]","[-0.34416529536247253, -0.08566240221261978, 0.7173435688018799]","[-0.2407209426164627, -0.03653823956847191, 0.5327050685882568]","[-0.10782397538423538, 0.009154521860182285, 0.3642774522304535]","[-0.10459332168102264, 0.010068163275718689, 0.32651346921920776]","[-0.24507464468479156, -0.08159110695123672, 0.5299416780471802]","[-0.13473919034004211, -0.05364507436752319, 0.3635497987270355]","[-0.10398492217063904, -0.02948618307709694, 0.3196888864040375]"
"[-0.0, 0.0, 0.3117600083351135]","[-0.021082580089569092, -0.01329795178025961, 0.2853154242038727]","[0.06996545195579529, 0.01945367082953453, 0.15918603539466858]","[0.22499224543571472, 0.03480527177453041, 0.0]","[0.0005299682379700243, 0.0025862432084977627, 0.2722811996936798]","[-0.04783758521080017, 0.039924588054418564, 0.2644074559211731]","[0.07004931569099426, 0.05550921708345413, 0.12383563816547394]","[-0.08673114329576492, -0.005894641857594252, 0.3682882785797119]","[-0.235152468085289, -0.0594162717461586, 0.5201522707939148]","[-0.3344303071498871, -0.08034738898277283, 0.6696459054946899]","[-0.3466586768627167, -0.08648072183132172, 0.6986250877380371]","[-0.22606775164604187, -0.032607268542051315, 0.5148643851280212]","[-0.11504296958446503, 0.02009657770395279, 0.39283642172813416]","[-0.0369117446243763, -0.0062362803146243095, 0.2714475095272064]","[-0.2504769265651703, -0.08343067765235901, 0.525799572467804]","[-0.1762124001979828, -0.06547578424215317, 0.3945547342300415]","[-0.2599298059940338, -0.07887233048677444, 0.47221916913986206]"
