0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2619780898094177]","[-0.03499908372759819, -1.0633707461238373e-05, 0.2552570104598999]","[0.023027893155813217, 0.03188209980726242, 0.16471204161643982]","[0.11714080721139908, 0.049929145723581314, 0.05112488567829132]","[0.004945495631545782, 0.007602059748023748, 0.2248775064945221]","[0.049927305430173874, 0.04179615154862404, 0.13235796988010406]","[0.157199889421463, 0.05166247487068176, 0.0]","[-0.07350781559944153, -0.0005986887263134122, 0.3105972409248352]","[-0.19853606820106506, -0.053529296070337296, 0.435962975025177]","[-0.32879015803337097, -0.08086283504962921, 0.6142464876174927]","[-0.34170591831207275, -0.08692286908626556, 0.6446905136108398]","[-0.16637463867664337, -0.03307328000664711, 0.40807145833969116]","[-0.047291383147239685, -0.01388266496360302, 0.2468787282705307]","[-0.06331244111061096, -0.0015951067907735705, 0.24166491627693176]","[-0.24223992228507996, -0.07761958241462708, 0.46577882766723633]","[-0.13659155368804932, -0.0399557463824749, 0.31489062309265137]","[-0.06716302782297134, -0.012683563865721226, 0.2363331913948059]"
"[-0.0, 0.0, 0.2705097794532776]","[-0.03589288145303726, -0.0011757445754483342, 0.2625524401664734]","[0.012817321345210075, 0.03227565437555313, 0.18294288218021393]","[0.11331494152545929, 0.05032201483845711, 0.06360529363155365]","[0.004835449159145355, 0.006592962425202131, 0.23182454705238342]","[0.05293487384915352, 0.04234042763710022, 0.13777406513690948]","[0.17356030642986298, 0.05204414576292038, 0.0]","[-0.07721002399921417, -0.0024766353890299797, 0.3191145658493042]","[-0.20679761469364166, -0.056396130472421646, 0.4472839832305908]","[-0.33905553817749023, -0.08327973634004593, 0.630649209022522]","[-0.35154199600219727, -0.08896410465240479, 0.6602322459220886]","[-0.17702850699424744, -0.03759178891777992, 0.4206148386001587]","[-0.05049261450767517, -0.01601315848529339, 0.2560149133205414]","[-0.03616241365671158, -0.008012840524315834, 0.21861043572425842]","[-0.24844104051589966, -0.07981185615062714, 0.475472629070282]","[-0.14029742777347565, -0.04220591112971306, 0.32347407937049866]","[-0.06297003477811813, -0.013337737880647182, 0.23886585235595703]"
"[-0.0, 0.0, 0.2733106017112732]","[-0.0348966047167778, -0.0018439522245898843, 0.26399120688438416]","[-0.005169800017029047, 0.030593760311603546, 0.20102179050445557]","[0.09570739418268204, 0.04838075488805771, 0.08141979575157166]","[0.004617675673216581, 0.00624041585251689, 0.2334061861038208]","[0.05150250345468521, 0.041456207633018494, 0.1417468786239624]","[0.17785784602165222, 0.050580792129039764, 0.0]","[-0.07810857892036438, -0.0035443948581814766, 0.3215641975402832]","[-0.20911303162574768, -0.05728383734822273, 0.45090484619140625]","[-0.3410053849220276, -0.08365852385759354, 0.6347430944442749]","[-0.3530026972293854, -0.0893184170126915, 0.6636624336242676]","[-0.18250000476837158, -0.03925168514251709, 0.42591995000839233]","[-0.06007910147309303, -0.014453602023422718, 0.2660435140132904]","[-0.02112719789147377, -0.011913108639419079, 0.20037341117858887]","[-0.2484375536441803, -0.08085212856531143, 0.4771953225135803]","[-0.12925811111927032, -0.041163306683301926, 0.3149818778038025]","[-0.05444806069135666, -0.013640107586979866, 0.23337677121162415]"
"[-0.0, 0.0, 0.28836536407470703]","[-0.03239257633686066, -0.001463980646803975, 0.2782594561576843]","[-0.01609368808567524, 0.029390910640358925, 0.2226947695016861]","[0.0802244246006012, 0.047596558928489685, 0.10564008355140686]","[0.0041259764693677425, 0.008211576379835606, 0.24939563870429993]","[0.0572577528655529, 0.04277587682008743, 0.14828985929489136]","[0.1896594911813736, 0.05121054872870445, 0.0]","[-0.07433795183897018, -0.002169894753023982, 0.3365042209625244]","[-0.20054608583450317, -0.05509141460061073, 0.4637763500213623]","[-0.3255504071712494, -0.0819307342171669, 0.6380776166915894]","[-0.33809229731559753, -0.08780300617218018, 0.6678198575973511]","[-0.1752871721982956, -0.03421768546104431, 0.43937307596206665]","[-0.07146783173084259, -0.0053340960294008255, 0.29361915588378906]","[-0.04124017432332039, 0.0005219118320383132, 0.23757721483707428]","[-0.23954100906848907, -0.0801561251282692, 0.48983532190322876]","[-0.12125848233699799, -0.041067611426115036, 0.3267061114311218]","[-0.044558897614479065, -0.012260502204298973, 0.2403973489999771]"
"[-0.0, 0.0, 0.3069431185722351]","[-0.03290850669145584, -0.0025696654338389635, 0.29558703303337097]","[-0.03232952952384949, 0.026641009375452995, 0.2480584681034088]","[0.060664672404527664, 0.047766730189323425, 0.13796906173229218]","[0.006039550993591547, 0.00834509264677763, 0.26299333572387695]","[0.07299169898033142, 0.043853797018527985, 0.14456677436828613]","[0.20392145216464996, 0.05142734572291374, 0.0]","[-0.0756518542766571, -0.003029820043593645, 0.355831116437912]","[-0.20343078672885895, -0.05588497966527939, 0.48828715085983276]","[-0.3179982900619507, -0.08085573464632034, 0.6524536609649658]","[-0.32992029190063477, -0.08678346127271652, 0.6814398765563965]","[-0.1835280805826187, -0.03334736078977585, 0.4673043489456177]","[-0.08629681169986725, 5.941021299804561e-05, 0.3249928653240204]","[-0.05410186946392059, 0.006021533627063036, 0.26780006289482117]","[-0.23821093142032623, -0.08228831738233566, 0.5106781721115112]","[-0.13032281398773193, -0.048417527228593826, 0.3540632426738739]","[-0.051149170845746994, -0.015336590819060802, 0.26338544487953186]"
"[-0.0, 0.0, 0.32133617997169495]","[-0.03442010655999184, -0.003028747159987688, 0.309781014919281]","[-0.043301451951265335, 0.024122441187500954, 0.2660468816757202]","[0.04768011346459389, 0.04860207438468933, 0.1631569266319275]","[0.005915588233619928, 0.008700346574187279, 0.2752607464790344]","[0.0827999860048294, 0.044652413576841354, 0.14456389844417572]","[0.21633130311965942, 0.05126200243830681, 0.0]","[-0.07643811404705048, -0.0035043859388679266, 0.37005797028541565]","[-0.2026652842760086, -0.05587342754006386, 0.5026890635490417]","[-0.31219714879989624, -0.08026796579360962, 0.661683976650238]","[-0.3234838843345642, -0.0862002745270729, 0.6897268295288086]","[-0.18343481421470642, -0.03215784206986427, 0.48143965005874634]","[-0.09380315989255905, 0.0031175001058727503, 0.3452203869819641]","[-0.06325104087591171, 0.008919513784348965, 0.29062116146087646]","[-0.23660004138946533, -0.08280763775110245, 0.5251026749610901]","[-0.13088060915470123, -0.05098895728588104, 0.3691747486591339]","[-0.049972228705883026, -0.01657765917479992, 0.275245726108551]"
"[-0.0, 0.0, 0.32748937606811523]","[-0.03448260575532913, -0.004277882631868124, 0.3169896900653839]","[-0.04847485199570656, 0.022096527740359306, 0.2751185894012451]","[0.04003344848752022, 0.04705433547496796, 0.17696765065193176]","[0.004913818556815386, 0.008541719056665897, 0.28314024209976196]","[0.08900396525859833, 0.04352867975831032, 0.14302465319633484]","[0.217850461602211, 0.05010880157351494, 0.0]","[-0.0761571079492569, -0.0030609515961259604, 0.3775554299354553]","[-0.1994744837284088, -0.05439232662320137, 0.5083329081535339]","[-0.305398553609848, -0.07825654745101929, 0.6630851030349731]","[-0.3174074590206146, -0.0847291499376297, 0.6926460266113281]","[-0.18392755091190338, -0.029728712514042854, 0.4898545444011688]","[-0.10476318001747131, 0.007062357850372791, 0.36346662044525146]","[-0.08642791956663132, 0.011175920255482197, 0.3203274607658386]","[-0.23006439208984375, -0.08169500529766083, 0.5275651216506958]","[-0.1378200650215149, -0.05634966492652893, 0.38409918546676636]","[-0.05478289723396301, -0.019841311499476433, 0.28655657172203064]"
"[-0.0, 0.0, 0.32545146346092224]","[-0.03665228188037872, -0.005479073617607355, 0.321914404630661]","[-0.02476843260228634, 0.02487778104841709, 0.26351720094680786]","[0.05636663734912872, 0.0475972518324852, 0.16032810509204865]","[0.0014884643023833632, 0.00914179440587759, 0.2935596704483032]","[0.08500531315803528, 0.043424125760793686, 0.15096671879291534]","[0.21421459317207336, 0.05053242668509483, 0.0]","[-0.07997790724039078, -0.0033630800899118185, 0.3832938075065613]","[-0.20200158655643463, -0.05472585931420326, 0.5142561793327332]","[-0.3024137020111084, -0.07691913098096848, 0.6623059511184692]","[-0.31435155868530273, -0.08422735333442688, 0.6913523077964783]","[-0.19292773306369781, -0.029405977576971054, 0.50299072265625]","[-0.09853607416152954, 0.008445776998996735, 0.36184337735176086]","[-0.07622625678777695, 0.011444663628935814, 0.31434720754623413]","[-0.2272762507200241, -0.08167994767427444, 0.5274845957756042]","[-0.12967853248119354, -0.053409919142723083, 0.37855297327041626]","[-0.051218993961811066, -0.018079185858368874, 0.2854893207550049]"
"[-0.0, 0.0, 0.322750985622406]","[-0.037295471876859665, -0.006696516182273626, 0.3216311037540436]","[-0.008376281708478928, 0.02472800761461258, 0.2535844147205353]","[0.08529303222894669, 0.04719476029276848, 0.12948718667030334]","[0.0004910278366878629, 0.00904045905917883, 0.29427242279052734]","[0.08343670517206192, 0.042332764714956284, 0.1553548127412796]","[0.21967199444770813, 0.05088488385081291, 0.0]","[-0.08421197533607483, -0.004469936713576317, 0.38529786467552185]","[-0.21083959937095642, -0.05596382915973663, 0.5210829377174377]","[-0.31223082542419434, -0.07806631922721863, 0.674034833908081]","[-0.32139918208122253, -0.08473945409059525, 0.6980748176574707]","[-0.2045259326696396, -0.03194320201873779, 0.5123890042304993]","[-0.08293774724006653, 0.005071002058684826, 0.3501589298248291]","[-0.07166986167430878, 0.009149160236120224, 0.31077632308006287]","[-0.2334011197090149, -0.08176398277282715, 0.5320523381233215]","[-0.1283414363861084, -0.050266046077013016, 0.37452447414398193]","[-0.06916619837284088, -0.018356895074248314, 0.30227503180503845]"
"[-0.0, 0.0, 0.31809693574905396]","[-0.03898785263299942, -0.007738873828202486, 0.31775110960006714]","[0.008303405717015266, 0.02447313256561756, 0.2359563112258911]","[0.12384472787380219, 0.04633514583110809, 0.08972236514091492]","[-1.910400351334829e-05, 0.008661704137921333, 0.28997620940208435]","[0.07583136111497879, 0.04164107143878937, 0.16175684332847595]","[0.22034484148025513, 0.05130169913172722, 0.0]","[-0.08830603212118149, -0.005615054629743099, 0.3825077712535858]","[-0.2187468260526657, -0.05720929056406021, 0.5209489464759827]","[-0.32224035263061523, -0.07919412106275558, 0.6796610951423645]","[-0.3308897614479065, -0.08565712720155716, 0.7026033401489258]","[-0.2160463184118271, -0.03481637313961983, 0.5164021849632263]","[-0.07439587265253067, 0.001765394932590425, 0.3390890061855316]","[-0.07137969881296158, 0.007789647206664085, 0.30837732553482056]","[-0.23702044785022736, -0.0811324417591095, 0.5278748273849487]","[-0.12944287061691284, -0.0478961244225502, 0.36853310465812683]","[-0.08721759170293808, -0.020719528198242188, 0.3135605454444885]"
