0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.3428240418434143]","[-0.04299084469676018, -0.017452728003263474, 0.34354034066200256]","[0.06523779034614563, 0.029707085341215134, 0.1912301629781723]","[0.24446484446525574, 0.051186319440603256, 0.0]","[-0.0031709594186395407, 0.010156921111047268, 0.31699883937835693]","[0.07213189452886581, 0.05142093822360039, 0.1798543781042099]","[0.19090349972248077, 0.06114698201417923, 0.015303283929824829]","[-0.10689514130353928, -0.014580370858311653, 0.4233774244785309]","[-0.2419065535068512, -0.06524208188056946, 0.5816987752914429]","[-0.3228710889816284, -0.0834791287779808, 0.7295252084732056]","[-0.33491212129592896, -0.0905364379286766, 0.7629216909408569]","[-0.22994525730609894, -0.03504997864365578, 0.5652825832366943]","[-0.10209112614393234, 0.016519492492079735, 0.41300562024116516]","[-0.034525513648986816, 0.004247601609677076, 0.3019489049911499]","[-0.2628537714481354, -0.08983398973941803, 0.5999463796615601]","[-0.16833648085594177, -0.06950326263904572, 0.43439754843711853]","[-0.08052965998649597, -0.023153850808739662, 0.3295195400714874]"
"[-0.0, 0.0, 0.35845643281936646]","[-0.03051196224987507, -0.017284303903579712, 0.34313759207725525]","[0.09365130960941315, 0.03023824840784073, 0.17249427735805511]","[0.2687043845653534, 0.04705420508980751, 0.0]","[-0.00660852063447237, 0.007368489168584347, 0.3291670083999634]","[0.017536072060465813, 0.047194983810186386, 0.2525978088378906]","[0.1277792900800705, 0.06772559881210327, 0.08810389041900635]","[-0.11077899485826492, -0.01638135500252247, 0.4374197721481323]","[-0.2539694905281067, -0.06808152049779892, 0.6078829765319824]","[-0.3319210112094879, -0.08617596328258514, 0.7543649673461914]","[-0.33921265602111816, -0.0922362357378006, 0.7775486707687378]","[-0.24312768876552582, -0.03655778616666794, 0.5939797759056091]","[-0.14575329422950745, 0.024492088705301285, 0.4840235114097595]","[-0.05057092383503914, 0.005423159804195166, 0.33844226598739624]","[-0.2712365686893463, -0.09335476905107498, 0.623651385307312]","[-0.17702771723270416, -0.07608094811439514, 0.4549497961997986]","[-0.11857745051383972, -0.03568701818585396, 0.3765661120414734]"
"[-0.0, 0.0, 0.40445423126220703]","[-0.036283813416957855, -0.01705888658761978, 0.3821353316307068]","[0.11688794195652008, 0.033082183450460434, 0.16912829875946045]","[0.2953685224056244, 0.04870180785655975, 0.0]","[-0.010015076026320457, 0.009688802994787693, 0.3647265136241913]","[-0.0202178955078125, 0.05063049495220184, 0.3185294270515442]","[0.10830523818731308, 0.08294695615768433, 0.132600337266922]","[-0.11345019191503525, -0.019968612119555473, 0.48046746850013733]","[-0.24843701720237732, -0.07241262495517731, 0.6591595411300659]","[-0.31324511766433716, -0.08970005065202713, 0.804649829864502]","[-0.32283031940460205, -0.09671035408973694, 0.8360912203788757]","[-0.23489263653755188, -0.03871920704841614, 0.6396317481994629]","[-0.16076654195785522, 0.02409173548221588, 0.5518172979354858]","[-0.05138867348432541, 0.007381980773061514, 0.3742429316043854]","[-0.26467785239219666, -0.10057426989078522, 0.6796277761459351]","[-0.16338738799095154, -0.0816119834780693, 0.48917216062545776]","[-0.18290410935878754, -0.07280589640140533, 0.48950907588005066]"
"[-0.0, 0.0, 0.37960711121559143]","[-0.04013922065496445, -0.01186547614634037, 0.37447118759155273]","[0.09795025736093521, 0.02627050317823887, 0.18067742884159088]","[0.26317498087882996, 0.0459393747150898, 0.0]","[-0.008456115610897541, 0.012250849045813084, 0.35382726788520813]","[-0.0008975219679996371, 0.04741162061691284, 0.29419389367103577]","[0.10797363519668579, 0.07986168563365936, 0.14055339992046356]","[-0.10114093124866486, -0.01080480869859457, 0.45631805062294006]","[-0.22939972579479218, -0.06121625378727913, 0.613956093788147]","[-0.30736109614372253, -0.08323409408330917, 0.7590538263320923]","[-0.3169918358325958, -0.09007887542247772, 0.7867894172668457]","[-0.19863379001617432, -0.029062917456030846, 0.5700281262397766]","[-0.08888891339302063, 0.01691512018442154, 0.4305238127708435]","[-0.027938231825828552, 0.003604393918067217, 0.32421427965164185]","[-0.2628466784954071, -0.08982378989458084, 0.6574819087982178]","[-0.18565106391906738, -0.07557187229394913, 0.5028241276741028]","[-0.13624028861522675, -0.04256334528326988, 0.422543466091156]"
"[-0.0, 0.0, 0.331362783908844]","[-0.04722265526652336, -0.011200734414160252, 0.3368228077888489]","[0.07918737828731537, 0.0285810474306345, 0.16797399520874023]","[0.21802368760108948, 0.0435890257358551, 0.0]","[-0.0052445679903030396, 0.008548811078071594, 0.30650049448013306]","[0.02995287999510765, 0.04773629456758499, 0.221754252910614]","[0.1457185000181198, 0.07056444138288498, 0.07513293623924255]","[-0.10495965927839279, -0.012321188114583492, 0.41087988018989563]","[-0.23756134510040283, -0.06066726893186569, 0.5657312870025635]","[-0.3264347016811371, -0.08391495048999786, 0.7234464287757874]","[-0.3355291783809662, -0.0898551344871521, 0.7492959499359131]","[-0.20286694169044495, -0.036292899399995804, 0.5183854103088379]","[-0.06367187201976776, -0.0037897457368671894, 0.34753990173339844]","[-0.025508178398013115, -0.005395684391260147, 0.27176904678344727]","[-0.2741815149784088, -0.08494672179222107, 0.6119281053543091]","[-0.19444245100021362, -0.06914806365966797, 0.4564701318740845]","[-0.10909527540206909, -0.031082194298505783, 0.34618937969207764]"
"[-0.0, 0.0, 0.33181285858154297]","[-0.04678100720047951, -0.010949132032692432, 0.3373206853866577]","[0.07722613215446472, 0.028800182044506073, 0.17045532166957855]","[0.2179916948080063, 0.04385140910744667, 0.0]","[-0.005926452577114105, 0.008756997995078564, 0.30810216069221497]","[0.0293195191770792, 0.04778878018260002, 0.22306561470031738]","[0.14605803787708282, 0.07082635164260864, 0.07512658834457397]","[-0.10518816858530045, -0.012309379875659943, 0.4120599627494812]","[-0.2372179627418518, -0.06049526482820511, 0.5671976804733276]","[-0.32410669326782227, -0.08369949460029602, 0.721329927444458]","[-0.33345362544059753, -0.08962596952915192, 0.7478108406066895]","[-0.20214587450027466, -0.03617741912603378, 0.5187699794769287]","[-0.060957152396440506, -0.00446998281404376, 0.3453933000564575]","[-0.02625427208840847, -0.004756242502480745, 0.2733457088470459]","[-0.27423521876335144, -0.08487312495708466, 0.6145337820053101]","[-0.19473682343959808, -0.06911314278841019, 0.458612859249115]","[-0.10848315060138702, -0.03088126890361309, 0.34667229652404785]"
"[-0.0, 0.0, 0.2866395115852356]","[-0.052427247166633606, -0.011673285625874996, 0.2971664369106293]","[0.05162811279296875, 0.032113563269376755, 0.15816441178321838]","[0.16909906268119812, 0.0414264053106308, 0.004842013120651245]","[0.0011200561420992017, 0.006283374968916178, 0.26438194513320923]","[0.05672851577401161, 0.049624282866716385, 0.15139806270599365]","[0.18931664526462555, 0.06273700296878815, 0.0]","[-0.09866510331630707, -0.00934155099093914, 0.36185210943222046]","[-0.23272979259490967, -0.06063373386859894, 0.5084401369094849]","[-0.3301859200000763, -0.08257046341896057, 0.6602431535720825]","[-0.34236425161361694, -0.089164599776268, 0.6897891759872437]","[-0.1867169737815857, -0.03315521776676178, 0.4587937593460083]","[-0.044436950236558914, -0.014957494102418423, 0.27983421087265015]","[-0.014480163343250751, -0.010237273760139942, 0.21330472826957703]","[-0.28413304686546326, -0.08801745623350143, 0.5602170825004578]","[-0.19382812082767487, -0.06815600395202637, 0.4003070890903473]","[-0.0889657586812973, -0.026272160932421684, 0.28038761019706726]"
"[-0.0, 0.0, 0.37176990509033203]","[-0.047991517931222916, -0.008637506514787674, 0.37559863924980164]","[0.0010061034699901938, 0.031181002035737038, 0.28270459175109863]","[0.10347668826580048, 0.05454432591795921, 0.1361219584941864]","[0.0043379515409469604, 0.010856995359063148, 0.3379335403442383]","[0.12013141065835953, 0.051165927201509476, 0.14674006402492523]","[0.2613638937473297, 0.055226828902959824, 0.0]","[-0.08304425328969955, -0.0023124967701733112, 0.43504688143730164]","[-0.19929076731204987, -0.0531623400747776, 0.5681407451629639]","[-0.28792664408683777, -0.07488494366407394, 0.7076804637908936]","[-0.2985292971134186, -0.08355674892663956, 0.7355846166610718]","[-0.1730644553899765, -0.021643053740262985, 0.5332658290863037]","[-0.08677465468645096, 0.012411357834935188, 0.3979550302028656]","[-0.12540942430496216, 0.017423346638679504, 0.404988169670105]","[-0.24043554067611694, -0.08538004755973816, 0.6048285961151123]","[-0.18753217160701752, -0.08877251297235489, 0.4938926696777344]","[-0.08820599317550659, -0.03542911633849144, 0.3671581447124481]"
"[-0.0, 0.0, 0.39401671290397644]","[-0.049764588475227356, -0.00746100815013051, 0.39334532618522644]","[-0.012999267317354679, 0.03090912476181984, 0.3094273507595062]","[0.08540832251310349, 0.06017730012536049, 0.1737767904996872]","[0.0038110963068902493, 0.013649172149598598, 0.3481811285018921]","[0.11513989418745041, 0.0536695159971714, 0.1613495945930481]","[0.2698372006416321, 0.05467420443892479, 0.0]","[-0.08205694705247879, -0.0012565938523039222, 0.44979608058929443]","[-0.19394806027412415, -0.05105903744697571, 0.5799341201782227]","[-0.28023743629455566, -0.07390067726373672, 0.7187029719352722]","[-0.28835704922676086, -0.08192002028226852, 0.7427312731742859]","[-0.16853570938110352, -0.019142594188451767, 0.5434738397598267]","[-0.0922476202249527, 0.016313958913087845, 0.41803881525993347]","[-0.15724872052669525, 0.01828671433031559, 0.4558279812335968]","[-0.23374950885772705, -0.08392982184886932, 0.6171934008598328]","[-0.1887785643339157, -0.09235004335641861, 0.5159592032432556]","[-0.09645294398069382, -0.03972930088639259, 0.3935187757015228]"
"[-0.0, 0.0, 0.3827592730522156]","[-0.04721704125404358, -0.006072617135941982, 0.38121044635772705]","[-0.018328918144106865, 0.03120504319667816, 0.30628788471221924]","[0.09423229843378067, 0.060119304805994034, 0.1605549305677414]","[0.001037353533320129, 0.013696151785552502, 0.3421616852283478]","[0.10580255091190338, 0.05342088267207146, 0.16529430449008942]","[0.25154033303260803, 0.05399705469608307, 0.0]","[-0.08409283310174942, -0.002486342564225197, 0.439404159784317]","[-0.19823217391967773, -0.05272882431745529, 0.5699983835220337]","[-0.2862890660762787, -0.0751248151063919, 0.7127843499183655]","[-0.29485535621643066, -0.08280903846025467, 0.7373358011245728]","[-0.1740006059408188, -0.021615413948893547, 0.5355896353721619]","[-0.08485003560781479, 0.01506896037608385, 0.40070098638534546]","[-0.09161614626646042, 0.020545324310660362, 0.3803994655609131]","[-0.23586206138134003, -0.08355563133955002, 0.605404794216156]","[-0.15799273550510406, -0.07266061753034592, 0.46548470854759216]","[-0.10760528594255447, -0.035895347595214844, 0.3933255672454834]"
