0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.27159783244132996]","[-0.07005126774311066, 0.013413039036095142, 0.28961724042892456]","[0.014214599505066872, 0.030688825994729996, 0.17162206768989563]","[0.08668103069067001, 0.04788919910788536, 0.07462334632873535]","[-0.010849365033209324, 0.016863584518432617, 0.24009373784065247]","[0.07835638523101807, 0.03753572329878807, 0.09294396638870239]","[0.15261822938919067, 0.04864881932735443, 0.0]","[-0.061595335602760315, 0.01182860229164362, 0.3069557547569275]","[-0.1193864718079567, -0.022324951365590096, 0.3826132118701935]","[-0.1588670015335083, -0.03747997432947159, 0.45032989978790283]","[-0.16268256306648254, -0.04438401013612747, 0.47803980112075806]","[-0.05904907360672951, -0.01320833619683981, 0.3300691545009613]","[-0.02712341398000717, -0.01605098322033882, 0.22610363364219666]","[0.024381287395954132, -0.017427237704396248, 0.13741888105869293]","[-0.21289630234241486, -0.045523010194301605, 0.44600117206573486]","[-0.15754291415214539, -0.015603752806782722, 0.34959861636161804]","[-0.0878661498427391, -0.0076881395652890205, 0.26577863097190857]"
"[-0.0, 0.0, 0.2751520872116089]","[-0.07354351878166199, 0.013043961487710476, 0.2959044575691223]","[0.01715521328151226, 0.03148161619901657, 0.1719810664653778]","[0.09798767417669296, 0.050809454172849655, 0.06993444263935089]","[-0.009913939982652664, 0.016804561018943787, 0.24252574145793915]","[0.07750604301691055, 0.03623446077108383, 0.09626469016075134]","[0.1526912897825241, 0.0484129935503006, 0.0]","[-0.06259264796972275, 0.011448374949395657, 0.31120017170906067]","[-0.12038012593984604, -0.02378561720252037, 0.3879316449165344]","[-0.1672077625989914, -0.04012102261185646, 0.46526122093200684]","[-0.16286364197731018, -0.04662122204899788, 0.48407259583473206]","[-0.05989569053053856, -0.013054346665740013, 0.3352246582508087]","[-0.028807006776332855, -0.014264443889260292, 0.23118333518505096]","[0.030207885429263115, -0.01756596378982067, 0.1328214555978775]","[-0.21422186493873596, -0.04727763310074806, 0.4513086676597595]","[-0.1567792296409607, -0.017465107142925262, 0.3513815701007843]","[-0.07275298982858658, -0.007067701313644648, 0.25562381744384766]"
"[-0.0, 0.0, 0.2668395936489105]","[-0.07130560278892517, 0.013376128859817982, 0.2863110303878784]","[0.017921753227710724, 0.03179898485541344, 0.16380169987678528]","[0.09841418266296387, 0.05035581812262535, 0.06271202862262726]","[-0.010368896648287773, 0.016566166654229164, 0.2351808398962021]","[0.07708984613418579, 0.03530364856123924, 0.08939775824546814]","[0.14350104331970215, 0.0477466881275177, 0.0]","[-0.06199298053979874, 0.011663604527711868, 0.3027970492839813]","[-0.1199263334274292, -0.02324957586824894, 0.3795044422149658]","[-0.1697998046875, -0.03996637836098671, 0.4594374895095825]","[-0.16450756788253784, -0.046073853969573975, 0.47673937678337097]","[-0.0616370253264904, -0.0127339456230402, 0.32868871092796326]","[-0.029134033247828484, -0.014521305449306965, 0.22268889844417572]","[0.030075684189796448, -0.019039032980799675, 0.1259205937385559]","[-0.21146680414676666, -0.04638664796948433, 0.4401686191558838]","[-0.15824028849601746, -0.017445756122469902, 0.34453368186950684]","[-0.074050173163414, -0.006691804155707359, 0.24860045313835144]"
"[-0.0, 0.0, 0.2629396915435791]","[-0.07236431539058685, 0.013800529763102531, 0.2828299403190613]","[0.01881280541419983, 0.03163481131196022, 0.15824756026268005]","[0.10086499154567719, 0.04986381530761719, 0.05538451671600342]","[-0.010374755598604679, 0.016540585085749626, 0.2308994084596634]","[0.0796213373541832, 0.03519056737422943, 0.08162590861320496]","[0.13978442549705505, 0.04833804816007614, 0.0]","[-0.06173449754714966, 0.011873174458742142, 0.2983261048793793]","[-0.11824590712785721, -0.022541046142578125, 0.3739718198776245]","[-0.1617080122232437, -0.03780793026089668, 0.448011577129364]","[-0.15791283547878265, -0.044480569660663605, 0.46792882680892944]","[-0.05880725011229515, -0.013029810972511768, 0.3224145472049713]","[-0.02808483876287937, -0.015542878769338131, 0.2182435840368271]","[0.027251342311501503, -0.018948765471577644, 0.1253259778022766]","[-0.21108318865299225, -0.04530017450451851, 0.4357640743255615]","[-0.16516724228858948, -0.01719856821000576, 0.34792885184288025]","[-0.07954620569944382, -0.005853440146893263, 0.2489711195230484]"
"[-0.0, 0.0, 0.2655707895755768]","[-0.07415307313203812, 0.013225153088569641, 0.28719469904899597]","[0.019475646317005157, 0.030995309352874756, 0.15984800457954407]","[0.09432000666856766, 0.04970415681600571, 0.0627928376197815]","[-0.012753295712172985, 0.017026454210281372, 0.23619145154953003]","[0.0761168822646141, 0.03708676993846893, 0.08865867555141449]","[0.14626146852970123, 0.04974275082349777, 0.0]","[-0.06081487983465195, 0.011505315080285072, 0.30086272954940796]","[-0.11197333037853241, -0.022533055394887924, 0.3722885847091675]","[-0.164546936750412, -0.03915729746222496, 0.4537348747253418]","[-0.1611330509185791, -0.045722998678684235, 0.4742002785205841]","[-0.0546347051858902, -0.014071897603571415, 0.3216298222541809]","[-0.024770507588982582, -0.017550570890307426, 0.21787303686141968]","[0.027540404349565506, -0.019450630992650986, 0.12854771316051483]","[-0.20526361465454102, -0.04515997692942619, 0.43332141637802124]","[-0.15536510944366455, -0.016168417409062386, 0.34147143363952637]","[-0.07751049846410751, -0.006708831060677767, 0.25110313296318054]"
"[-0.0, 0.0, 0.2583554685115814]","[-0.07195354998111725, 0.013079037889838219, 0.27926310896873474]","[0.014183776453137398, 0.030703170225024223, 0.15923766791820526]","[0.08036517351865768, 0.048609327524900436, 0.07003754377365112]","[-0.012600097805261612, 0.016206221655011177, 0.22932568192481995]","[0.07263153046369553, 0.03792477026581764, 0.08751323819160461]","[0.1426752358675003, 0.049852509051561356, 0.0]","[-0.05976959317922592, 0.01075566653162241, 0.2935931980609894]","[-0.1109318882226944, -0.02339811995625496, 0.3644981384277344]","[-0.17283758521080017, -0.042052749544382095, 0.4527598023414612]","[-0.1735386997461319, -0.04814908280968666, 0.47559624910354614]","[-0.05370544269680977, -0.01573127508163452, 0.31371504068374634]","[-0.024353209882974625, -0.020614655688405037, 0.21012145280838013]","[0.025763794779777527, -0.021625854074954987, 0.12421312928199768]","[-0.20414867997169495, -0.045944761484861374, 0.42591360211372375]","[-0.15353558957576752, -0.01633368991315365, 0.3335270881652832]","[-0.08173473924398422, -0.006289110518991947, 0.24787817895412445]"
"[-0.0, 0.0, 0.26779595017433167]","[-0.07944805920124054, 0.012996189296245575, 0.2938906252384186]","[0.01989453099668026, 0.03196977451443672, 0.16089531779289246]","[0.09079870581626892, 0.05105309188365936, 0.06693676114082336]","[-0.017104491591453552, 0.017990250140428543, 0.24283403158187866]","[0.07929101586341858, 0.03813602402806282, 0.08603423833847046]","[0.14686450362205505, 0.050456978380680084, 0.0]","[-0.06110149994492531, 0.010918707586824894, 0.3037852644920349]","[-0.10400482267141342, -0.02299564704298973, 0.3702291250228882]","[-0.16075848042964935, -0.03938565403223038, 0.4534462094306946]","[-0.15916454792022705, -0.04626057296991348, 0.47417908906936646]","[-0.04584832862019539, -0.015340812504291534, 0.31773778796195984]","[-0.022835997864603996, -0.017135875299572945, 0.21873405575752258]","[0.0402144156396389, -0.01832372322678566, 0.11323326826095581]","[-0.20190832018852234, -0.04588361829519272, 0.4344627261161804]","[-0.15119127929210663, -0.01693875901401043, 0.3398914933204651]","[-0.05557507276535034, -0.007443595677614212, 0.2346729040145874]"
"[-0.0, 0.0, 0.26591411232948303]","[-0.08455304056406021, 0.013598061166703701, 0.29598721861839294]","[0.01934179663658142, 0.03344498202204704, 0.1603376865386963]","[0.09589148312807083, 0.052440330386161804, 0.06304405629634857]","[-0.017471984028816223, 0.0188492052257061, 0.24146032333374023]","[0.07823248207569122, 0.036750320345163345, 0.08547808229923248]","[0.14200414717197418, 0.049177929759025574, 0.0]","[-0.06228820979595184, 0.011919645592570305, 0.30243486166000366]","[-0.10326599329710007, -0.021293289959430695, 0.36744847893714905]","[-0.15674236416816711, -0.03634703904390335, 0.4475923180580139]","[-0.1486033946275711, -0.04314209520816803, 0.4632240831851959]","[-0.046678587794303894, -0.013389760628342628, 0.31672435998916626]","[-0.025680603459477425, -0.014176271855831146, 0.2211877405643463]","[0.0437021479010582, -0.017047272995114326, 0.10785801708698273]","[-0.20013567805290222, -0.04397366940975189, 0.4291684627532959]","[-0.14288659393787384, -0.01589885726571083, 0.3280279338359833]","[-0.03427807614207268, -0.011591585353016853, 0.21168670058250427]"
"[-0.0, 0.0, 0.24172845482826233]","[-0.08455072343349457, 0.01432360801845789, 0.2716514766216278]","[0.022430602461099625, 0.033412132412195206, 0.13252410292625427]","[0.09753680229187012, 0.05122096836566925, 0.03723639249801636]","[-0.021697327494621277, 0.01905527152121067, 0.2206752896308899]","[0.0776357427239418, 0.03562423586845398, 0.06132751703262329]","[0.11646765470504761, 0.04927831515669823, 0.0]","[-0.0617438368499279, 0.0121579859405756, 0.2775038480758667]","[-0.09722515940666199, -0.019987421110272408, 0.33893221616744995]","[-0.14730194211006165, -0.03358210250735283, 0.4171212315559387]","[-0.13753344118595123, -0.04061025381088257, 0.4306519627571106]","[-0.04132727161049843, -0.01444227434694767, 0.28751903772354126]","[-0.017997803166508675, -0.018150227144360542, 0.1862371265888214]","[0.05558929592370987, -0.020191725343465805, 0.06988263130187988]","[-0.195693239569664, -0.04202456399798393, 0.40170878171920776]","[-0.14489519596099854, -0.01386747881770134, 0.3057083189487457]","[-0.036468446254730225, -0.009923424571752548, 0.18999969959259033]"
"[-0.0, 0.0, 0.241226926445961]","[-0.08984460681676865, 0.01339805405586958, 0.2749957740306854]","[0.025059325620532036, 0.034113943576812744, 0.12686333060264587]","[0.0946827381849289, 0.051126960664987564, 0.03499571979045868]","[-0.025257263332605362, 0.01899716444313526, 0.2227948009967804]","[0.07447094470262527, 0.03744605928659439, 0.06184355914592743]","[0.11540942639112473, 0.05132731422781944, 0.0]","[-0.062276121228933334, 0.011205450631678104, 0.2774844467639923]","[-0.09156439453363419, -0.02111727185547352, 0.33501970767974854]","[-0.14792004227638245, -0.03589450940489769, 0.4193025231361389]","[-0.1373586356639862, -0.042782027274370193, 0.43273407220840454]","[-0.03555602952837944, -0.01620163582265377, 0.2826649248600006]","[-0.010488403029739857, -0.022531604394316673, 0.1782827079296112]","[0.0664893165230751, -0.021137798205018044, 0.054374516010284424]","[-0.19138018786907196, -0.043022722005844116, 0.39884841442108154]","[-0.1414063721895218, -0.014660907909274101, 0.3027714192867279]","[-0.035723328590393066, -0.010252045467495918, 0.18888378143310547]"
