0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.31325793266296387]","[-0.0424356684088707, -0.002869968768209219, 0.3115288019180298]","[0.005636902060359716, 0.03432850539684296, 0.2287369966506958]","[0.11182946711778641, 0.054119713604450226, 0.0933825671672821]","[-0.0021587524097412825, 0.00949566438794136, 0.2850991189479828]","[0.0958317294716835, 0.04686678946018219, 0.12880364060401917]","[0.21230590343475342, 0.05537435784935951, 0.0]","[-0.07745440304279327, -0.002402138663455844, 0.36622264981269836]","[-0.19461339712142944, -0.055876556783914566, 0.4887900650501251]","[-0.31027257442474365, -0.07930728048086166, 0.6447508335113525]","[-0.32775792479515076, -0.08691976219415665, 0.6837539672851562]","[-0.16106408834457397, -0.030104877427220345, 0.45589956641197205]","[-0.03997979685664177, -0.010671648196876049, 0.29249241948127747]","[-0.03274780139327049, 0.000308414688333869, 0.25886982679367065]","[-0.2449680119752884, -0.08412052690982819, 0.5249978303909302]","[-0.14123937487602234, -0.04996343329548836, 0.3731490969657898]","[-0.05363617092370987, -0.013792433775961399, 0.2743511199951172]"
"[-0.0, 0.0, 0.315521240234375]","[-0.04266241565346718, -0.002252390841022134, 0.3138347268104553]","[0.0023507080040872097, 0.034135155379772186, 0.23345831036567688]","[0.10930578410625458, 0.053472619503736496, 0.09714874625205994]","[-0.0016139526851475239, 0.010038825683295727, 0.28627339005470276]","[0.09671209752559662, 0.04677063226699829, 0.12940894067287445]","[0.21363335847854614, 0.05478772148489952, 0.0]","[-0.07526324689388275, -0.0010187702719122171, 0.366667777299881]","[-0.1894170492887497, -0.05382892116904259, 0.48556190729141235]","[-0.30726465582847595, -0.07804349809885025, 0.6427302360534668]","[-0.3230077028274536, -0.08562536537647247, 0.6783356666564941]","[-0.15690869092941284, -0.02780403196811676, 0.45348870754241943]","[-0.038715943694114685, -0.009675000794231892, 0.29166844487190247]","[-0.04541589319705963, 0.0037853531539440155, 0.2753770649433136]","[-0.23926660418510437, -0.0823759138584137, 0.5206752419471741]","[-0.14848248660564423, -0.05216062068939209, 0.38298988342285156]","[-0.054696839302778244, -0.014371817000210285, 0.2776203155517578]"
"[-0.0, 0.0, 0.32541021704673767]","[-0.044697631150484085, -0.0029678097926080227, 0.32446062564849854]","[0.003946105949580669, 0.03495188429951668, 0.2398240864276886]","[0.11070697009563446, 0.055397406220436096, 0.10211455821990967]","[-0.0008367309346795082, 0.010840737260878086, 0.2937687933444977]","[0.09928039461374283, 0.04851938784122467, 0.1331169456243515]","[0.22083312273025513, 0.05590659752488136, 0.0]","[-0.07738885283470154, -0.0020155124366283417, 0.3777562379837036]","[-0.19318042695522308, -0.05497388169169426, 0.5002186894416809]","[-0.3047883212566376, -0.07829272001981735, 0.6525815725326538]","[-0.3214254081249237, -0.08615054935216904, 0.6901617050170898]","[-0.16283489763736725, -0.028333568945527077, 0.46885040402412415]","[-0.04111260920763016, -0.00750422477722168, 0.30448028445243835]","[-0.045563843101263046, 0.005549258086830378, 0.28405725955963135]","[-0.24093225598335266, -0.08386318385601044, 0.5344332456588745]","[-0.1551108956336975, -0.05708443373441696, 0.3997330963611603]","[-0.05231109634041786, -0.015654001384973526, 0.28405827283859253]"
"[-0.0, 0.0, 0.3291683495044708]","[-0.04596124216914177, -0.004407714121043682, 0.3301314115524292]","[0.005078613292425871, 0.03443372994661331, 0.24312257766723633]","[0.11429376155138016, 0.054973870515823364, 0.10260596871376038]","[-0.0015199584886431694, 0.010709279216825962, 0.3006579875946045]","[0.10120886564254761, 0.04835265502333641, 0.13609912991523743]","[0.22633935511112213, 0.05538231506943703, 0.0]","[-0.07844751328229904, -0.0020998534746468067, 0.38364607095718384]","[-0.19383355975151062, -0.05471762642264366, 0.5054832100868225]","[-0.3040158748626709, -0.07749307155609131, 0.6577070951461792]","[-0.3196435570716858, -0.08564697206020355, 0.6932262182235718]","[-0.16589850187301636, -0.027568284422159195, 0.47518736124038696]","[-0.042477842420339584, -0.006216077599674463, 0.31231048703193665]","[-0.046432800590991974, 0.0061455946415662766, 0.2904329299926758]","[-0.24001941084861755, -0.08425174653530121, 0.5386364459991455]","[-0.15944482386112213, -0.060304854065179825, 0.40907812118530273]","[-0.05253167822957039, -0.01686105690896511, 0.2883360683917999]"
"[-0.0, 0.0, 0.336039662361145]","[-0.046320557594299316, -0.0044832308776676655, 0.33677488565444946]","[0.0052750855684280396, 0.03399481996893883, 0.24857914447784424]","[0.12030230462551117, 0.05554494261741638, 0.10173417627811432]","[-0.0013641357654705644, 0.01141754537820816, 0.3063812851905823]","[0.10017773509025574, 0.04885215684771538, 0.14194932579994202]","[0.23114965856075287, 0.05575978010892868, 0.0]","[-0.07920800894498825, -0.0023539287503808737, 0.39098334312438965]","[-0.19513556361198425, -0.05483008548617363, 0.5144741535186768]","[-0.3027842938899994, -0.07744941860437393, 0.6652342081069946]","[-0.31799182295799255, -0.08573846518993378, 0.7002012729644775]","[-0.16549018025398254, -0.02651125192642212, 0.48286885023117065]","[-0.04656426981091499, -0.003116927808150649, 0.32378503680229187]","[-0.04363458231091499, 0.007321595214307308, 0.2929019033908844]","[-0.24148023128509521, -0.08441143482923508, 0.548713207244873]","[-0.16438208520412445, -0.06310109794139862, 0.4212905466556549]","[-0.05579718202352524, -0.017651645466685295, 0.29800695180892944]"
"[-0.0, 0.0, 0.340519517660141]","[-0.047240111976861954, -0.005514726508408785, 0.34268540143966675]","[0.013730835169553757, 0.03361497446894646, 0.2450728714466095]","[0.13201665878295898, 0.054676398634910583, 0.09431010484695435]","[-0.001792236347682774, 0.011924345046281815, 0.31265097856521606]","[0.10116186738014221, 0.04883645847439766, 0.1457568258047104]","[0.23465105891227722, 0.0556928925216198, 0.0]","[-0.08071374148130417, -0.0023745796643197536, 0.3979988992214203]","[-0.197829470038414, -0.054220642894506454, 0.5234739780426025]","[-0.29833275079727173, -0.07527970522642136, 0.6647108793258667]","[-0.3133862316608429, -0.0838237926363945, 0.6990301609039307]","[-0.17012786865234375, -0.025133980438113213, 0.49264204502105713]","[-0.05208319053053856, 0.0002574040845502168, 0.3361609876155853]","[-0.04532440006732941, 0.00853739120066166, 0.3009273409843445]","[-0.24277783930301666, -0.08425440639257431, 0.5567799806594849]","[-0.17154760658740997, -0.06594018638134003, 0.4343911409378052]","[-0.05916357412934303, -0.01816997490823269, 0.30608317255973816]"
"[-0.0, 0.0, 0.3374970555305481]","[-0.043383728712797165, -0.006308123469352722, 0.33921751379966736]","[0.02759515307843685, 0.030041811987757683, 0.23189537227153778]","[0.15446557104587555, 0.05009208619594574, 0.0732443630695343]","[-0.004273498430848122, 0.012079053558409214, 0.31302738189697266]","[0.0978781133890152, 0.046139564365148544, 0.15088383853435516]","[0.22995734214782715, 0.054504334926605225, 0.0]","[-0.08389709144830704, -0.003933720290660858, 0.3998013734817505]","[-0.20509949326515198, -0.0540119931101799, 0.5300898551940918]","[-0.29976001381874084, -0.0744035616517067, 0.6668416261672974]","[-0.3165593147277832, -0.082843117415905, 0.7047290802001953]","[-0.18546056747436523, -0.02678932622075081, 0.5059306025505066]","[-0.06502526998519897, 0.006332461256533861, 0.35375237464904785]","[-0.05216741934418678, 0.00982119981199503, 0.31001511216163635]","[-0.2414412796497345, -0.0818476527929306, 0.5555312633514404]","[-0.16324810683727264, -0.06177695840597153, 0.42348411679267883]","[-0.06025335565209389, -0.01817810907959938, 0.3061162531375885]"
"[-0.0, 0.0, 0.3353452682495117]","[-0.04010235518217087, -0.008281764574348927, 0.33386901021003723]","[0.04463067650794983, 0.028519071638584137, 0.20939257740974426]","[0.17963476479053497, 0.04971303418278694, 0.04662114381790161]","[-0.004149108659476042, 0.012186592444777489, 0.3100058436393738]","[0.08744378387928009, 0.04691039398312569, 0.15813836455345154]","[0.2178461253643036, 0.05594830960035324, 0.0]","[-0.09025280922651291, -0.0074019525200128555, 0.4029277265071869]","[-0.2202550619840622, -0.058569375425577164, 0.5473166704177856]","[-0.3054942488670349, -0.07764129340648651, 0.6793804168701172]","[-0.322956919670105, -0.08580439537763596, 0.720084547996521]","[-0.2060498595237732, -0.030490940436720848, 0.5302807092666626]","[-0.07053021341562271, 0.011735272593796253, 0.36526623368263245]","[-0.05599456652998924, 0.012355245649814606, 0.3148457407951355]","[-0.24859729409217834, -0.08496725559234619, 0.5660224556922913]","[-0.15325208008289337, -0.05986941233277321, 0.41029149293899536]","[-0.06122833117842674, -0.01665853150188923, 0.3049185872077942]"
"[-0.0, 0.0, 0.32349133491516113]","[-0.03867608681321144, -0.008464427664875984, 0.3205700218677521]","[0.06316857784986496, 0.027387116104364395, 0.1778995394706726]","[0.19507452845573425, 0.04733576998114586, 0.024789541959762573]","[-0.0031614380422979593, 0.0119038550183177, 0.29852715134620667]","[0.0760665312409401, 0.04521435871720314, 0.16138140857219696]","[0.2067268043756485, 0.05438010394573212, 0.0]","[-0.08584893494844437, -0.004759084898978472, 0.3878040313720703]","[-0.21484459936618805, -0.05642855167388916, 0.5258072018623352]","[-0.30766505002975464, -0.07572982460260391, 0.6622347831726074]","[-0.32322657108306885, -0.08370213210582733, 0.6982573866844177]","[-0.19829443097114563, -0.026814136654138565, 0.5079294443130493]","[-0.07043255865573883, 0.017910979688167572, 0.36009320616722107]","[-0.04863549768924713, 0.012692567892372608, 0.3005560338497162]","[-0.24569684267044067, -0.0829072892665863, 0.5451472401618958]","[-0.14199791848659515, -0.0521051324903965, 0.38568592071533203]","[-0.07935260236263275, -0.016702305525541306, 0.31033122539520264]"
"[-0.0, 0.0, 0.3064023554325104]","[-0.036583006381988525, -0.00884326733648777, 0.30115973949432373]","[0.06869006156921387, 0.025154167786240578, 0.15511780977249146]","[0.20646484196186066, 0.0450175404548645, 0.0]","[0.0005436401115730405, 0.01061182003468275, 0.27646997570991516]","[0.0597386471927166, 0.044284313917160034, 0.1624901294708252]","[0.1785631775856018, 0.05488751828670502, 0.007630258798599243]","[-0.0844826027750969, -0.00353776547126472, 0.3691425323486328]","[-0.21783502399921417, -0.0560237392783165, 0.5100383758544922]","[-0.30830469727516174, -0.07417263835668564, 0.6396684646606445]","[-0.32397741079330444, -0.08234960585832596, 0.6750965714454651]","[-0.20099541544914246, -0.0253036767244339, 0.49531471729278564]","[-0.0829547718167305, 0.023782458156347275, 0.3601691424846649]","[-0.05174762010574341, 0.013446018099784851, 0.2880757451057434]","[-0.24683374166488647, -0.08178480714559555, 0.5263885259628296]","[-0.14299407601356506, -0.051112882792949677, 0.36779260635375977]","[-0.09636162966489792, -0.01925971545279026, 0.3083718419075012]"
