0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2885030508041382]","[-0.052327025681734085, 0.003859489457681775, 0.2903401553630829]","[0.014822998084127903, 0.034180838614702225, 0.19313037395477295]","[0.08503033220767975, 0.05483542010188103, 0.10420989990234375]","[-0.001361755421385169, 0.009263555519282818, 0.24738579988479614]","[0.08672912418842316, 0.040863871574401855, 0.11021411418914795]","[0.18107812106609344, 0.04887058585882187, 0.0]","[-0.06994616985321045, 0.003907486330717802, 0.32884716987609863]","[-0.1705111712217331, -0.04236995056271553, 0.4335825443267822]","[-0.26387232542037964, -0.06986960023641586, 0.5597735643386841]","[-0.27482372522354126, -0.07540327310562134, 0.5893427133560181]","[-0.10922375321388245, -0.023716283962130547, 0.3816918730735779]","[-0.03323822095990181, -0.023498425260186195, 0.24757440388202667]","[0.02970989979803562, -0.021510178223252296, 0.14754748344421387]","[-0.24501660466194153, -0.06631175428628922, 0.4894757866859436]","[-0.17625293135643005, -0.037724241614341736, 0.3769374489784241]","[-0.10179895162582397, -0.01992901600897312, 0.28957170248031616]"
"[-0.0, 0.0, 0.28821203112602234]","[-0.05324774235486984, 0.003938600886613131, 0.2903599739074707]","[0.014020446687936783, 0.03423823416233063, 0.19315283000469208]","[0.08497247099876404, 0.054634079337120056, 0.10338377952575684]","[-0.0003107910160906613, 0.00922672264277935, 0.24528521299362183]","[0.08929327130317688, 0.04068683460354805, 0.10659044981002808]","[0.17918707430362701, 0.048710428178310394, 0.0]","[-0.07006067037582397, 0.0040970416739583015, 0.32827702164649963]","[-0.17123864591121674, -0.04215949401259422, 0.43372201919555664]","[-0.2638871967792511, -0.06965595483779907, 0.5604923963546753]","[-0.2720155119895935, -0.07489980757236481, 0.586188793182373]","[-0.10881518572568893, -0.023496776819229126, 0.3805809020996094]","[-0.03308459371328354, -0.023952186107635498, 0.24694927036762238]","[0.028614196926355362, -0.022769873961806297, 0.1486165076494217]","[-0.24643969535827637, -0.06609436124563217, 0.4908413290977478]","[-0.18126532435417175, -0.03838290274143219, 0.38138628005981445]","[-0.11235790699720383, -0.022848501801490784, 0.29771721363067627]"
"[-0.0, 0.0, 0.28506597876548767]","[-0.05308441072702408, 0.0037924780044704676, 0.2874237596988678]","[0.013020629994571209, 0.03391295298933983, 0.1914600133895874]","[0.08488189429044724, 0.05436575412750244, 0.1009918749332428]","[-0.00015502929454669356, 0.008915814571082592, 0.24222753942012787]","[0.09078289568424225, 0.03970847278833389, 0.10223688185214996]","[0.17435620725154877, 0.04832422360777855, 0.0]","[-0.06964001804590225, 0.0038827122189104557, 0.3252454996109009]","[-0.17047302424907684, -0.042624130845069885, 0.43090105056762695]","[-0.2657354772090912, -0.07061491161584854, 0.5622813105583191]","[-0.27306970953941345, -0.075798898935318, 0.5874084234237671]","[-0.10460326820611954, -0.0235929973423481, 0.37499120831489563]","[-0.031624145805835724, -0.025012539699673653, 0.24234943091869354]","[0.030270995572209358, -0.024283599108457565, 0.14426489174365997]","[-0.24875928461551666, -0.06685156375169754, 0.4914550185203552]","[-0.18710729479789734, -0.03966476768255234, 0.38423216342926025]","[-0.1166061982512474, -0.024702388793230057, 0.2982078790664673]"
"[-0.0, 0.0, 0.28418394923210144]","[-0.05512304604053497, 0.0033575112465769053, 0.288298636674881]","[0.01610681228339672, 0.03450162336230278, 0.1869649589061737]","[0.08972509950399399, 0.054778702557086945, 0.09410355985164642]","[0.00018347168224863708, 0.00888026412576437, 0.2411620318889618]","[0.09406982362270355, 0.039663586765527725, 0.09635740518569946]","[0.16968151926994324, 0.049069277942180634, 0.0]","[-0.06975170969963074, 0.0035188551992177963, 0.32523590326309204]","[-0.16935639083385468, -0.043298058211803436, 0.43173766136169434]","[-0.26400354504585266, -0.07114551216363907, 0.5645796060562134]","[-0.26961278915405273, -0.07633455842733383, 0.5886293649673462]","[-0.1013481467962265, -0.023740192875266075, 0.3749995529651642]","[-0.02783087082207203, -0.026989765465259552, 0.2387317419052124]","[0.03075445629656315, -0.025282327085733414, 0.1430630385875702]","[-0.24890680611133575, -0.06729495525360107, 0.4933825731277466]","[-0.19025647640228271, -0.04063449054956436, 0.38770636916160583]","[-0.12141332775354385, -0.02641221694648266, 0.3018956184387207]"
"[-0.0, 0.0, 0.2679622173309326]","[-0.05777673423290253, 0.00457660062238574, 0.27550145983695984]","[0.01764349453151226, 0.03465559706091881, 0.17019438743591309]","[0.08916626125574112, 0.05364564433693886, 0.08036766946315765]","[-0.00041040038922801614, 0.008827512152493, 0.22693566977977753]","[0.08844476193189621, 0.038133539259433746, 0.08641839027404785]","[0.15250049531459808, 0.04835062474012375, 0.0]","[-0.06769506633281708, 0.00498376926407218, 0.30877506732940674]","[-0.16064605116844177, -0.039611831307411194, 0.4099200963973999]","[-0.24846838414669037, -0.06644726544618607, 0.5312159657478333]","[-0.2544233500957489, -0.07136712223291397, 0.5539661049842834]","[-0.0958046242594719, -0.022524770349264145, 0.35546886920928955]","[-0.02419940195977688, -0.029772114008665085, 0.22086547315120697]","[0.030791442841291428, -0.02866559661924839, 0.13068987429141998]","[-0.2409840077161789, -0.06323444098234177, 0.470052033662796]","[-0.19053882360458374, -0.03635638579726219, 0.3742642402648926]","[-0.1233895868062973, -0.025321880355477333, 0.2892625033855438]"
"[-0.0, 0.0, 0.25577521324157715]","[-0.05851501598954201, 0.004616159945726395, 0.26389992237091064]","[0.017488159239292145, 0.03440901264548302, 0.15725000202655792]","[0.08999456465244293, 0.05251222103834152, 0.06604303419589996]","[-0.0017443237593397498, 0.007949012331664562, 0.21642395853996277]","[0.08786322176456451, 0.03780847415328026, 0.0735173374414444]","[0.14164996147155762, 0.04929465427994728, 0.0]","[-0.06586547940969467, 0.004848792217671871, 0.29631268978118896]","[-0.15347424149513245, -0.03871344029903412, 0.3954838514328003]","[-0.23270311951637268, -0.06362536549568176, 0.5064390897750854]","[-0.23749926686286926, -0.06823069602251053, 0.5287478566169739]","[-0.08376660197973251, -0.023504367098212242, 0.3385542631149292]","[-0.016301391646265984, -0.035839445888996124, 0.20344184339046478]","[0.03647729381918907, -0.032708603888750076, 0.11408489942550659]","[-0.24019360542297363, -0.061785563826560974, 0.4601379632949829]","[-0.20054620504379272, -0.035855356603860855, 0.37425318360328674]","[-0.12801019847393036, -0.024049930274486542, 0.2817257046699524]"
"[-0.0, 0.0, 0.24170775711536407]","[-0.06406231969594955, 0.005153424106538296, 0.2536523938179016]","[0.007668029982596636, 0.03186173737049103, 0.15320348739624023]","[0.060881227254867554, 0.04817971959710121, 0.08108727633953094]","[-0.0045201415196061134, 0.006431878544390202, 0.20304760336875916]","[0.07794225960969925, 0.03511489927768707, 0.07163402438163757]","[0.1319822371006012, 0.046412352472543716, 0.0]","[-0.06396759301424026, 0.00341366627253592, 0.27899932861328125]","[-0.1392834484577179, -0.038842689245939255, 0.3680233061313629]","[-0.22649602591991425, -0.06504947692155838, 0.4855020046234131]","[-0.23608753085136414, -0.06947971135377884, 0.5129420757293701]","[-0.0618356317281723, -0.027941329404711723, 0.3031567931175232]","[0.003951049875468016, -0.047526177018880844, 0.16272026300430298]","[0.04906933754682541, -0.0373077467083931, 0.08448547124862671]","[-0.23872363567352295, -0.06216209754347801, 0.4440971910953522]","[-0.22183801233768463, -0.037637222558259964, 0.3832399845123291]","[-0.15590496361255646, -0.028347095474600792, 0.2916281223297119]"
"[-0.0, 0.0, 0.24261346459388733]","[-0.06868737936019897, 0.004037187434732914, 0.25758281350135803]","[0.006848083343356848, 0.031666968017816544, 0.15259027481079102]","[0.06494098156690598, 0.0472906194627285, 0.07246105372905731]","[-0.006184936501085758, 0.00743585592135787, 0.20412445068359375]","[0.07688549906015396, 0.03731555864214897, 0.06974230706691742]","[0.12898364663124084, 0.04884796962141991, 0.0]","[-0.0666789561510086, 0.0022181104868650436, 0.28136491775512695]","[-0.14021234214305878, -0.04033620283007622, 0.37040963768959045]","[-0.22221362590789795, -0.0653100311756134, 0.4828115701675415]","[-0.23155389726161957, -0.0694224089384079, 0.5092986226081848]","[-0.0666273832321167, -0.02900228090584278, 0.3056192696094513]","[0.01853497326374054, -0.04905952885746956, 0.1453494280576706]","[0.03761493042111397, -0.0366535410284996, 0.09830480813980103]","[-0.23330041766166687, -0.06307767331600189, 0.44373756647109985]","[-0.2570941150188446, -0.048865459859371185, 0.43343305587768555]","[-0.17265039682388306, -0.03226206824183464, 0.31177666783332825]"
"[-0.0, 0.0, 0.2469750940799713]","[-0.06799383461475372, 0.0027793003246188164, 0.26377642154693604]","[0.013300781138241291, 0.032346829771995544, 0.14989587664604187]","[0.09867944568395615, 0.0467655248939991, 0.03580626845359802]","[-0.006182312034070492, 0.009915115311741829, 0.21238519251346588]","[0.06657757610082626, 0.04209946468472481, 0.08406993746757507]","[0.1277318149805069, 0.05305253714323044, 0.0]","[-0.06748467683792114, 0.002903294051066041, 0.29091838002204895]","[-0.14388665556907654, -0.0404437780380249, 0.3855522871017456]","[-0.22072656452655792, -0.06377463787794113, 0.49042999744415283]","[-0.22727374732494354, -0.06842369586229324, 0.5140540599822998]","[-0.07421637326478958, -0.025098901242017746, 0.3233420252799988]","[0.01533978246152401, -0.04540318250656128, 0.16515380144119263]","[0.005291564855724573, -0.02638997882604599, 0.14710888266563416]","[-0.2315671443939209, -0.06466766446828842, 0.4559834599494934]","[-0.2645273506641388, -0.05555422231554985, 0.45806002616882324]","[-0.1635400354862213, -0.0326564721763134, 0.31182608008384705]"
"[-0.0, 0.0, 0.23648682236671448]","[-0.0624079592525959, 0.0032945144921541214, 0.25061938166618347]","[0.021745972335338593, 0.03278915584087372, 0.13233056664466858]","[0.10417938232421875, 0.04672466218471527, 0.023040354251861572]","[-0.003944640979170799, 0.009234464727342129, 0.20257465541362762]","[0.06397039443254471, 0.04181241989135742, 0.07925097644329071]","[0.11740759015083313, 0.052220847457647324, 0.0]","[-0.06642181426286697, 0.00402966421097517, 0.28193920850753784]","[-0.1491069346666336, -0.03917758911848068, 0.380123496055603]","[-0.23263965547084808, -0.06360447406768799, 0.4932297170162201]","[-0.2385677546262741, -0.06892816722393036, 0.5160198211669922]","[-0.08235583454370499, -0.022477779537439346, 0.3233851194381714]","[-0.004785583354532719, -0.03913123533129692, 0.1824779063463211]","[0.007031066808849573, -0.028075477108359337, 0.13687214255332947]","[-0.231352299451828, -0.0628659799695015, 0.4441545009613037]","[-0.24302081763744354, -0.04967136308550835, 0.4172596335411072]","[-0.1530514508485794, -0.029959969222545624, 0.29165443778038025]"
