0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2320815473794937]","[-0.036775268614292145, 0.005905498284846544, 0.2206464260816574]","[-0.03050091490149498, 0.02947915345430374, 0.17431195080280304]","[0.041105836629867554, 0.04521223530173302, 0.09509521722793579]","[0.014106445014476776, 0.006587239447981119, 0.17148944735527039]","[0.06674353033304214, 0.03574271872639656, 0.0807180255651474]","[0.12726037204265594, 0.04548932611942291, 0.0]","[-0.06284124404191971, 0.002880578627809882, 0.2644749879837036]","[-0.180146723985672, -0.04516467824578285, 0.3800163269042969]","[-0.3165031671524048, -0.07478812336921692, 0.552722692489624]","[-0.32572996616363525, -0.07948382198810577, 0.5768646597862244]","[-0.12578558921813965, -0.02977244183421135, 0.3368437588214874]","[-0.031965699046850204, -0.0312065239995718, 0.19156739115715027]","[-0.05760131776332855, -0.012014033272862434, 0.1981542408466339]","[-0.24077990651130676, -0.06796235591173172, 0.42514917254447937]","[-0.15118420124053955, -0.03452235087752342, 0.29115062952041626]","[-0.1033153086900711, -0.01592324860394001, 0.2332869917154312]"
"[-0.0, 0.0, 0.23750793933868408]","[-0.03601165860891342, 0.0058283619582653046, 0.22533893585205078]","[-0.0251468513160944, 0.02989102341234684, 0.1758890450000763]","[0.049264341592788696, 0.044851720333099365, 0.09073597192764282]","[0.01362164318561554, 0.006976732984185219, 0.17777612805366516]","[0.06745050102472305, 0.03669063001871109, 0.08462896943092346]","[0.13249707221984863, 0.04659648984670639, 0.0]","[-0.06350848078727722, 0.0030620235484093428, 0.2708166539669037]","[-0.1826787143945694, -0.04536881297826767, 0.3885204792022705]","[-0.3144252896308899, -0.07491069287061691, 0.5584007501602173]","[-0.3251160979270935, -0.07986477017402649, 0.5849087238311768]","[-0.12987299263477325, -0.029050111770629883, 0.3464816212654114]","[-0.03522607311606407, -0.028010547161102295, 0.2032957822084427]","[-0.06595630198717117, -0.009807796217501163, 0.21353620290756226]","[-0.24136053025722504, -0.06846173107624054, 0.43229740858078003]","[-0.15090051293373108, -0.035124678164720535, 0.29663288593292236]","[-0.10214221477508545, -0.015138939954340458, 0.23800964653491974]"
"[-0.0, 0.0, 0.239650696516037]","[-0.036894652992486954, 0.005656300112605095, 0.22861340641975403]","[-0.01950939930975437, 0.030401084572076797, 0.17446637153625488]","[0.05821758881211281, 0.044488877058029175, 0.08260633051395416]","[0.01082440186291933, 0.007392485626041889, 0.18365588784217834]","[0.0675671398639679, 0.03763587027788162, 0.08625513315200806]","[0.13394202291965485, 0.04764378070831299, 0.0]","[-0.06526105105876923, 0.0028553202282637358, 0.27474915981292725]","[-0.1840067207813263, -0.045735299587249756, 0.39269036054611206]","[-0.31291624903678894, -0.07518450915813446, 0.5606098771095276]","[-0.32316699624061584, -0.08002330362796783, 0.5862602591514587]","[-0.13377954065799713, -0.029298076406121254, 0.35170936584472656]","[-0.03296557441353798, -0.028440048918128014, 0.20383191108703613]","[-0.07132092118263245, -0.008730500005185604, 0.22062499821186066]","[-0.24093316495418549, -0.06900397688150406, 0.43517136573791504]","[-0.14841370284557343, -0.035158418118953705, 0.29724523425102234]","[-0.10158795118331909, -0.015292098745703697, 0.2402624487876892]"
"[-0.0, 0.0, 0.24285393953323364]","[-0.037847474217414856, 0.0051546161994338036, 0.23335985839366913]","[-0.013383910991251469, 0.030546965077519417, 0.1738886684179306]","[0.06930041313171387, 0.043862178921699524, 0.07383958995342255]","[0.008885680697858334, 0.007629513740539551, 0.19022923707962036]","[0.06634222716093063, 0.03802766278386116, 0.09090715646743774]","[0.13744622468948364, 0.04843314737081528, 0.0]","[-0.06612365692853928, 0.002670320915058255, 0.2795645594596863]","[-0.18345056474208832, -0.046053577214479446, 0.3965102434158325]","[-0.3135267198085785, -0.0753914937376976, 0.5661009550094604]","[-0.32540759444236755, -0.08080549538135529, 0.5950734615325928]","[-0.13568884134292603, -0.029019195586442947, 0.35738763213157654]","[-0.032831788063049316, -0.02763422019779682, 0.2085503488779068]","[-0.07721789181232452, -0.0078141363337636, 0.23039641976356506]","[-0.2383853793144226, -0.06962404400110245, 0.43695783615112305]","[-0.15117736160755157, -0.0367019884288311, 0.30411839485168457]","[-0.10318639874458313, -0.01667770743370056, 0.2453550398349762]"
"[-0.0, 0.0, 0.24652978777885437]","[-0.03842523321509361, 0.004745290149003267, 0.2390817254781723]","[-0.005563965067267418, 0.030452333390712738, 0.17293274402618408]","[0.07801788300275803, 0.04388101026415825, 0.06939539313316345]","[0.0065406495705246925, 0.008015517145395279, 0.1990831345319748]","[0.06715826690196991, 0.038417376577854156, 0.09541265666484833]","[0.1428067684173584, 0.04893634468317032, 0.0]","[-0.06662231683731079, 0.0027994001284241676, 0.28563135862350464]","[-0.18239185214042664, -0.04557063430547714, 0.4013694226741791]","[-0.3103407025337219, -0.07484348863363266, 0.568743109703064]","[-0.3238493800163269, -0.08060456067323685, 0.5997303128242493]","[-0.13589996099472046, -0.027845827862620354, 0.3637249171733856]","[-0.034257691353559494, -0.02528984658420086, 0.21946564316749573]","[-0.0744776576757431, -0.006217420566827059, 0.23504748940467834]","[-0.23642180860042572, -0.06921108812093735, 0.4405415952205658]","[-0.15084533393383026, -0.03660761937499046, 0.30921587347984314]","[-0.10192205756902695, -0.016352500766515732, 0.2493225783109665]"
"[-0.0, 0.0, 0.25183019042015076]","[-0.03914733976125717, 0.00423253932967782, 0.24706950783729553]","[0.011268249712884426, 0.030560646206140518, 0.16469603776931763]","[0.0984022244811058, 0.04506543651223183, 0.05451115965843201]","[0.002414306625723839, 0.009440954774618149, 0.21115130186080933]","[0.05977148562669754, 0.03938816487789154, 0.10909734666347504]","[0.14623700082302094, 0.05034341290593147, 0.0]","[-0.07029498368501663, 0.0017910990864038467, 0.296137273311615]","[-0.18662884831428528, -0.04594060406088829, 0.41410592198371887]","[-0.3092575669288635, -0.07444464415311813, 0.5796874761581421]","[-0.32010936737060547, -0.08042597770690918, 0.6065738201141357]","[-0.14632128179073334, -0.028471006080508232, 0.37923890352249146]","[-0.03863751143217087, -0.020091621205210686, 0.2350270301103592]","[-0.07345800846815109, -0.002967177890241146, 0.24254149198532104]","[-0.2345363199710846, -0.06875082105398178, 0.4497193694114685]","[-0.15278741717338562, -0.0381978303194046, 0.3202328383922577]","[-0.10057958960533142, -0.017188647761940956, 0.255529522895813]"
"[-0.0, 0.0, 0.23562945425510406]","[-0.03741393983364105, 0.004277227446436882, 0.23192369937896729]","[0.023977233096957207, 0.030175643041729927, 0.13782885670661926]","[0.11356128007173538, 0.04426230490207672, 0.024909600615501404]","[-8.984375017462298e-05, 0.010608270764350891, 0.19957788288593292]","[0.04209277406334877, 0.038176219910383224, 0.1141892671585083]","[0.1254705786705017, 0.04961834102869034, 0.0]","[-0.07247301936149597, 0.0015124836936593056, 0.28437724709510803]","[-0.19030523300170898, -0.04515363276004791, 0.40598779916763306]","[-0.30537059903144836, -0.0729713961482048, 0.5649650692939758]","[-0.31407859921455383, -0.07863772660493851, 0.5883391499519348]","[-0.15179204940795898, -0.02843853458762169, 0.37095171213150024]","[-0.041534364223480225, -0.01622535102069378, 0.22706390917301178]","[-0.07156060636043549, -0.0007468400290235877, 0.22780731320381165]","[-0.23477758467197418, -0.06698422133922577, 0.44133853912353516]","[-0.14952191710472107, -0.03649976849555969, 0.30512839555740356]","[-0.10637909173965454, -0.0188212338835001, 0.24715100228786469]"
"[-0.0, 0.0, 0.22605963051319122]","[-0.03286376968026161, 0.004377076402306557, 0.22035174071788788]","[0.03198419138789177, 0.028777526691555977, 0.12062615901231766]","[0.12991632521152496, 0.04272868484258652, 0.0]","[4.388427623780444e-05, 0.011394553817808628, 0.1915537714958191]","[0.022097168490290642, 0.0375785306096077, 0.1281885951757431]","[0.10009197890758514, 0.049127209931612015, 0.0135108083486557]","[-0.0713956281542778, 0.002285022521391511, 0.276915043592453]","[-0.19114696979522705, -0.04409412294626236, 0.40271514654159546]","[-0.29843348264694214, -0.0712006688117981, 0.5522751212120056]","[-0.3055380880832672, -0.07685597985982895, 0.5735818147659302]","[-0.15053021907806396, -0.025926075875759125, 0.36439767479896545]","[-0.04656994715332985, -0.00931636244058609, 0.227873295545578]","[-0.07233501970767975, 0.002752133412286639, 0.22179663181304932]","[-0.2368284910917282, -0.06681673973798752, 0.4415808320045471]","[-0.15110930800437927, -0.03684987127780914, 0.3006693720817566]","[-0.10774774104356766, -0.021235473453998566, 0.23980005085468292]"
"[-0.0, 0.0, 0.23570214211940765]","[-0.030739013105630875, 0.0036314779426902533, 0.22831976413726807]","[0.038752198219299316, 0.02871689386665821, 0.12409307062625885]","[0.1419927328824997, 0.04254820570349693, 0.0]","[-0.0011177367996424437, 0.010674222372472286, 0.2034699022769928]","[0.017286071553826332, 0.03762752562761307, 0.14395244419574738]","[0.09256573766469955, 0.05047499015927315, 0.033230215311050415]","[-0.07244861125946045, 0.001857219496741891, 0.2876143753528595]","[-0.19522802531719208, -0.04499572515487671, 0.41602104902267456]","[-0.2987159490585327, -0.07168156653642654, 0.5608534216880798]","[-0.30545398592948914, -0.07707450538873672, 0.5814216136932373]","[-0.15381817519664764, -0.026651764288544655, 0.3762848973274231]","[-0.046971555799245834, -0.010657243430614471, 0.2356845587491989]","[-0.07334545999765396, 0.002385255880653858, 0.23189306259155273]","[-0.24225476384162903, -0.06817877292633057, 0.45630261301994324]","[-0.15581128001213074, -0.03907943144440651, 0.31405866146087646]","[-0.1019434779882431, -0.019576992839574814, 0.2444567233324051]"
"[-0.0, 0.0, 0.2497318685054779]","[-0.03570324555039406, 0.003111289581283927, 0.23885057866573334]","[0.0023871459998190403, 0.03000306710600853, 0.16904327273368835]","[0.0897296741604805, 0.04038761183619499, 0.057687193155288696]","[0.005596862640231848, 0.008036199025809765, 0.20172466337680817]","[0.044087156653404236, 0.04011828452348709, 0.12320049107074738]","[0.14727532863616943, 0.04968193173408508, 0.0]","[-0.07246991246938705, 0.0004355960991233587, 0.291563481092453]","[-0.19839288294315338, -0.04927752539515495, 0.41693711280822754]","[-0.3237892985343933, -0.07765467464923859, 0.5893173217773438]","[-0.3327704966068268, -0.08264310657978058, 0.6127468347549438]","[-0.14216497540473938, -0.030002832412719727, 0.366298645734787]","[-0.03679986670613289, -0.02406207285821438, 0.21837791800498962]","[-0.08441424369812012, -0.006585543975234032, 0.24133746325969696]","[-0.2581537961959839, -0.07381788641214371, 0.46875977516174316]","[-0.1696627140045166, -0.0438571572303772, 0.3292599320411682]","[-0.08328253030776978, -0.014688118360936642, 0.2345493733882904]"
