0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.32796692848205566]","[-0.026064880192279816, -0.012696289457380772, 0.3176605999469757]","[0.05138293281197548, 0.02552550844848156, 0.1985328495502472]","[0.21630029380321503, 0.04343132674694061, 0.012335151433944702]","[-0.005972839426249266, 0.012127899564802647, 0.3173310160636902]","[0.06854278594255447, 0.0436670295894146, 0.17879994213581085]","[0.22381603717803955, 0.05362371727824211, 0.0]","[-0.08084680140018463, -0.0050580063834786415, 0.39340564608573914]","[-0.2062722146511078, -0.061225540935993195, 0.5238285064697266]","[-0.3164254128932953, -0.0798240378499031, 0.6892591118812561]","[-0.32889416813850403, -0.08742043375968933, 0.7202705144882202]","[-0.21689189970493317, -0.029001755639910698, 0.5363402962684631]","[-0.09161382913589478, 0.027675533667206764, 0.38551080226898193]","[-0.08881909400224686, 0.021468665450811386, 0.3427625298500061]","[-0.21745312213897705, -0.0880313292145729, 0.5157294869422913]","[-0.07897046208381653, -0.04816041141748428, 0.3340747058391571]","[-0.06910351663827896, -0.02432258613407612, 0.3049703538417816]"
"[-0.0, 0.0, 0.36537450551986694]","[-0.02992919832468033, -0.013194416649639606, 0.3523958623409271]","[0.032494932413101196, 0.02752210758626461, 0.24998712539672852]","[0.20630981028079987, 0.04389951378107071, 0.04667511582374573]","[-0.008440246805548668, 0.013021719641983509, 0.35013720393180847]","[0.09312018007040024, 0.045780155807733536, 0.17980456352233887]","[0.2729662358760834, 0.052891045808792114, 0.0]","[-0.08421728760004044, -0.0070543899200856686, 0.4278610050678253]","[-0.2069884091615677, -0.06262331455945969, 0.5583427548408508]","[-0.312321275472641, -0.08092887699604034, 0.7268643379211426]","[-0.3232569694519043, -0.08804977685213089, 0.7564142942428589]","[-0.22102221846580505, -0.030599573627114296, 0.5736047029495239]","[-0.0992654412984848, 0.025515250861644745, 0.42465832829475403]","[-0.10099377483129501, 0.02178160287439823, 0.38391661643981934]","[-0.21451275050640106, -0.0890112891793251, 0.54755699634552]","[-0.0786728486418724, -0.04830470308661461, 0.3667536675930023]","[-0.0735323503613472, -0.02448248863220215, 0.34245365858078003]"
"[-0.0, 0.0, 0.3715803325176239]","[-0.029758483171463013, -0.012401130050420761, 0.36071181297302246]","[0.030780883505940437, 0.027828624472022057, 0.25803637504577637]","[0.1822720319032669, 0.047800205647945404, 0.07249444723129272]","[-0.008600586093962193, 0.013930666260421276, 0.3581516146659851]","[0.0879281610250473, 0.045867349952459335, 0.19048823416233063]","[0.27080127596855164, 0.052280914038419724, 0.0]","[-0.08413000404834747, -0.00657846312969923, 0.4360373616218567]","[-0.20337353646755219, -0.061470452696084976, 0.5656973123550415]","[-0.30453309416770935, -0.07979298382997513, 0.7313989400863647]","[-0.3150290548801422, -0.08723828196525574, 0.7598607540130615]","[-0.21564757823944092, -0.029682209715247154, 0.5782074928283691]","[-0.09713049232959747, 0.025383170694112778, 0.4293554127216339]","[-0.10150146484375, 0.02191881462931633, 0.39223793148994446]","[-0.21205328404903412, -0.08828294277191162, 0.5573982000350952]","[-0.07851580530405045, -0.05006246641278267, 0.37570399045944214]","[-0.07980310171842575, -0.026695776730775833, 0.35690900683403015]"
"[-0.0, 0.0, 0.3717532455921173]","[-0.0298689566552639, -0.012367801740765572, 0.3608153164386749]","[0.031727660447359085, 0.0280781127512455, 0.25705304741859436]","[0.18213598430156708, 0.04775255173444748, 0.07260578870773315]","[-0.008603088557720184, 0.013942813500761986, 0.35825636982917786]","[0.0905771479010582, 0.0457904078066349, 0.1876118928194046]","[0.270721435546875, 0.052174247801303864, 0.0]","[-0.08348309248685837, -0.006350356619805098, 0.43556904792785645]","[-0.2020883858203888, -0.06124430149793625, 0.5640164017677307]","[-0.30484557151794434, -0.07970888912677765, 0.7316594123840332]","[-0.3146883547306061, -0.08708636462688446, 0.7587687373161316]","[-0.21463434398174286, -0.029520001262426376, 0.5771230459213257]","[-0.09723345935344696, 0.025527071207761765, 0.42956286668777466]","[-0.10162787139415741, 0.021865904331207275, 0.3924388587474823]","[-0.2104322463274002, -0.08774324506521225, 0.5552144050598145]","[-0.07861267030239105, -0.05004988983273506, 0.37594422698020935]","[-0.0799575224518776, -0.02668667584657669, 0.3571391701698303]"
"[-0.0, 0.0, 0.35357457399368286]","[-0.030683349817991257, -0.012508205138146877, 0.3498145639896393]","[0.02974792569875717, 0.025771094486117363, 0.2512231469154358]","[0.20372632145881653, 0.043074831366539, 0.04782700538635254]","[-0.010313659906387329, 0.011697852984070778, 0.34778568148612976]","[0.08336084336042404, 0.04283520579338074, 0.19187791645526886]","[0.2665511965751648, 0.052586548030376434, 0.0]","[-0.0922689214348793, -0.00947602465748787, 0.42876362800598145]","[-0.216965451836586, -0.06206050142645836, 0.5643446445465088]","[-0.3123190999031067, -0.07776620239019394, 0.7214776277542114]","[-0.3258841633796692, -0.08532322198152542, 0.7549624443054199]","[-0.2310941219329834, -0.03491351380944252, 0.5776597857475281]","[-0.10914269834756851, 0.019626911729574203, 0.41318169236183167]","[-0.1441020518541336, 0.017704244703054428, 0.4044479727745056]","[-0.22358612716197968, -0.08886539936065674, 0.5540800094604492]","[-0.07830212265253067, -0.0541086383163929, 0.36049991846084595]","[-0.043957456946372986, -0.022411338984966278, 0.3063570559024811]"
"[-0.0, 0.0, 0.36627307534217834]","[-0.03594500571489334, -0.013497439213097095, 0.36373651027679443]","[0.017787903547286987, 0.02602931298315525, 0.2738463878631592]","[0.18213391304016113, 0.042313866317272186, 0.07356232404708862]","[-0.012586486525833607, 0.010204055346548557, 0.3589944541454315]","[0.10127032548189163, 0.04271618276834488, 0.18219555914402008]","[0.2890840172767639, 0.050686851143836975, 0.0]","[-0.09813806414604187, -0.01195068471133709, 0.4419800639152527]","[-0.221223384141922, -0.06333623081445694, 0.5777606964111328]","[-0.31624487042427063, -0.07827966660261154, 0.744113564491272]","[-0.3260747194290161, -0.08514118939638138, 0.7704235315322876]","[-0.2417217344045639, -0.038133613765239716, 0.5981172323226929]","[-0.13626910746097565, 0.01685749553143978, 0.442140132188797]","[-0.16864721477031708, 0.013064256869256496, 0.4371030330657959]","[-0.22139769792556763, -0.08925925940275192, 0.5609169006347656]","[-0.07698797434568405, -0.05485985055565834, 0.36739325523376465]","[-0.037581298500299454, -0.022746777161955833, 0.3092406094074249]"
"[-0.0, 0.0, 0.346588134765625]","[-0.027452271431684494, -0.01661979779601097, 0.32596758008003235]","[0.08141302317380905, 0.02149180695414543, 0.1753600537776947]","[0.25277379155158997, 0.04192816838622093, 0.0]","[-0.010720276273787022, 0.01062551699578762, 0.32068541646003723]","[0.01832287572324276, 0.04858384281396866, 0.24215570092201233]","[0.2037692815065384, 0.055045951157808304, 0.0159376859664917]","[-0.10059002786874771, -0.011571523733437061, 0.4124080538749695]","[-0.23951581120491028, -0.06592898815870285, 0.564104437828064]","[-0.32438868284225464, -0.0818861871957779, 0.714216947555542]","[-0.3355134129524231, -0.08876866102218628, 0.7437368035316467]","[-0.2604779005050659, -0.03342638537287712, 0.5879306197166443]","[-0.1605733036994934, 0.03219145908951759, 0.46355944871902466]","[-0.08099786192178726, 0.02038997784256935, 0.348548948764801]","[-0.23585766553878784, -0.092473603785038, 0.5450462102890015]","[-0.11908026039600372, -0.06550513952970505, 0.37581831216812134]","[-0.12783294916152954, -0.043997444212436676, 0.3685426115989685]"
"[-0.0, 0.0, 0.38537800312042236]","[-0.024718688800930977, -0.015378818847239017, 0.35756170749664307]","[0.12077832221984863, 0.025593087077140808, 0.16017018258571625]","[0.2881753742694855, 0.04130144044756889, 0.0]","[-0.017821472138166428, 0.012032614089548588, 0.36163759231567383]","[-0.018436217680573463, 0.04869750887155533, 0.3076927661895752]","[0.10946808010339737, 0.07303907722234726, 0.12289026379585266]","[-0.09898632764816284, -0.012181853875517845, 0.4496701955795288]","[-0.2273424118757248, -0.06620252877473831, 0.599442720413208]","[-0.3016059696674347, -0.08306323736906052, 0.7392427921295166]","[-0.3099064826965332, -0.0900275856256485, 0.7632590532302856]","[-0.2540004849433899, -0.0356922447681427, 0.629006028175354]","[-0.17168164253234863, 0.031192371621727943, 0.5217671394348145]","[-0.08221655339002609, 0.020257743075489998, 0.38626882433891296]","[-0.21953411400318146, -0.09436365216970444, 0.5757272243499756]","[-0.11905932426452637, -0.06992612779140472, 0.41655072569847107]","[-0.12952257692813873, -0.04913732036948204, 0.4125472605228424]"
"[-0.0, 0.0, 0.3550698161125183]","[-0.029260681942105293, -0.015444690361618996, 0.34235697984695435]","[0.07567138969898224, 0.024959923699498177, 0.1935485154390335]","[0.2579285204410553, 0.04318613559007645, 0.0]","[-0.01574896275997162, 0.011670101433992386, 0.345343679189682]","[0.053492553532123566, 0.04967207461595535, 0.21592937409877777]","[0.1868048757314682, 0.0629192367196083, 0.050936222076416016]","[-0.09821692109107971, -0.011599550023674965, 0.42696475982666016]","[-0.22698290646076202, -0.06444160640239716, 0.5692160129547119]","[-0.31302037835121155, -0.08057247847318649, 0.7173781394958496]","[-0.3241279423236847, -0.08749029040336609, 0.7466980814933777]","[-0.24364104866981506, -0.035829056054353714, 0.5852693319320679]","[-0.12444653362035751, 0.02134082280099392, 0.4313991069793701]","[-0.0692615956068039, 0.015508362092077732, 0.34641173481941223]","[-0.23027679324150085, -0.09036049246788025, 0.557843804359436]","[-0.10501708835363388, -0.05781666189432144, 0.380180299282074]","[-0.02907092310488224, -0.02318064123392105, 0.2875961661338806]"
"[-0.0, 0.0, 0.36088743805885315]","[-0.03593939170241356, -0.014062209986150265, 0.3655965328216553]","[-0.003484375076368451, 0.024311399087309837, 0.2949860692024231]","[0.1155470609664917, 0.05102376639842987, 0.13810178637504578]","[-0.010422973893582821, 0.011026605032384396, 0.3584274649620056]","[0.12225781381130219, 0.04172438010573387, 0.16396117210388184]","[0.2831401228904724, 0.05009302496910095, 0.0]","[-0.10171112418174744, -0.012356597930192947, 0.4452996253967285]","[-0.22303955256938934, -0.06227651983499527, 0.5822704434394836]","[-0.31279125809669495, -0.07844407856464386, 0.7362183332443237]","[-0.3230642080307007, -0.08496467024087906, 0.7623318433761597]","[-0.2394266426563263, -0.041063953191041946, 0.5964868068695068]","[-0.11759667843580246, 0.008192325942218304, 0.4158877432346344]","[-0.0646282359957695, 0.013445809483528137, 0.3425447940826416]","[-0.22898101806640625, -0.08731727302074432, 0.5727982521057129]","[-0.07859503477811813, -0.051308851689100266, 0.3700818419456482]","[-0.0015711670275777578, -0.023003384470939636, 0.27221763134002686]"
