0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.31089624762535095]","[-0.03311712667346001, -0.001851769513450563, 0.2957397401332855]","[-0.025440245866775513, 0.027669135481119156, 0.24499811232089996]","[0.06737121939659119, 0.04668617621064186, 0.13069714605808258]","[0.0090940548107028, 0.008281818591058254, 0.2572115659713745]","[0.06936181336641312, 0.04397321864962578, 0.14804615080356598]","[0.2021321952342987, 0.051005881279706955, 0.0]","[-0.0809226706624031, -0.0038422532379627228, 0.3601129353046417]","[-0.21943120658397675, -0.05672455206513405, 0.5072488784790039]","[-0.31983593106269836, -0.07797030359506607, 0.6576834321022034]","[-0.3286829888820648, -0.08401814848184586, 0.6811124086380005]","[-0.19124309718608856, -0.032589539885520935, 0.47784870862960815]","[-0.0751253068447113, -0.001470069051720202, 0.31738921999931335]","[-0.0899738147854805, 0.006786748301237822, 0.3035607933998108]","[-0.2572253346443176, -0.08343887329101562, 0.5373542308807373]","[-0.1579623967409134, -0.056731682270765305, 0.38021841645240784]","[-0.07755841314792633, -0.0193911325186491, 0.28815728425979614]"
"[-0.0, 0.0, 0.320984810590744]","[-0.03449755907058716, -0.003542989259585738, 0.3086506426334381]","[-0.034275513142347336, 0.025917720049619675, 0.2614867091178894]","[0.06120989844202995, 0.047060757875442505, 0.14687427878379822]","[0.007633727975189686, 0.007813692092895508, 0.2711024284362793]","[0.07389312982559204, 0.044125888496637344, 0.15375769138336182]","[0.2152537852525711, 0.051444511860609055, 0.0]","[-0.08298370242118835, -0.004844967275857925, 0.3742169141769409]","[-0.22066785395145416, -0.05779633671045303, 0.5230955481529236]","[-0.31694090366363525, -0.07897314429283142, 0.670403778553009]","[-0.3261898159980774, -0.08506402373313904, 0.6948058009147644]","[-0.19785338640213013, -0.03345753997564316, 0.49781572818756104]","[-0.07271063327789307, -0.0016531434375792742, 0.32855841517448425]","[-0.08303210139274597, 0.007729572709649801, 0.3097594678401947]","[-0.2549501955509186, -0.0851198211312294, 0.5494927167892456]","[-0.1600816696882248, -0.060361072421073914, 0.39511317014694214]","[-0.07822906225919724, -0.02057783119380474, 0.30042901635169983]"
"[-0.0, 0.0, 0.3263149559497833]","[-0.03596649318933487, -0.004774713888764381, 0.31654223799705505]","[-0.03756231814622879, 0.024844253435730934, 0.26924917101860046]","[0.05494622886180878, 0.04710235074162483, 0.158851757645607]","[0.0071350098587572575, 0.007269452325999737, 0.278801292181015]","[0.08090368658304214, 0.04414690285921097, 0.15205128490924835]","[0.22162537276744843, 0.05180550366640091, 0.0]","[-0.085763119161129, -0.005655336193740368, 0.3834613859653473]","[-0.22374127805233002, -0.05858246609568596, 0.5353349447250366]","[-0.3154059946537018, -0.07927833497524261, 0.6789520382881165]","[-0.32443860173225403, -0.08542146533727646, 0.7030656337738037]","[-0.20375585556030273, -0.034159719944000244, 0.5112966895103455]","[-0.07048077136278152, -0.0023062985856086016, 0.3334381878376007]","[-0.083930604159832, 0.008217941969633102, 0.31773102283477783]","[-0.25641101598739624, -0.08647125959396362, 0.560795783996582]","[-0.16456402838230133, -0.06397898495197296, 0.40686988830566406]","[-0.0839921236038208, -0.023020420223474503, 0.31206342577934265]"
"[-0.0, 0.0, 0.3274068534374237]","[-0.0356215201318264, -0.0069212280213832855, 0.3216348886489868]","[-0.03948376327753067, 0.022066233679652214, 0.27595359086990356]","[0.05708837881684303, 0.04492512345314026, 0.16077354550361633]","[0.005844360217452049, 0.006627836264669895, 0.285642147064209]","[0.0807124599814415, 0.04167495667934418, 0.15789183974266052]","[0.22477594017982483, 0.05124971643090248, 0.0]","[-0.08953991532325745, -0.006897741928696632, 0.3922063708305359]","[-0.2286159098148346, -0.05890324339270592, 0.5487498044967651]","[-0.3134101629257202, -0.07873496413230896, 0.6847823858261108]","[-0.32166576385498047, -0.0846712663769722, 0.7074965238571167]","[-0.21369951963424683, -0.03459061309695244, 0.529173731803894]","[-0.08154229819774628, 0.000663695449475199, 0.3510710895061493]","[-0.07500354200601578, 0.008090079762041569, 0.31502288579940796]","[-0.2566981315612793, -0.08600268512964249, 0.5700594186782837]","[-0.16919885575771332, -0.06717131286859512, 0.4167734384536743]","[-0.09223297238349915, -0.02656490169465542, 0.32397204637527466]"
"[-0.0, 0.0, 0.3330157399177551]","[-0.035862792283296585, -0.0074611627496778965, 0.3294326066970825]","[-0.0291900634765625, 0.021822813898324966, 0.27613288164138794]","[0.06764861941337585, 0.044705018401145935, 0.1532241702079773]","[0.0039868163876235485, 0.008000836707651615, 0.29558855295181274]","[0.08455273509025574, 0.042000167071819305, 0.15958574414253235]","[0.2271297574043274, 0.05160645768046379, 0.0]","[-0.09104479849338531, -0.006643193773925304, 0.40154001116752625]","[-0.22788964211940765, -0.05808385834097862, 0.558368444442749]","[-0.3042418360710144, -0.07608291506767273, 0.6817494630813599]","[-0.31211549043655396, -0.08248765021562576, 0.703551173210144]","[-0.2167598307132721, -0.03241423889994621, 0.5434607267379761]","[-0.08730939030647278, 0.0059621138498187065, 0.3670543134212494]","[-0.08497363328933716, 0.011861743405461311, 0.33245477080345154]","[-0.25233617424964905, -0.08489814400672913, 0.57541424036026]","[-0.16986016929149628, -0.0691467821598053, 0.4263812303543091]","[-0.09372857958078384, -0.027667881920933723, 0.332838237285614]"
"[-0.0, 0.0, 0.3352399170398712]","[-0.03631604090332985, -0.008944579400122166, 0.33332371711730957]","[-0.015447082929313183, 0.021497854962944984, 0.26927506923675537]","[0.08949358761310577, 0.04397095367312431, 0.1296093612909317]","[0.003966064658015966, 0.008935063146054745, 0.2994976043701172]","[0.07326354831457138, 0.043030913919210434, 0.1743084043264389]","[0.2244548350572586, 0.052070870995521545, 0.0]","[-0.0950402244925499, -0.007058836054056883, 0.40869614481925964]","[-0.23271459341049194, -0.05845549330115318, 0.5700916051864624]","[-0.3005358874797821, -0.07522781193256378, 0.6823233366012573]","[-0.3068743944168091, -0.08151204138994217, 0.7015281915664673]","[-0.22419115900993347, -0.030658040195703506, 0.5588158369064331]","[-0.09367529302835464, 0.01055508479475975, 0.3792513906955719]","[-0.11439263820648193, 0.015259469859302044, 0.3629111051559448]","[-0.2535640299320221, -0.08517291396856308, 0.5838711261749268]","[-0.1773642599582672, -0.07419808954000473, 0.4381456971168518]","[-0.09390448033809662, -0.02971743419766426, 0.33548423647880554]"
"[-0.0, 0.0, 0.3295096457004547]","[-0.036723144352436066, -0.010024936869740486, 0.3295847773551941]","[-0.001505554188042879, 0.02118558995425701, 0.2544938325881958]","[0.11372033506631851, 0.04552241787314415, 0.10219031572341919]","[0.0025111695285886526, 0.010031328536570072, 0.29836034774780273]","[0.06667724251747131, 0.04366175830364227, 0.17909711599349976]","[0.21796001493930817, 0.05348077416419983, 0.0]","[-0.10006903111934662, -0.008883960545063019, 0.4079602062702179]","[-0.2398243397474289, -0.06039604917168617, 0.5732553601264954]","[-0.30592650175094604, -0.07682109624147415, 0.686188817024231]","[-0.31098243594169617, -0.08292275667190552, 0.7025682926177979]","[-0.233281672000885, -0.03286248818039894, 0.5640257596969604]","[-0.09463091939687729, 0.011029044166207314, 0.37796643376350403]","[-0.0820470005273819, 0.013833814300596714, 0.33107122778892517]","[-0.2585771381855011, -0.08606301993131638, 0.5857715606689453]","[-0.16787652671337128, -0.06962069869041443, 0.4225747585296631]","[-0.09078650176525116, -0.029316680505871773, 0.3277595341205597]"
"[-0.0, 0.0, 0.31739354133605957]","[-0.03689483553171158, -0.011743778362870216, 0.3161444664001465]","[0.01174182165414095, 0.022157208994030952, 0.231265127658844]","[0.1422494500875473, 0.04662936180830002, 0.06912754476070404]","[0.002044067485257983, 0.00845161359757185, 0.28669384121894836]","[0.06340008229017258, 0.04348224774003029, 0.1733018010854721]","[0.20877301692962646, 0.053606219589710236, 0.0]","[-0.10622387379407883, -0.011591247282922268, 0.39784595370292664]","[-0.25214123725891113, -0.06329034268856049, 0.5675171613693237]","[-0.3202895522117615, -0.07947415113449097, 0.6870599985122681]","[-0.32768213748931885, -0.08568687736988068, 0.707187294960022]","[-0.2470961958169937, -0.037564102560281754, 0.560896635055542]","[-0.09875781089067459, 0.007674400694668293, 0.37144383788108826]","[-0.04784777760505676, 0.003703012363985181, 0.29004180431365967]","[-0.26778480410575867, -0.08645295351743698, 0.5777022838592529]","[-0.16764703392982483, -0.06670420616865158, 0.4054364264011383]","[-0.10382873564958572, -0.032000936567783356, 0.3248303234577179]"
"[-0.0, 0.0, 0.2728997766971588]","[-0.03653332591056824, -0.01298203133046627, 0.26656574010849]","[0.03387286514043808, 0.022776730358600616, 0.1633150577545166]","[0.1790616512298584, 0.04405108839273453, 0.0]","[0.003321594325825572, 0.00346071133390069, 0.23672515153884888]","[0.03129376098513603, 0.04007182642817497, 0.16335387527942657]","[0.12754955887794495, 0.05245334655046463, 0.025441646575927734]","[-0.11375079303979874, -0.013388806022703648, 0.35361188650131226]","[-0.27021679282188416, -0.06505963951349258, 0.5310606956481934]","[-0.34171202778816223, -0.08140948414802551, 0.6548733711242676]","[-0.34936732053756714, -0.08669200539588928, 0.6758071780204773]","[-0.2590371072292328, -0.0403268001973629, 0.5212788581848145]","[-0.12348895519971848, 0.007002407219260931, 0.36089426279067993]","[-0.021996155381202698, -0.016672635450959206, 0.22385704517364502]","[-0.2863712012767792, -0.08609750121831894, 0.5432604551315308]","[-0.17500261962413788, -0.06560414284467697, 0.3577612042427063]","[-0.18116669356822968, -0.055078186094760895, 0.3436185121536255]"
"[-0.0, 0.0, 0.30352136492729187]","[-0.030006226152181625, -0.010932098142802715, 0.28742486238479614]","[0.05709033086895943, 0.025668863207101822, 0.1608501672744751]","[0.2007015347480774, 0.04463183879852295, 0.0]","[-0.0020441284868866205, 0.007116598542779684, 0.26693445444107056]","[0.012930176220834255, 0.04357319325208664, 0.20532837510108948]","[0.10074035823345184, 0.06086904928088188, 0.07038763165473938]","[-0.10880975425243378, -0.01146850734949112, 0.379349023103714]","[-0.26163074374198914, -0.06417026370763779, 0.5570959448814392]","[-0.3272288739681244, -0.08056202530860901, 0.6704519391059875]","[-0.3305870294570923, -0.08567798137664795, 0.6840000152587891]","[-0.2484380453824997, -0.03559502959251404, 0.5455934405326843]","[-0.14035888016223907, 0.02029336988925934, 0.4186633825302124]","[-0.032788146287202835, -0.0056517282500863075, 0.2694275379180908]","[-0.27855613827705383, -0.08738239109516144, 0.569867730140686]","[-0.17745691537857056, -0.07068827748298645, 0.3920654356479645]","[-0.21919427812099457, -0.07269541174173355, 0.41524794697761536]"
