0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"[-0.0, 0.0, 0.2611384987831116]","[-0.03504309058189392, 0.003727406496182084, 0.25283417105674744]","[0.020432373508810997, 0.030823202803730965, 0.16392847895622253]","[0.13922442495822906, 0.04273805767297745, 0.021605297923088074]","[-0.0004694213857874274, 0.01269837748259306, 0.2260105013847351]","[0.04080706834793091, 0.043909814208745956, 0.1396961808204651]","[0.15486054122447968, 0.05209767073392868, 0.0]","[-0.06275060772895813, 0.005544615909457207, 0.3002644181251526]","[-0.16638506948947906, -0.04344319552183151, 0.40411508083343506]","[-0.3037424385547638, -0.0741383284330368, 0.5729030966758728]","[-0.314675897359848, -0.08070225268602371, 0.5994325280189514]","[-0.1381424516439438, -0.020897001028060913, 0.38113439083099365]","[-0.04796282947063446, -0.0051521966233849525, 0.24648450314998627]","[-0.07236279547214508, 0.004509820137172937, 0.24848957359790802]","[-0.2113044410943985, -0.06895607709884644, 0.42898058891296387]","[-0.12140984833240509, -0.03178464248776436, 0.30025532841682434]","[-0.08931927382946014, -0.01473475992679596, 0.2553861141204834]"
"[-0.0, 0.0, 0.2635287940502167]","[-0.03410833701491356, 0.0035719957668334246, 0.25382933020591736]","[0.016896666958928108, 0.031068483367562294, 0.16914328932762146]","[0.13667675852775574, 0.042505159974098206, 0.0251484215259552]","[0.0003090820391662419, 0.012531735002994537, 0.22675871849060059]","[0.04271545261144638, 0.04409773275256157, 0.13918772339820862]","[0.1569249927997589, 0.05210094526410103, 0.0]","[-0.06320928782224655, 0.00520704360678792, 0.3024910092353821]","[-0.16952916979789734, -0.044319894164800644, 0.4088608920574188]","[-0.3061462342739105, -0.07475127279758453, 0.5788450837135315]","[-0.31699231266975403, -0.08127696067094803, 0.6052893400192261]","[-0.1422753930091858, -0.021752065047621727, 0.38636210560798645]","[-0.04930010810494423, -0.0048707216046750546, 0.24983036518096924]","[-0.07247626036405563, 0.004594350233674049, 0.2502048909664154]","[-0.21318994462490082, -0.06993229687213898, 0.4329633116722107]","[-0.12413012981414795, -0.03357097879052162, 0.3042711615562439]","[-0.09522076696157455, -0.016694201156497, 0.26215311884880066]"
"[-0.0, 0.0, 0.2669436037540436]","[-0.035475585609674454, 0.003365802811458707, 0.2582418918609619]","[0.015703491866588593, 0.03119812160730362, 0.17375555634498596]","[0.13498596847057343, 0.04253504425287247, 0.029807671904563904]","[0.0009505004854872823, 0.012237288989126682, 0.22953881323337555]","[0.04760626330971718, 0.04387851804494858, 0.13722118735313416]","[0.16119597852230072, 0.05204574763774872, 0.0]","[-0.06361181288957596, 0.004943266976624727, 0.30600184202194214]","[-0.16990716755390167, -0.044666022062301636, 0.4120366871356964]","[-0.30680638551712036, -0.07505393773317337, 0.5826015472412109]","[-0.31856873631477356, -0.0815541073679924, 0.6102585792541504]","[-0.14291009306907654, -0.02212429605424404, 0.39001861214637756]","[-0.04955914244055748, -0.0048945993185043335, 0.25353124737739563]","[-0.07574096322059631, 0.004524148069322109, 0.2561790645122528]","[-0.21313220262527466, -0.06999142467975616, 0.4356687664985657]","[-0.12292840331792831, -0.03342356160283089, 0.30643078684806824]","[-0.08818450570106506, -0.014725608751177788, 0.25929540395736694]"
"[-0.0, 0.0, 0.2682783305644989]","[-0.03383709862828255, 0.003238850040361285, 0.2579739987850189]","[0.006150573957711458, 0.03138485923409462, 0.1843150109052658]","[0.12155108898878098, 0.04175840690732002, 0.043667733669281006]","[0.002570678712800145, 0.01187471579760313, 0.22844281792640686]","[0.05044030770659447, 0.043023474514484406, 0.13585151731967926]","[0.16360057890415192, 0.050820138305425644, 0.0]","[-0.0637376680970192, 0.0044913156889379025, 0.3069019913673401]","[-0.1736437976360321, -0.0453222282230854, 0.41572242975234985]","[-0.3111148774623871, -0.07530325651168823, 0.5883802771568298]","[-0.3209587335586548, -0.08140016347169876, 0.6127393841743469]","[-0.14533379673957825, -0.023033171892166138, 0.39286190271377563]","[-0.053277648985385895, -0.004103879444301128, 0.25799158215522766]","[-0.07305829226970673, 0.003993054386228323, 0.2544201612472534]","[-0.2170439511537552, -0.0705529972910881, 0.44011229276657104]","[-0.12322986125946045, -0.03404524549841881, 0.30710774660110474]","[-0.08145788311958313, -0.013615863397717476, 0.25393611192703247]"
"[-0.0, 0.0, 0.27411937713623047]","[-0.03452679514884949, 0.002334683435037732, 0.2639161944389343]","[-0.0017277832375839353, 0.031095262616872787, 0.19730883836746216]","[0.11603643745183945, 0.041138142347335815, 0.05533769726753235]","[0.0052265627309679985, 0.010671626776456833, 0.2313571721315384]","[0.05578155443072319, 0.04204845428466797, 0.13666674494743347]","[0.17439185082912445, 0.0501231923699379, 0.0]","[-0.06393371522426605, 0.00408355426043272, 0.3124403655529022]","[-0.17644812166690826, -0.04619267210364342, 0.42258816957473755]","[-0.31423863768577576, -0.07567671686410904, 0.5954326391220093]","[-0.3250063359737396, -0.08188232779502869, 0.6211668252944946]","[-0.148805171251297, -0.024087956175208092, 0.4002019762992859]","[-0.057700563222169876, -0.003330591134727001, 0.2685175836086273]","[-0.07018408179283142, 0.003724115900695324, 0.25684654712677]","[-0.21939270198345184, -0.07140045613050461, 0.44634804129600525]","[-0.1241852417588234, -0.03467612713575363, 0.3127744197845459]","[-0.07874078303575516, -0.012764789164066315, 0.25672051310539246]"
"[-0.0, 0.0, 0.2874162495136261]","[-0.03348962217569351, 0.0013743772869929671, 0.27606451511383057]","[-0.013690613210201263, 0.030489234253764153, 0.21850231289863586]","[0.09407611191272736, 0.04184502363204956, 0.0858677327632904]","[0.0059085083194077015, 0.010288013145327568, 0.24300743639469147]","[0.062460388988256454, 0.04194166511297226, 0.14029662311077118]","[0.1868564486503601, 0.04981500282883644, 0.0]","[-0.06495361030101776, 0.0028272236231714487, 0.3264583647251129]","[-0.17954204976558685, -0.04798971116542816, 0.43968117237091064]","[-0.3139599561691284, -0.0768938660621643, 0.6125814914703369]","[-0.32566455006599426, -0.0831209123134613, 0.6401573419570923]","[-0.1571904867887497, -0.02597729302942753, 0.42001456022262573]","[-0.06688464432954788, -2.7825235520140268e-05, 0.2882841229438782]","[-0.07313549518585205, 0.005309777799993753, 0.270296573638916]","[-0.21835187077522278, -0.07352867722511292, 0.46047329902648926]","[-0.11800585687160492, -0.035923462361097336, 0.3212452828884125]","[-0.07398559898138046, -0.012718015350401402, 0.2661071717739105]"
"[-0.0, 0.0, 0.3023166358470917]","[-0.0338430181145668, 0.0008053146884776652, 0.2906765043735504]","[-0.020562011748552322, 0.029513785615563393, 0.23595426976680756]","[0.08234021067619324, 0.04358421266078949, 0.10842265188694]","[0.004146240185946226, 0.01085655577480793, 0.2587333917617798]","[0.06874749809503555, 0.042626798152923584, 0.14444200694561005]","[0.19718676805496216, 0.049743518233299255, 0.0]","[-0.06675555557012558, 0.0022181710228323936, 0.3426242470741272]","[-0.18057280778884888, -0.048255592584609985, 0.4568828046321869]","[-0.30630433559417725, -0.07571647316217422, 0.6205005645751953]","[-0.3182006776332855, -0.08224807679653168, 0.6487634181976318]","[-0.1620151400566101, -0.025257699191570282, 0.43888580799102783]","[-0.07624548673629761, 0.004419688135385513, 0.30988091230392456]","[-0.0833960548043251, 0.009569019079208374, 0.291903555393219]","[-0.21636749804019928, -0.07434473931789398, 0.4758101999759674]","[-0.11448870599269867, -0.03734438866376877, 0.3341185748577118]","[-0.073867067694664, -0.013857685029506683, 0.2812962532043457]"
"[-0.0, 0.0, 0.32135602831840515]","[-0.03346441686153412, -0.0005717382300645113, 0.3081764578819275]","[-0.02167028747498989, 0.028753938153386116, 0.2526724934577942]","[0.0774228498339653, 0.046505048871040344, 0.12822797894477844]","[0.001446350128389895, 0.011182001791894436, 0.2803114056587219]","[0.07858148217201233, 0.043871305882930756, 0.14824897050857544]","[0.21299652755260468, 0.04994061961770058, 0.0]","[-0.06952875107526779, 0.0014317671302706003, 0.36375007033348083]","[-0.18364110589027405, -0.04961073398590088, 0.480535089969635]","[-0.3014141917228699, -0.07582153379917145, 0.6392771005630493]","[-0.31308239698410034, -0.08261526376008987, 0.6675767302513123]","[-0.1728472262620926, -0.025227097794413567, 0.46816664934158325]","[-0.08197155594825745, 0.008066337555646896, 0.3340713083744049]","[-0.10380163788795471, 0.012062374502420425, 0.3286040127277374]","[-0.21263250708580017, -0.07650154083967209, 0.493622750043869]","[-0.11349456757307053, -0.041787777096033096, 0.3524879813194275]","[-0.09045886248350143, -0.0215223990380764, 0.3148871064186096]"
"[-0.0, 0.0, 0.3293065130710602]","[-0.03367828205227852, -0.002545128110796213, 0.31586316227912903]","[-0.011926758103072643, 0.028039459139108658, 0.2529810667037964]","[0.07785437256097794, 0.04821831360459328, 0.1348619908094406]","[-8.972168143372983e-05, 0.010646692477166653, 0.29026365280151367]","[0.08433276414871216, 0.04407202824950218, 0.149817556142807]","[0.22011560201644897, 0.050354424864053726, 0.0]","[-0.07787372171878815, -0.001268061576411128, 0.3778149485588074]","[-0.20096801221370697, -0.05348222330212593, 0.5061236619949341]","[-0.30726292729377747, -0.07669781148433685, 0.6586772203445435]","[-0.31750452518463135, -0.0835624560713768, 0.6847513318061829]","[-0.19350360333919525, -0.028247371315956116, 0.4972231090068817]","[-0.09689746052026749, 0.009560846723616123, 0.3553941547870636]","[-0.1080332025885582, 0.01282485295087099, 0.3397720754146576]","[-0.22443616390228271, -0.08030963689088821, 0.515816867351532]","[-0.12236181646585464, -0.048456549644470215, 0.36770838499069214]","[-0.08531170338392258, -0.022326001897454262, 0.3167675733566284]"
"[-0.0, 0.0, 0.3378347158432007]","[-0.035661742091178894, -0.005017965566366911, 0.3283604085445404]","[-0.0021529539953917265, 0.026928342878818512, 0.2553962469100952]","[0.09669171273708344, 0.047945793718099594, 0.12218323349952698]","[-0.004434814676642418, 0.010823739692568779, 0.30795568227767944]","[0.0851520374417305, 0.044643715023994446, 0.15910027921199799]","[0.23024670779705048, 0.05122696980834007, 0.0]","[-0.0828409418463707, -0.002642333973199129, 0.3930252194404602]","[-0.20506860315799713, -0.054601799696683884, 0.522792398929596]","[-0.30541881918907166, -0.07704363763332367, 0.6713728904724121]","[-0.3150708079338074, -0.08424236625432968, 0.6964932680130005]","[-0.20262426137924194, -0.02856791578233242, 0.5185651779174805]","[-0.104111447930336, 0.011559521779417992, 0.3744148015975952]","[-0.10538195818662643, 0.014379438012838364, 0.3486561179161072]","[-0.22379393875598907, -0.08119963854551315, 0.5284267663955688]","[-0.12139800935983658, -0.050360240042209625, 0.378043532371521]","[-0.07814031839370728, -0.02168315276503563, 0.320488840341568]"
